interaction_id,source,target,ligand_complex,receptor_complex,n_patients,spearman_rho,spearman_ci95_low,spearman_ci95_high,p_value,fdr_q_value
cDCs|Non-classical Monocytes|NAMPT|ITGA5_ITGB1,cDCs,Non-classical Monocytes,NAMPT,ITGA5_ITGB1,6,1.0,0.9999903861117253,0.9999998959842145,0.0,0.0
pDCs|Non-classical Monocytes|MDK|NCL,pDCs,Non-classical Monocytes,MDK,NCL,5,1.0,0.9999840117977937,0.9999999374543203,0.0,0.0
CD4 T Cells|Classical Monocytes|SELPLG|ITGAM,CD4 T Cells,Classical Monocytes,SELPLG,ITGAM,31,0.7525149566402436,0.5429457629679614,0.8738486560549987,1.0468029580708672e-06,0.00454591631258242
Classical Monocytes|B Cells|SELPLG|ITGB2,Classical Monocytes,B Cells,SELPLG,ITGB2,31,0.7415391297626726,0.5251937417764272,0.8678481414113502,1.8167079570559792e-06,0.005917017816131324
CD4 T Cells|NK Cells|LGALS1|PTPRC,CD4 T Cells,NK Cells,LGALS1,PTPRC,31,0.7330040712698994,0.5115182814059318,0.8631563931358536,2.738008432235851e-06,0.0071341547710337344
B Cells|CD8 T Cells|HLA-DQA1|LAG3,B Cells,CD8 T Cells,HLA-DQA1,LAG3,30,0.7361910253228373,0.5116111054008688,0.8666132312897684,3.5350263454983487e-06,0.007675720538192081
CD4 T Cells|CD4 T Cells|LGALS1|PTPRC,CD4 T Cells,CD4 T Cells,LGALS1,PTPRC,31,0.7161581256857819,0.4848518504856313,0.8538296975697973,5.891307346636318e-06,0.010964564587425422
CD4 T Cells|Non-classical Monocytes|CD59|STAB1,CD4 T Cells,Non-classical Monocytes,CD59,STAB1,15,-0.8850229510820841,-0.9614154328419718,-0.6819114028314487,1.1627502151710212e-05,0.017430161133255323
cDCs|NK Cells|LGALS1|ITGB1,cDCs,NK Cells,LGALS1,ITGB1,30,0.7017822147791498,0.45707019679497257,0.8477234970847652,1.550702130191673e-05,0.017430161133255323
CD8 T Cells|Classical Monocytes|SELPLG|ITGAM,CD8 T Cells,Classical Monocytes,SELPLG,ITGAM,31,0.6965814175468793,0.4543937621710519,0.8428789329242601,1.3447504864684306e-05,0.017430161133255323
Non-classical Monocytes|IFN-stimulated T Cells|LGALS3BP|ITGB1,Non-classical Monocytes,IFN-stimulated T Cells,LGALS3BP,ITGB1,15,0.878886411337799,0.6668503071165103,0.9592680012070344,1.6054799938521943e-05,0.017430161133255323
Plasma Cells|NK Cells|HLA-B|KLRD1,Plasma Cells,NK Cells,HLA-B,KLRD1,16,0.8640424658318643,0.6442898939366501,0.9519983048887553,1.5950857282414394e-05,0.017430161133255323
CD4 T Cells|Classical Monocytes|LGALS1|PTPRC,CD4 T Cells,Classical Monocytes,LGALS1,PTPRC,31,0.6820553577959827,0.43215378442385466,0.8346743073645831,2.382624193307249e-05,0.02387755999262065
NK Cells|Non-classical Monocytes|CD47|SIRPA,NK Cells,Non-classical Monocytes,CD47,SIRPA,27,0.7123907594884461,0.45575339220925154,0.8596768022806726,3.065457816090528e-05,0.024918192348552356
Non-classical Monocytes|Classical Monocytes|APP|NCSTN,Non-classical Monocytes,Classical Monocytes,APP,NCSTN,23,-0.7502957354431139,-0.8878970758775204,-0.48946919855976495,3.735933354997421e-05,0.024918192348552356
NK Cells|CD4 T Cells|CD48|CD2,NK Cells,CD4 T Cells,CD48,CD2,31,0.6693856612222433,0.4130010300760152,0.8274624548229235,3.825328883720042e-05,0.024918192348552356
NK Cells|CD8 T Cells|CD48|CD2,NK Cells,CD8 T Cells,CD48,CD2,31,0.6726710478721951,0.41794585877226587,0.8293375863492088,3.390728542238896e-05,0.024918192348552356
Classical Monocytes|cDCs|SEMA4A|PLXND1,Classical Monocytes,cDCs,SEMA4A,PLXND1,14,-0.8780986580385112,-0.9609647825749904,-0.6506582265814989,3.6249716335139356e-05,0.024918192348552356
CD8 T Cells|CD8 T Cells|CD48|CD2,CD8 T Cells,CD8 T Cells,CD48,CD2,31,0.6783231309162788,0.4264882630312628,0.8325552711530115,2.7457155554838526e-05,0.024918192348552356
Non-classical Monocytes|NK Cells|SIRPA|CD47,Non-classical Monocytes,NK Cells,SIRPA,CD47,27,0.7123907594884461,0.45575339220925154,0.8596768022806726,3.065457816090528e-05,0.024918192348552356
Classical Monocytes|cDCs|COPA|P2RY6,Classical Monocytes,cDCs,COPA,P2RY6,17,-0.8270622830339913,-0.9357331329501734,-0.5749824900102256,4.2196940557786576e-05,0.025761106553392372
cDCs|CD4 T Cells|LGALS1|PTPRC,cDCs,CD4 T Cells,LGALS1,PTPRC,30,0.6745725650946593,0.41520543653526737,0.8325191819680144,4.35020221196371e-05,0.025761106553392372
CD4 T Cells|Classical Monocytes|CD59|STAB1,CD4 T Cells,Classical Monocytes,CD59,STAB1,24,-0.7324116880142535,-0.8767676028745852,-0.4669814771900895,4.718680736224133e-05,0.026728248970229566
CD4 T Cells|NK Cells|GNAS|ADCY7,CD4 T Cells,NK Cells,GNAS,ADCY7,31,0.6567388642824504,0.3941064143054424,0.820211249393036,6.0038024299281707e-05,0.028738549877502673
Non-classical Monocytes|cDCs|ADAM10|TSPAN14,Non-classical Monocytes,cDCs,ADAM10,TSPAN14,27,-0.6890125532860413,-0.8472024090130181,-0.41859727498601434,7.058900798895345e-05,0.028738549877502673
NK Cells|NK Cells|LGALS1|ITGB1,NK Cells,NK Cells,LGALS1,ITGB1,31,0.6526776722041677,0.3880856261383411,0.8178715156700639,6.9086024445848e-05,0.028738549877502673
B Cells|CD4 T Cells|CD48|CD2,B Cells,CD4 T Cells,CD48,CD2,31,0.6576081928629339,0.39539814486565955,0.8207113772654789,5.82450953515028e-05,0.028738549877502673
Non-classical Monocytes|CD4 T Cells|LGALS1|PTPRC,Non-classical Monocytes,CD4 T Cells,LGALS1,PTPRC,31,0.6528831105649497,0.388389650733379,0.8179900041315695,6.860057960792115e-05,0.028738549877502673
CD4 T Cells|Non-classical Monocytes|SPTAN1|PTPRA,CD4 T Cells,Non-classical Monocytes,SPTAN1,PTPRA,26,-0.704656580411804,-0.8578584895643641,-0.43642151425341286,5.851593193625168e-05,0.028738549877502673
cDCs|Non-classical Monocytes|LRPAP1|LRP1,cDCs,Non-classical Monocytes,LRPAP1,LRP1,30,0.6633934690556634,0.3983178817783714,0.8262027532582825,6.448838241316507e-05,0.028738549877502673
Non-classical Monocytes|CD8 T Cells|ADAM10|TSPAN14,Non-classical Monocytes,CD8 T Cells,ADAM10,TSPAN14,30,-0.6637441048594503,-0.826401493740131,-0.39884484929505004,6.371270354394293e-05,0.028738549877502673
Classical Monocytes|Classical Monocytes|SELPLG|ITGAM,Classical Monocytes,Classical Monocytes,SELPLG,ITGAM,31,0.6601809910489108,0.3992271382407563,0.8221900542824094,5.321639967155616e-05,0.028738549877502673
cDCs|Classical Monocytes|ANXA2|TLR2,cDCs,Classical Monocytes,ANXA2,TLR2,30,0.6598340048488937,0.39297827981980343,0.8241829516244911,7.285347463215923e-05,0.02876166871235668
CD4 T Cells|Non-classical Monocytes|GNAS|ADCY7,CD4 T Cells,Non-classical Monocytes,GNAS,ADCY7,31,0.647725604156731,0.3807745310392411,0.815011119591866,8.175761911417616e-05,0.029294445288623218
cDCs|Classical Monocytes|FABP5|RXRA,cDCs,Classical Monocytes,FABP5,RXRA,30,0.655905962739605,0.38710658288258004,0.8219491386876299,8.319730393606533e-05,0.029294445288623218
Non-classical Monocytes|cDCs|COPA|P2RY6,Non-classical Monocytes,cDCs,COPA,P2RY6,17,-0.8103828147032968,-0.9291281716769056,-0.5401101830893464,7.994332672943697e-05,0.029294445288623218
cDCs|cDCs|SPON2|ITGA5,cDCs,cDCs,SPON2,ITGA5,7,-0.981980506061966,-0.9974420019751884,-0.8787375046155895,8.290963420193979e-05,0.029294445288623218
CD4 T Cells|CD8 T Cells|CD48|CD2,CD4 T Cells,CD8 T Cells,CD48,CD2,31,0.6458982062983643,0.37808501658621146,0.8139535210586898,8.693431150700952e-05,0.02980474237666632
cDCs|CD4 T Cells|FAM3C|CLEC2D,cDCs,CD4 T Cells,FAM3C,CLEC2D,23,-0.7242535126553207,-0.8751822215505053,-0.444852599391413,9.324867636338628e-05,0.030195451834552044
NK Cells|Classical Monocytes|HMGB1|TLR2,NK Cells,Classical Monocytes,HMGB1,TLR2,31,0.6432275076081992,0.37416246942771325,0.812405859544683,9.502713580109256e-05,0.030195451834552044
Non-classical Monocytes|NK Cells|LGALS1|ITGB1,Non-classical Monocytes,NK Cells,LGALS1,ITGB1,31,0.6438438226905452,0.3750668188917781,0.8127632238983818,9.31020974365531e-05,0.030195451834552044
B Cells|Classical Monocytes|GNAS|ADCY7,B Cells,Classical Monocytes,GNAS,ADCY7,31,0.6424341921365604,0.3729991514043677,0.81194567606235,9.755732021094759e-05,0.030261351612100598
Classical Monocytes|B Cells|VCAN|ITGB1,Classical Monocytes,B Cells,VCAN,ITGB1,24,0.7104860707692875,0.4304571437535797,0.8657536215352155,0.00010013461786794478,0.030338460501943828
NK Cells|Non-classical Monocytes|SELPLG|ITGAM,NK Cells,Non-classical Monocytes,SELPLG,ITGAM,31,0.6371850377278394,0.36532307731483776,0.808895447470295,0.00011587000789453193,0.031145945921734648
CD4 T Cells|CD8 T Cells|LGALS1|PTPRC,CD4 T Cells,CD8 T Cells,LGALS1,PTPRC,31,0.6354208498984862,0.3627515006340692,0.8078682169711329,0.0001226797211519385,0.031145945921734648
CD4 T Cells|Non-classical Monocytes|LGALS1|PTPRC,CD4 T Cells,Non-classical Monocytes,LGALS1,PTPRC,31,0.6350099731769224,0.3621531798731926,0.8076288259959009,0.0001243160260922783,0.031145945921734648
Non-classical Monocytes|Classical Monocytes|VCAN|SELL,Non-classical Monocytes,Classical Monocytes,VCAN,SELL,31,0.6374367753044844,0.3656903623810216,0.8090419408460928,0.00011492631419550024,0.031145945921734648
cDCs|CD8 T Cells|FAM3C|CLEC2D,cDCs,CD8 T Cells,FAM3C,CLEC2D,23,-0.7205725728823288,-0.8733680628002728,-0.4386561764613823,0.00010526043681677007,0.031145945921734648
cDCs|CD8 T Cells|LGALS1|PTPRC,cDCs,CD8 T Cells,LGALS1,PTPRC,30,0.6460024329259443,0.37239878425521206,0.8162943977152913,0.00011531842731851092,0.031145945921734648
B Cells|CD8 T Cells|CD48|CD2,B Cells,CD8 T Cells,CD48,CD2,31,0.6381558820614758,0.3667400053714081,0.8094602924537911,0.00011226823365675555,0.031145945921734648
cDCs|NK Cells|LGALS1|PTPRC,cDCs,NK Cells,LGALS1,PTPRC,30,0.6439617091996075,0.3693850732465514,0.8151251104916369,0.00012316769971321178,0.031145945921734648
cDCs|Classical Monocytes|FAM3C|LAMP1,cDCs,Classical Monocytes,FAM3C,LAMP1,23,-0.716949003909501,-0.8715780287463181,-0.43258240195080816,0.00011838079745740082,0.031145945921734648
CD4 T Cells|Non-classical Monocytes|ANXA2|TLR2,CD4 T Cells,Non-classical Monocytes,ANXA2,TLR2,31,0.6315467339938039,0.35711891260925904,0.8056087597174112,0.00013890042349371792,0.031210614482975317
Non-classical Monocytes|Non-classical Monocytes|S100A12|CD36,Non-classical Monocytes,Non-classical Monocytes,S100A12,CD36,30,0.6397217805725152,0.363142020202999,0.8126912625484217,0.00014101241386624174,0.031210614482975317
CD4 T Cells|Classical Monocytes|GNAS|ADCY7,CD4 T Cells,Classical Monocytes,GNAS,ADCY7,31,0.6299475564646675,0.35479966900054305,0.8046746105392172,0.00014613505399612328,0.031210614482975317
B Cells|cDCs|LGALS9|LRP1,B Cells,cDCs,LGALS9,LRP1,24,-0.7001504868209413,-0.8605090193751543,-0.41355209534681564,0.00013952878194560948,0.031210614482975317
CD8 T Cells|cDCs|CD47|SIRPA,CD8 T Cells,cDCs,CD47,SIRPA,30,0.6388568254629671,0.36187146581022267,0.8121940097068011,0.00014492294064492753,0.031210614482975317
NK Cells|CD4 T Cells|LGALS1|PTPRC,NK Cells,CD4 T Cells,LGALS1,PTPRC,31,0.6319283977651935,0.3576729297934185,0.8058315782763016,0.00013722168502439743,0.031210614482975317
cDCs|CD8 T Cells|SIRPA|CD47,cDCs,CD8 T Cells,SIRPA,CD47,30,0.6388568254629671,0.36187146581022267,0.8121940097068011,0.00014492294064492753,0.031210614482975317
NK Cells|cDCs|LGALS1|ITGB1,NK Cells,cDCs,LGALS1,ITGB1,30,0.6387465263434136,0.36170951859355116,0.8121305818874636,0.00014542847666488648,0.031210614482975317
cDCs|Classical Monocytes|LRPAP1|LRP1,cDCs,Classical Monocytes,LRPAP1,LRP1,30,0.639525450724644,0.36285353606437754,0.812578416852149,0.00014189171054295298,0.031210614482975317
cDCs|B Cells|LGALS1|PTPRC,cDCs,B Cells,LGALS1,PTPRC,30,0.6367058026170768,0.3587162293101521,0.8109563182164228,0.00015506887202799296,0.031971106977866134
CD8 T Cells|CD4 T Cells|CD48|CD2,CD8 T Cells,CD4 T Cells,CD48,CD2,31,0.6276618943482077,0.3514907037839519,0.8033379523011858,0.00015705794032725153,0.031971106977866134
Classical Monocytes|CD4 T Cells|SELPLG|SELL,Classical Monocytes,CD4 T Cells,SELPLG,SELL,31,-0.628230507271119,-0.8036706433734847,-0.3523132434687448,0.00015427480202826388,0.031971106977866134
NK Cells|NK Cells|LGALS1|PTPRC,NK Cells,NK Cells,LGALS1,PTPRC,31,0.6263815620240817,0.3496401701410574,0.8025884380047908,0.0001634889120339972,0.03276820839967562
B Cells|Non-classical Monocytes|S100A9|TLR4,B Cells,Non-classical Monocytes,S100A9,TLR4,24,0.6923903265540451,0.40098801608437157,0.856548799447536,0.00017742399465862788,0.03502242124867582
B Cells|NK Cells|GNAS|ADCY7,B Cells,NK Cells,GNAS,ADCY7,31,0.6226799186459367,0.3443021033833917,0.8004183396045864,0.00018342024014291359,0.03566565505346087
cDCs|IFN-stimulated T Cells|FAM3C|CLEC2D,cDCs,IFN-stimulated T Cells,FAM3C,CLEC2D,19,-0.7532645028046012,-0.899664962972277,-0.4545806029431412,0.0001967766885882143,0.03746867286420247
CD4 T Cells|cDCs|ARPC5|LDLR,CD4 T Cells,cDCs,ARPC5,LDLR,26,0.6664593189025484,0.37622729502672053,0.8375873053294146,0.00020132077836154227,0.03746867286420247
Classical Monocytes|cDCs|SELPLG|ITGB2,Classical Monocytes,cDCs,SELPLG,ITGB2,30,0.6285429077117297,0.34679997162755455,0.8062451847540616,0.0001995552399377085,0.03746867286420247
NK Cells|Non-classical Monocytes|ANXA2|TLR2,NK Cells,Non-classical Monocytes,ANXA2,TLR2,31,0.6191252739871379,0.33919290516850137,0.7983300253726916,0.0002045645697026756,0.03753615794487969
Non-classical Monocytes|NK Cells|LGALS1|PTPRC,Non-classical Monocytes,NK Cells,LGALS1,PTPRC,31,0.6183694659535867,0.3381086843065314,0.7978854402434415,0.0002093300307502876,0.037877106119649256
Plasma Cells|CD4 T Cells|FAM3C|LAMP1,Plasma Cells,CD4 T Cells,FAM3C,LAMP1,16,0.7968901091819072,0.4978372267981387,0.9265780648945241,0.00021926478031151808,0.03913125421778709
Non-classical Monocytes|CD8 T Cells|LGALS1|PTPRC,Non-classical Monocytes,CD8 T Cells,LGALS1,PTPRC,31,0.6142606987379482,0.3322275669297852,0.7954651395479867,0.0002370031374521251,0.03920218461791493
cDCs|Classical Monocytes|LGALS1|PTPRC,cDCs,Classical Monocytes,LGALS1,PTPRC,30,0.6246882073397602,0.3412042890414748,0.8040126202340562,0.00022424601809922348,0.03920218461791493
CD4 T Cells|cDCs|LGALS1|PTPRC,CD4 T Cells,cDCs,LGALS1,PTPRC,30,0.6240079660976479,0.34021889690216656,0.8036181127122609,0.00022887357242839235,0.03920218461791493
B Cells|Non-classical Monocytes|GNAS|ADCY7,B Cells,Non-classical Monocytes,GNAS,ADCY7,31,0.613832389089423,0.331615762024431,0.7952125073240719,0.0002400668225131306,0.03920218461791493
cDCs|NK Cells|TNFSF13B|HLA-DPB1,cDCs,NK Cells,TNFSF13B,HLA-DPB1,30,0.622319742713568,0.33777603959051655,0.8026383411094452,0.00024072572685240976,0.03920218461791493
Classical Monocytes|CD4 T Cells|LGALS1|PTPRC,Classical Monocytes,CD4 T Cells,LGALS1,PTPRC,31,0.6138498220163844,0.3316406588853521,0.7952227911123892,0.00023994144253022682,0.03920218461791493
NK Cells|Classical Monocytes|LGALS1|PTPRC,NK Cells,Classical Monocytes,LGALS1,PTPRC,31,0.6144661370987302,0.3325211028768873,0.7955862920343543,0.0002355459964272456,0.03920218461791493
Non-classical Monocytes|Classical Monocytes|ADAM10|IL6R,Non-classical Monocytes,Classical Monocytes,ADAM10,IL6R,28,-0.6390348745738252,-0.8172700843206566,-0.34920736708726424,0.00025188015280534873,0.04051227939195164
CD4 T Cells|CD4 T Cells|CD48|CD2,CD4 T Cells,CD4 T Cells,CD48,CD2,31,0.6104189071489518,0.3267483550401067,0.793196861133309,0.0002657669390028898,0.04054759773075012
CD8 T Cells|Non-classical Monocytes|ANXA2|TLR2,CD8 T Cells,Non-classical Monocytes,ANXA2,TLR2,31,0.6064982265312768,0.32117622150603936,0.7908767639779658,0.0002982721747823063,0.04054759773075012
Non-classical Monocytes|NK Cells|TNFSF13B|HLA-DPB1,Non-classical Monocytes,NK Cells,TNFSF13B,HLA-DPB1,31,0.6075424801209864,0.3226584036161674,0.7914952284708741,0.00028928759651939936,0.04054759773075012
cDCs|Classical Monocytes|ICAM2|ITGAM_ITGB2,cDCs,Classical Monocytes,ICAM2,ITGAM_ITGB2,29,0.6221986353644741,0.3312190814727995,0.8051105029171965,0.00031369916441249547,0.04054759773075012
Non-classical Monocytes|NK Cells|SEMA4D|ERBB2,Non-classical Monocytes,NK Cells,SEMA4D,ERBB2,8,-0.9518763181059628,-0.9914938365452325,-0.7508266975800313,0.00026866325984835853,0.04054759773075012
Classical Monocytes|NK Cells|LGALS1|ITGB1,Classical Monocytes,NK Cells,LGALS1,ITGB1,31,0.6062486026674533,0.32082211979563136,0.7907288671806217,0.00030045616255405686,0.04054759773075012
Classical Monocytes|NK Cells|LGALS1|PTPRC,Classical Monocytes,NK Cells,LGALS1,PTPRC,31,0.6035779039772883,0.31703861087485574,0.7891451864532869,0.000324724437269523,0.04054759773075012
Classical Monocytes|Classical Monocytes|VCAN|SELL,Classical Monocytes,Classical Monocytes,VCAN,SELL,31,0.6025507121733786,0.3155858395719267,0.7885354207748413,0.00033451072540764226,0.04054759773075012
B Cells|cDCs|LGALS1|ITGB1,B Cells,cDCs,LGALS1,ITGB1,30,0.6125518559488312,0.3237167749312555,0.7969503160642976,0.00032058955351108135,0.04054759773075012
CD8 T Cells|Non-classical Monocytes|GNAS|ADCY7,CD8 T Cells,Non-classical Monocytes,GNAS,ADCY7,31,0.6023830124276656,0.3153487872225143,0.7884358354499182,0.00033613298702187694,0.04054759773075012
B Cells|cDCs|HLA-DQA1|CD4,B Cells,cDCs,HLA-DQA1,CD4,30,0.616525312434413,0.3294205629163814,0.7992680872633755,0.0002856470486794666,0.04054759773075012
Non-classical Monocytes|Classical Monocytes|LGALS1|PTPRC,Non-classical Monocytes,Classical Monocytes,LGALS1,PTPRC,31,0.6087138629968364,0.324322693524148,0.7921885378972698,0.0002794953397419305,0.04054759773075012
NK Cells|Classical Monocytes|ICAM2|ITGAM_ITGB2,NK Cells,Classical Monocytes,ICAM2,ITGAM_ITGB2,30,0.612277328980856,0.32332347278853274,0.7967899799640717,0.00032313756764577954,0.04054759773075012
Non-classical Monocytes|B Cells|LGALS1|PTPRC,Non-classical Monocytes,B Cells,LGALS1,PTPRC,31,0.6058377259458894,0.3202394479812932,0.7904853846103118,0.0003040818320065344,0.04054759773075012
CD4 T Cells|pDCs|PTPN6|CLEC12A,CD4 T Cells,pDCs,PTPN6,CLEC12A,6,0.9856107606091623,0.8697358481249612,0.9984935818597624,0.00030908566784966984,0.04054759773075012
CD4 T Cells|Non-classical Monocytes|GRN|TNFRSF1A,CD4 T Cells,Non-classical Monocytes,GRN,TNFRSF1A,23,-0.6859148835246294,-0.8560765077055335,-0.3815995538111361,0.0003026115711277489,0.04054759773075012
CD8 T Cells|Non-classical Monocytes|S100A9|TLR4,CD8 T Cells,Non-classical Monocytes,S100A9,TLR4,24,0.6714801444043322,0.36767042661669536,0.8457806547558797,0.0003274408038302603,0.04054759773075012
IFN-stimulated T Cells|pDCs|CALM1|INSR,IFN-stimulated T Cells,pDCs,CALM1,INSR,6,0.9856107606091623,0.8697358481249612,0.9984935818597624,0.00030908566784966984,0.04054759773075012
Classical Monocytes|Non-classical Monocytes|HLA-DRA|CD4,Classical Monocytes,Non-classical Monocytes,HLA-DRA,CD4,31,-0.6031670272557244,-0.788901324068449,-0.3164573409490932,0.00032860810839774866,0.04054759773075012
cDCs|Non-classical Monocytes|GNAI2|ADCY7,cDCs,Non-classical Monocytes,GNAI2,ADCY7,30,-0.6181125419993416,-0.8001924228430698,-0.3317048597328362,0.0002726593299838668,0.04054759773075012
Classical Monocytes|Non-classical Monocytes|SEMA4A|PLXND1,Classical Monocytes,Non-classical Monocytes,SEMA4A,PLXND1,17,-0.7666007525370322,-0.911422579554951,-0.4527858075836643,0.00033101880038745134,0.04054759773075012
CD4 T Cells|Classical Monocytes|ARPC5|LDLR,CD4 T Cells,Classical Monocytes,ARPC5,LDLR,26,0.6575987960609927,0.36260570871217634,0.8328167369010643,0.0002616450701700669,0.04054759773075012
NK Cells|CD8 T Cells|VIM|CD44,NK Cells,CD8 T Cells,VIM,CD44,31,0.6117543911262215,0.32865087950772387,0.7939859358143602,0.0002554352212802965,0.04054759773075012
CD4 T Cells|cDCs|HLA-DPA1|CD4,CD4 T Cells,cDCs,HLA-DPA1,CD4,30,0.6114366041636136,0.3221196257441669,0.7962987971705173,0.0003310523885483268,0.04054759773075012
Classical Monocytes|B Cells|TIMP2|ITGB1,Classical Monocytes,B Cells,TIMP2,ITGB1,24,0.6774129390480736,0.3770449525655939,0.8488503716471567,0.0002765381085237891,0.04054759773075012
NK Cells|Classical Monocytes|GPI|AMFR,NK Cells,Classical Monocytes,GPI,AMFR,6,-0.9856107606091623,-0.9984935818597624,-0.8697358481249612,0.00030908566784966984,0.04054759773075012
Classical Monocytes|Classical Monocytes|ANXA1|FPR1,Classical Monocytes,Classical Monocytes,ANXA1,FPR1,31,0.6083029862752725,0.3237387231525679,0.7919454051379566,0.00028289610756981204,0.04054759773075012
cDCs|Non-classical Monocytes|FABP5|RXRA,cDCs,Non-classical Monocytes,FABP5,RXRA,30,0.6101748774699327,0.320314693613899,0.7955611916429355,0.00034325206062490164,0.040916339571850445
cDCs|CD8 T Cells|CD48|CD2,cDCs,CD8 T Cells,CD48,CD2,30,0.6099496470939945,0.31999271705038956,0.7954294641175702,0.00034547108941537834,0.040916339571850445
Classical Monocytes|Non-classical Monocytes|VCAN|SELL,Classical Monocytes,Non-classical Monocytes,VCAN,SELL,31,0.5998800134832136,0.31181491965237657,0.7869483167917383,0.00036118746869111045,0.042318864028603846
cDCs|Classical Monocytes|LGALS9|LRP1,cDCs,Classical Monocytes,LGALS9,LRP1,30,-0.6081356704483617,-0.7943679081229038,-0.31740199863014296,0.0003638096999695756,0.042318864028603846
NK Cells|B Cells|LGALS1|PTPRC,NK Cells,B Cells,LGALS1,PTPRC,31,0.5982365065969583,0.30949885535306093,0.7859704054931874,0.00037852387945105795,0.0432579745744595
pDCs|cDCs|APP|CD74,pDCs,cDCs,APP,CD74,20,-0.7165997472468587,-0.8800501681349171,-0.4013443944406276,0.00037834522931136795,0.0432579745744595
Classical Monocytes|cDCs|SELPLG|SELL,Classical Monocytes,cDCs,SELPLG,SELL,30,-0.606162376765814,-0.7932118250776201,-0.31458866369276023,0.0003847297908454707,0.04358486708812862
NK Cells|CD8 T Cells|LGALS1|PTPRC,NK Cells,CD8 T Cells,LGALS1,PTPRC,31,0.5959766846283572,0.3063198508624457,0.784624241937531,0.00040356159876053137,0.045324142315967264
Classical Monocytes|B Cells|LGALS1|PTPRC,Classical Monocytes,B Cells,LGALS1,PTPRC,31,0.5949494928244475,0.3048769814754658,0.784011760805236,0.00041541830220481697,0.04536646194130876
NK Cells|Non-classical Monocytes|LRPAP1|LRP1,NK Cells,Non-classical Monocytes,LRPAP1,LRP1,31,0.5952576004543867,0.3053096324272858,0.7841955140419028,0.00041182996895824985,0.04536646194130876
CD4 T Cells|cDCs|SELPLG|ITGB2,CD4 T Cells,cDCs,SELPLG,ITGB2,30,0.6033739817535759,0.3106219488311344,0.7915759008825368,0.00041609912575095177,0.04536646194130876
CD4 T Cells|Classical Monocytes|GRN|TNFRSF1A,CD4 T Cells,Classical Monocytes,GRN,TNFRSF1A,23,-0.6743151783626977,-0.8502027855625237,-0.3630073711277192,0.00041786731907868057,0.04536646194130876
Classical Monocytes|CD8 T Cells|CD48|CD2,Classical Monocytes,CD8 T Cells,CD48,CD2,31,0.5943674520153951,0.3040599946041947,0.7836645452932729,0.00042227241355580257,0.04546582647772724
Classical Monocytes|Classical Monocytes|HLA-DRA|CD4,Classical Monocytes,Classical Monocytes,HLA-DRA,CD4,31,-0.5933059859381922,-0.7830310246998328,-0.30257115677357627,0.00043502984673153864,0.046455482321463
Non-classical Monocytes|Non-classical Monocytes|SELPLG|ITGAM,Non-classical Monocytes,Non-classical Monocytes,SELPLG,ITGAM,31,0.5926327933888527,0.301627655396786,0.7826290354117613,0.00044329603409258453,0.04695333928583895
NK Cells|IFN-stimulated T Cells|LGALS1|PTPRC,NK Cells,IFN-stimulated T Cells,LGALS1,PTPRC,25,0.6489073421573673,0.34127560381788147,0.8309761620683167,0.00044963404380399306,0.04724058324740662
CD4 T Cells|Non-classical Monocytes|GRN|SORT1,CD4 T Cells,Non-classical Monocytes,GRN,SORT1,19,-0.7224713039104548,-0.8859544096452903,-0.3992828765342745,0.00047629627347685566,0.049641502806851805
NK Cells|CD8 T Cells|LGALS1|ITGB1,NK Cells,CD8 T Cells,LGALS1,ITGB1,31,0.5885375158290719,0.2959002436567948,0.7801801678875668,0.0004966371387346817,0.05077454950362108
Classical Monocytes|CD8 T Cells|LGALS1|PTPRC,Classical Monocytes,CD8 T Cells,LGALS1,PTPRC,31,0.5887863420009899,0.2962476377970703,0.7803291271405433,0.0004932416456880668,0.05077454950362108
Classical Monocytes|NK Cells|SELPLG|ITGB2,Classical Monocytes,NK Cells,SELPLG,ITGB2,31,0.588375465279426,0.29567404134123415,0.7800831449869251,0.0004988595591390465,0.05077454950362108
CD4 T Cells|cDCs|GRN|TNFRSF1A,CD4 T Cells,cDCs,GRN,TNFRSF1A,22,-0.6794902557652297,-0.8559033529642281,-0.361414201635496,0.0005049708289670443,0.050998139223121346
CD8 T Cells|Classical Monocytes|CCL4|CCR1,CD8 T Cells,Classical Monocytes,CCL4,CCR1,26,0.6322321055541287,0.32429334241105323,0.8190136769849234,0.0005300518137807695,0.051994749477173
Non-classical Monocytes|IFN-stimulated T Cells|HLA-DMA|CD4,Non-classical Monocytes,IFN-stimulated T Cells,HLA-DMA,CD4,13,-0.8245925148496291,-0.9458456189215245,-0.5014143171531854,0.0005237936759136233,0.051994749477173
NK Cells|Non-classical Monocytes|GNAS|ADCY7,NK Cells,Non-classical Monocytes,GNAS,ADCY7,31,0.5868742192705021,0.2935800488873479,0.7791838804651054,0.0005198689461514958,0.051994749477173
Classical Monocytes|Classical Monocytes|SEMA4A|PLXND1,Classical Monocytes,Classical Monocytes,SEMA4A,PLXND1,16,-0.7666690526729389,-0.9147378789098818,-0.4370597443308334,0.0005308030150801359,0.051994749477173
B Cells|CD8 T Cells|LGALS1|PTPRC,B Cells,CD8 T Cells,LGALS1,PTPRC,31,0.5846775747853513,0.29052115333056655,0.7778666355882415,0.0005520159757323158,0.05278814423057549
