interaction_id,source,target,ligand_complex,receptor_complex,interaction_coef,interaction_ci95_low,interaction_ci95_high,n_observations,r_squared,condition_number,interaction_p_value,fdr_q_value
CD4 T Cells|Non-classical Monocytes|HLA-B|LILRA1,CD4 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2632033177617316,-0.3938499065346125,-0.1325567289888507,56,0.19987724390406392,12.823253107384767,7.861484732499262e-05,0.005842932917360481
Classical Monocytes|Non-classical Monocytes|HLA-B|LILRA1,Classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.29029214666184117,-0.4352248183758926,-0.14535947494778972,56,0.17830537826218829,12.823253107384767,8.647797324043326e-05,0.006243709667959282
Classical Monocytes|CD4 T Cells|GNAI2|S1PR4,Classical Monocytes,CD4 T Cells,GNAI2,S1PR4,0.3909139727679549,0.19505293126285808,0.5867750142730518,56,0.2202630357149573,12.823253107384767,9.159510342584808e-05,0.006429467398808836
B Cells|Non-classical Monocytes|HLA-B|LILRA1,B Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.28591842507004606,-0.4306462830294232,-0.14119056711066888,56,0.18045517064537075,12.823253107384767,0.00010793508809401882,0.0068187991903396385
Non-classical Monocytes|Non-classical Monocytes|HLA-B|LILRA1,Non-classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.26718712123730765,-0.4022220089790074,-0.13215223349560787,56,0.19722202115777454,12.823253107384767,0.0001052807751011296,0.0068187991903396385
B Cells|Non-classical Monocytes|ARF6|SMAP1,B Cells,Non-classical Monocytes,ARF6,SMAP1,-0.38829286803661844,-0.5843647906708613,-0.19222094540237553,55,0.24099953077209557,12.658421525295251,0.00010384274941155992,0.0068187991903396385
pDCs|CD4 T Cells|HLA-DRB1|CD4,pDCs,CD4 T Cells,HLA-DRB1,CD4,-0.29859517073728353,-0.4492925445648914,-0.14789779690967564,44,0.4532442123561049,10.877998116002292,0.00010295642135022886,0.0068187991903396385
B Cells|Classical Monocytes|LTB|TNFRSF1A,B Cells,Classical Monocytes,LTB,TNFRSF1A,-0.41455456549108977,-0.6273682068701194,-0.20174092411206013,56,0.22978035404984953,12.823253107384767,0.00013456473770083902,0.008293782735854151
CD8 T Cells|pDCs|SELPLG|SELL,CD8 T Cells,pDCs,SELPLG,SELL,0.32701799783435764,0.15791418658750503,0.4961218090812103,44,0.3241869715341492,10.877998116002292,0.00015050370053068857,0.009055305981929761
NK Cells|CD8 T Cells|LCK|CD8A_CD8B,NK Cells,CD8 T Cells,LCK,CD8A_CD8B,-0.4588420783362891,-0.6975570096884087,-0.2201271469841694,56,0.24247990353884374,12.823253107384767,0.0001650138276211718,0.009104558938000362
NK Cells|CD4 T Cells|SELPLG|ITGB2,NK Cells,CD4 T Cells,SELPLG,ITGB2,0.31495508461033495,0.15058621213205403,0.47932395708861586,56,0.21723408417411327,12.823253107384767,0.0001729397819643915,0.009104558938000362
CD4 T Cells|CD4 T Cells|CD48|CD2,CD4 T Cells,CD4 T Cells,CD48,CD2,-0.27075656690920924,-0.4120397348807772,-0.12947339893764126,56,0.14195169798502583,12.823253107384767,0.0001725846226550865,0.009104558938000362
CD8 T Cells|Non-classical Monocytes|HLA-C|LILRA1,CD8 T Cells,Non-classical Monocytes,HLA-C,LILRA1,-0.19373502383396124,-0.2941801493947135,-0.09328989827320902,56,0.16484963418435838,12.823253107384767,0.00015663348382693914,0.009104558938000362
CD8 T Cells|Non-classical Monocytes|GNAI2|S1PR4,CD8 T Cells,Non-classical Monocytes,GNAI2,S1PR4,-0.32628072626890053,-0.4965569133317155,-0.15600453920608556,56,0.30888314683968454,12.823253107384767,0.00017288929221660702,0.009104558938000362
CD4 T Cells|Classical Monocytes|CALR|LRP1,CD4 T Cells,Classical Monocytes,CALR,LRP1,-0.30943875231806034,-0.470348764252461,-0.14852874038365965,56,0.14002255765975158,12.823253107384767,0.00016382547950118982,0.009104558938000362
pDCs|Non-classical Monocytes|CIRBP|TREM1,pDCs,Non-classical Monocytes,CIRBP,TREM1,-0.280641594782613,-0.42835765994533226,-0.13292552961989376,44,0.1921390048146736,10.877998116002292,0.00019633944027624723,0.01012550541996075
Non-classical Monocytes|B Cells|GNAI2|S1PR4,Non-classical Monocytes,B Cells,GNAI2,S1PR4,0.3892825879657448,0.18394601064556215,0.5946191652859274,52,0.21409631651673633,12.151432051416158,0.00020260001538530375,0.010239404777573251
CD8 T Cells|Non-classical Monocytes|IL16|CD4,CD8 T Cells,Non-classical Monocytes,IL16,CD4,-0.3031992652894063,-0.4637048451892417,-0.14269368538957083,56,0.3142083144973148,12.823253107384767,0.00021354971424516748,0.010581178978383102
B Cells|pDCs|HLA-C|LILRB1,B Cells,pDCs,HLA-C,LILRB1,-0.448874871061405,-0.6879440710470439,-0.20980567107576603,43,0.2217215421011519,10.683833490877575,0.0002332189382301778,0.011123801946583082
Non-classical Monocytes|Non-classical Monocytes|LGALS9|CD44,Non-classical Monocytes,Non-classical Monocytes,LGALS9,CD44,-0.2245059157683741,-0.3440800418969797,-0.10493178963976846,56,0.14635535641310027,12.823253107384767,0.00023330490825837095,0.011123801946583082
CD4 T Cells|Classical Monocytes|PTPN6|CD300LF,CD4 T Cells,Classical Monocytes,PTPN6,CD300LF,0.35377547462949566,0.16424183233993267,0.5433091169190587,51,0.17485994898038326,11.978027881857493,0.00025380877169223334,0.011877310482708773
Classical Monocytes|pDCs|HLA-A|LILRB1,Classical Monocytes,pDCs,HLA-A,LILRB1,-0.3948136110740227,-0.608070651526256,-0.18155657062178943,43,0.19868776492565632,10.683833490877575,0.00028498326936243713,0.012748336136346367
NK Cells|CD4 T Cells|GNAI2|S1PR4,NK Cells,CD4 T Cells,GNAI2,S1PR4,-0.31425002645813943,-0.4840020425365487,-0.14449801037973015,56,0.22945747600422606,12.823253107384767,0.0002852448635065398,0.012748336136346367
CD8 T Cells|Non-classical Monocytes|HLA-A|LILRA1,CD8 T Cells,Non-classical Monocytes,HLA-A,LILRA1,-0.20025600519724776,-0.30849276114169355,-0.09201924925280197,56,0.1461414675883158,12.823253107384767,0.0002875564542033015,0.012748336136346367
Classical Monocytes|Non-classical Monocytes|PTPN6|CD300LF,Classical Monocytes,Non-classical Monocytes,PTPN6,CD300LF,-0.29943357168449136,-0.4641367216049007,-0.13473042176408204,56,0.19273521228598,12.823253107384767,0.0003662871472250792,0.014692184460917065
CD4 T Cells|Non-classical Monocytes|HLA-C|LILRA1,CD4 T Cells,Non-classical Monocytes,HLA-C,LILRA1,-0.22616543053082475,-0.3500426958582412,-0.1022881652034083,56,0.1517034486523774,12.823253107384767,0.00034577143639645655,0.014692184460917065
CD4 T Cells|Classical Monocytes|IL16|CD4,CD4 T Cells,Classical Monocytes,IL16,CD4,-0.27924421152041107,-0.43240731344044336,-0.12608110960037874,56,0.36316796014046004,12.823253107384767,0.0003524148007875361,0.014692184460917065
Non-classical Monocytes|CD8 T Cells|HLA-DQB1|LAG3,Non-classical Monocytes,CD8 T Cells,HLA-DQB1,LAG3,-0.3304663496730968,-0.5120431445802458,-0.14888955476594776,55,0.22851664532893856,12.658421525295251,0.0003609571111522419,0.014692184460917065
CD4 T Cells|Non-classical Monocytes|PTPN6|CLEC12A,CD4 T Cells,Non-classical Monocytes,PTPN6,CLEC12A,-0.3868484047592477,-0.5994486807647538,-0.17424812875374163,56,0.27160828892409594,12.823253107384767,0.0003619752083874434,0.014692184460917065
Classical Monocytes|Non-classical Monocytes|MIF|CD44_CD74,Classical Monocytes,Non-classical Monocytes,MIF,CD44_CD74,-0.2595247799300417,-0.4018053836684652,-0.1172441761916182,56,0.1945912684131622,12.823253107384767,0.0003501708534845031,0.014692184460917065
B Cells|CD8 T Cells|PKM|CD44,B Cells,CD8 T Cells,PKM,CD44,-0.21922988414442324,-0.34006472902313767,-0.09839503926570879,56,0.10391569876841522,12.823253107384767,0.000376615579644267,0.014870430777516605
NK Cells|Non-classical Monocytes|HLA-C|LILRA1,NK Cells,Non-classical Monocytes,HLA-C,LILRA1,-0.17417605844321227,-0.27050752267626477,-0.0778445942101598,56,0.14313736763626306,12.823253107384767,0.0003944142729494477,0.01533361334989622
pDCs|Non-classical Monocytes|HLA-B|LILRA1,pDCs,Non-classical Monocytes,HLA-B,LILRA1,-0.28046846665964803,-0.43629017551557736,-0.1246467578037187,44,0.17686654056633078,10.877998116002292,0.0004190258988174282,0.016043612822903654
pDCs|CD4 T Cells|GNAI2|S1PR4,pDCs,CD4 T Cells,GNAI2,S1PR4,-0.3564347900358057,-0.5556433697263607,-0.15722621034525058,44,0.2139859436439232,10.877998116002292,0.00045340410405827683,0.01684929663169508
B Cells|Classical Monocytes|ICAM3|ITGAL,B Cells,Classical Monocytes,ICAM3,ITGAL,-0.27540129102895833,-0.42916773232085165,-0.12163484973706501,53,0.3238872172489302,12.502764428486943,0.00044748892839238734,0.01684929663169508
Classical Monocytes|Non-classical Monocytes|LGALS9|CD44,Classical Monocytes,Non-classical Monocytes,LGALS9,CD44,-0.26677493466219593,-0.4167257279565303,-0.11682414136786154,56,0.1669553599947693,12.823253107384767,0.000488582847936916,0.017389420517416713
CD4 T Cells|Non-classical Monocytes|GNAI2|S1PR4,CD4 T Cells,Non-classical Monocytes,GNAI2,S1PR4,-0.19690525391776653,-0.3075747262811774,-0.08623578155435567,56,0.3180557894862073,12.823253107384767,0.0004880959344923716,0.017389420517416713
CD4 T Cells|Non-classical Monocytes|ICAM3|ITGAL,CD4 T Cells,Non-classical Monocytes,ICAM3,ITGAL,0.38689470966671224,0.1695019612628108,0.6042874580706137,56,0.37458950030153304,12.823253107384767,0.00048636524921662585,0.017389420517416713
CD4 T Cells|CD8 T Cells|LCK|CD8A_CD8B,CD4 T Cells,CD8 T Cells,LCK,CD8A_CD8B,-0.40992707497568925,-0.6411618854517251,-0.1786922644996534,56,0.1723646498073267,12.823253107384767,0.0005116665095979396,0.017958073191027685
Classical Monocytes|Non-classical Monocytes|HLA-DMB|CD4,Classical Monocytes,Non-classical Monocytes,HLA-DMB,CD4,-0.22823377035504985,-0.3571284065712081,-0.09933913413889162,56,0.3136164166098291,12.823253107384767,0.0005194733105418916,0.017982315832046028
Non-classical Monocytes|Classical Monocytes|ADAM15|ITGB1,Non-classical Monocytes,Classical Monocytes,ADAM15,ITGB1,0.08051984650927244,0.034978470056731874,0.126061222961813,52,0.13329511679114536,12.746815901557841,0.000529576845816536,0.018084333640248463
B Cells|CD8 T Cells|CD72|CD5,B Cells,CD8 T Cells,CD72,CD5,0.27109403566172446,0.11713614833953043,0.4250519229839185,49,0.15607944095890103,12.519203387933214,0.0005581658447482229,0.018806467862383457
Non-classical Monocytes|NK Cells|BAG6|NCR3,Non-classical Monocytes,NK Cells,BAG6,NCR3,-0.20278628776987245,-0.3182098780559969,-0.08736269748374804,55,0.3389757093360032,12.96329824896671,0.0005743711481652597,0.019096066414881353
Non-classical Monocytes|Classical Monocytes|CIRBP|TREM1,Non-classical Monocytes,Classical Monocytes,CIRBP,TREM1,-0.29851952775318846,-0.4686067997477992,-0.12843225575857775,56,0.32602554956812624,12.823253107384767,0.0005818745998994318,0.019096066414881353
Non-classical Monocytes|pDCs|HLA-A|LILRB1,Non-classical Monocytes,pDCs,HLA-A,LILRB1,-0.41181479982348645,-0.6467857713203095,-0.17684382832666345,43,0.20587899887860517,10.683833490877575,0.0005923966826429346,0.01919213355177815
CD4 T Cells|CD8 T Cells|SELPLG|ITGB2,CD4 T Cells,CD8 T Cells,SELPLG,ITGB2,0.2714475600845182,0.1162601068559431,0.4266350133130933,56,0.19911914827087374,12.823253107384767,0.0006073984499208207,0.019429061809492585
Non-classical Monocytes|NK Cells|GNAI2|S1PR4,Non-classical Monocytes,NK Cells,GNAI2,S1PR4,0.30221021188717545,0.12892924511160586,0.47549117866274504,54,0.1370505446065058,12.491554402353886,0.0006302055521501581,0.019906617878543118
CD4 T Cells|Classical Monocytes|PKM|CD44,CD4 T Cells,Classical Monocytes,PKM,CD44,-0.17643851106295785,-0.27795621971308615,-0.07492080241282953,56,0.18897777195707044,12.823253107384767,0.0006581804874176838,0.020533606070425762
NK Cells|Non-classical Monocytes|HLA-A|LILRA1,NK Cells,Non-classical Monocytes,HLA-A,LILRA1,-0.18980483386097757,-0.29941113676190984,-0.08019853096004531,56,0.13671203262458675,12.823253107384767,0.0006886398347684193,0.02122186417633897
CD4 T Cells|Non-classical Monocytes|HLA-A|LILRA1,CD4 T Cells,Non-classical Monocytes,HLA-A,LILRA1,-0.22165372476285225,-0.34990885897278956,-0.09339859055291494,56,0.13558557304252095,12.823253107384767,0.000705947896268552,0.021493136552658203
Non-classical Monocytes|Non-classical Monocytes|CD52|SIGLEC10,Non-classical Monocytes,Non-classical Monocytes,CD52,SIGLEC10,-0.3243017101483886,-0.5127550641453247,-0.13584835615145255,55,0.35439106286428146,12.658421525295251,0.0007440195719793744,0.022382588790379514
Non-classical Monocytes|B Cells|SELPLG|ITGB2,Non-classical Monocytes,B Cells,SELPLG,ITGB2,-0.3073579847497071,-0.48643692903018193,-0.12827904046923227,56,0.18937644011044608,12.823253107384767,0.0007683862436012125,0.022645290803061772
B Cells|Non-classical Monocytes|VIM|CD44,B Cells,Non-classical Monocytes,VIM,CD44,-0.3083214869248908,-0.4880056511614539,-0.12863732268832773,56,0.15347646509213297,12.823253107384767,0.0007706747166851256,0.022645290803061772
Non-classical Monocytes|Non-classical Monocytes|PSEN1|CD44,Non-classical Monocytes,Non-classical Monocytes,PSEN1,CD44,0.24941244855989275,0.10280291469236708,0.39602198242741843,56,0.1723766332135498,12.823253107384767,0.0008551595032999722,0.024838943274011836
pDCs|pDCs|HLA-A|LILRB1,pDCs,pDCs,HLA-A,LILRB1,-0.36086170398813455,-0.573267597922547,-0.14845581005372205,43,0.14577769757675818,10.683833490877575,0.0008689839712493704,0.02495366471985408
B Cells|Non-classical Monocytes|CD22|PTPRC,B Cells,Non-classical Monocytes,CD22,PTPRC,-0.20765187424365872,-0.33046549361339617,-0.08483825487392126,56,0.17722723936227114,12.823253107384767,0.0009200938442197507,0.02612446229599225
Classical Monocytes|CD8 T Cells|ICAM3|ITGAL,Classical Monocytes,CD8 T Cells,ICAM3,ITGAL,-0.22292021594464573,-0.35526609899605177,-0.09057433289323971,56,0.19417794370388064,12.823253107384767,0.0009623239671122416,0.027019918498807048
CD4 T Cells|Non-classical Monocytes|MFNG|NOTCH2,CD4 T Cells,Non-classical Monocytes,MFNG,NOTCH2,-0.13882151557474645,-0.22234289448082445,-0.05530013666866847,56,0.1679977153140455,12.823253107384767,0.0011233057158663666,0.031193335648289102
CD4 T Cells|NK Cells|CD40LG|CD53,CD4 T Cells,NK Cells,CD40LG,CD53,0.2740875315767185,0.10848608657511444,0.43968897657832257,56,0.3177032317715053,12.823253107384767,0.0011788722917371417,0.03238054653499736
Classical Monocytes|Non-classical Monocytes|HLA-DRA|CD4,Classical Monocytes,Non-classical Monocytes,HLA-DRA,CD4,-0.12346111723766875,-0.19880757702455643,-0.04811465745078107,56,0.18649100597174684,12.823253107384767,0.0013201843106009355,0.0358721048697695
Classical Monocytes|pDCs|HLA-B|LILRB1,Classical Monocytes,pDCs,HLA-B,LILRB1,-0.4291720424755676,-0.6914831274900735,-0.16686095746106178,43,0.20602992582162838,10.683833490877575,0.0013425129826370105,0.03609074794812474
pDCs|Non-classical Monocytes|HLA-DMB|CD4,pDCs,Non-classical Monocytes,HLA-DMB,CD4,0.24727579526179388,0.0958308708657418,0.39872071965784595,44,0.15552121338567915,10.877998116002292,0.0013733978762175039,0.036490787872112414
CD8 T Cells|CD4 T Cells|GNAI2|S1PR4,CD8 T Cells,CD4 T Cells,GNAI2,S1PR4,-0.26853062926376187,-0.433131536957727,-0.10392972156979677,56,0.18861991076722906,12.823253107384767,0.0013862744897992845,0.036490787872112414
pDCs|pDCs|HLA-B|LILRB1,pDCs,pDCs,HLA-B,LILRB1,-0.42708860396482695,-0.689867751852689,-0.16430945607696495,43,0.21529783315827022,10.683833490877575,0.0014451302434777451,0.03764787758008517
pDCs|B Cells|SEMA4D|CD72,pDCs,B Cells,SEMA4D,CD72,0.5536710043350188,0.21144137378729388,0.8959006348827437,36,0.34040330761615967,10.183600788669764,0.0015196852971773199,0.03899331206871752
CD8 T Cells|Non-classical Monocytes|PKM|CD44,CD8 T Cells,Non-classical Monocytes,PKM,CD44,-0.25475543205467255,-0.4124146820885104,-0.09709618202083473,56,0.20708407623237113,12.823253107384767,0.001540047758761873,0.03899331206871752
CD4 T Cells|Non-classical Monocytes|LTB|TNFRSF1A,CD4 T Cells,Non-classical Monocytes,LTB,TNFRSF1A,-0.3707830178321476,-0.600499009583104,-0.14106702608119123,56,0.15395437766159492,12.823253107384767,0.0015584980288644516,0.03899331206871752
pDCs|Non-classical Monocytes|GRN|TNFRSF1B,pDCs,Non-classical Monocytes,GRN,TNFRSF1B,-0.21391613585067598,-0.34633580967446403,-0.08149646202688793,44,0.18087349103662553,10.877998116002292,0.0015444155399698281,0.03899331206871752
Classical Monocytes|pDCs|HLA-C|LILRB1,Classical Monocytes,pDCs,HLA-C,LILRB1,-0.38357679846800147,-0.6219457569324266,-0.14520784000357637,43,0.167685226091016,10.683833490877575,0.0016109304297905374,0.03991001172628125
B Cells|NK Cells|CD22|PTPRC,B Cells,NK Cells,CD22,PTPRC,-0.21397264207037955,-0.34718520786277923,-0.08076007627797988,56,0.1719924204020753,12.823253107384767,0.0016428400926214325,0.040305406932566595
CD8 T Cells|pDCs|HLA-B|LILRB1,CD8 T Cells,pDCs,HLA-B,LILRB1,-0.3294192218984864,-0.5350041327105468,-0.1238343110864259,43,0.24113621919423422,10.683833490877575,0.0016863058618266297,0.04097398954649898
B Cells|Non-classical Monocytes|IL16|CD4,B Cells,Non-classical Monocytes,IL16,CD4,-0.29260198927801995,-0.4754192910204119,-0.10978468753562798,56,0.19664102301704545,12.823253107384767,0.0017071324359396265,0.04108498729161368
B Cells|Classical Monocytes|VIM|CD44,B Cells,Classical Monocytes,VIM,CD44,-0.19860983776833768,-0.3232146746113387,-0.07400500092533668,56,0.1610212990609241,12.823253107384767,0.0017839771423685796,0.04252934187514529
CD4 T Cells|Non-classical Monocytes|CALR|LRP1,CD4 T Cells,Non-classical Monocytes,CALR,LRP1,-0.310227869061237,-0.5054375627400791,-0.11501817538239492,56,0.14095841188730796,12.823253107384767,0.0018408150906412005,0.043311593104458763
CD4 T Cells|Non-classical Monocytes|ANXA1|FPR1,CD4 T Cells,Non-classical Monocytes,ANXA1,FPR1,-0.309383240343185,-0.5041639497008151,-0.11460253098555481,55,0.29617908220617706,12.837866108718586,0.0018510692739539163,0.043311593104458763
Classical Monocytes|CD4 T Cells|HLA-DMB|CD4,Classical Monocytes,CD4 T Cells,HLA-DMB,CD4,-0.18877737461333582,-0.30781375756350654,-0.06974099166316512,56,0.21853144667453284,12.823253107384767,0.0018818799896693954,0.04362853884306938
NK Cells|CD8 T Cells|GNAI2|S1PR4,NK Cells,CD8 T Cells,GNAI2,S1PR4,-0.2399441740869901,-0.39155145639850086,-0.08833689177547929,55,0.09758554061451719,12.658421525295251,0.0019223444927629247,0.044161495756471915
pDCs|CD4 T Cells|HLA-DPB1|CD4,pDCs,CD4 T Cells,HLA-DPB1,CD4,-0.2599884526113368,-0.4247132266504904,-0.09526367857218321,44,0.2990066894035396,10.877998116002292,0.0019784327580240567,0.0449805597888112
