interaction_id,source,target,ligand_complex,receptor_complex,n_patients,spearman_rho,spearman_ci95_low,spearman_ci95_high,p_value,fdr_q_value
Classical Monocytes|Non-classical Monocytes|VCAN|ITGA4,Classical Monocytes,Non-classical Monocytes,VCAN,ITGA4,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
Classical Monocytes|Non-classical Monocytes|VCAN|TLR2,Classical Monocytes,Non-classical Monocytes,VCAN,TLR2,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
B Cells|pDCs|HLA-B|CD3D,B Cells,pDCs,HLA-B,CD3D,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
B Cells|pDCs|HLA-DMB|CD4,B Cells,pDCs,HLA-DMB,CD4,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
B Cells|pDCs|HLA-DRB1|CD4,B Cells,pDCs,HLA-DRB1,CD4,7,-0.6126374746329801,-0.9345450465956515,0.26070750440968343,0.1435885753012861,0.7320516728188036
pDCs|Classical Monocytes|APP|CD74,pDCs,Classical Monocytes,APP,CD74,7,-0.5765999761251578,-0.9271017951179431,0.3118972696029004,0.17538182452245643,0.7320516728188036
Classical Monocytes|B Cells|VCAN|ITGB1,Classical Monocytes,B Cells,VCAN,ITGB1,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
Classical Monocytes|CD4 T Cells|APP|CD74,Classical Monocytes,CD4 T Cells,APP,CD74,7,-0.6486749731408026,-0.9417168836462837,0.20408585033302043,0.11499598135612583,0.7320516728188036
Classical Monocytes|CD4 T Cells|HLA-DPB1|CD4,Classical Monocytes,CD4 T Cells,HLA-DPB1,CD4,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
Classical Monocytes|CD4 T Cells|ICAM1|IL2RG,Classical Monocytes,CD4 T Cells,ICAM1,IL2RG,7,-0.6306562238868914,-0.938163955545319,0.2331283038610849,0.12888769568495795,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|HLA-B|LILRB2,CD4 T Cells,Non-classical Monocytes,HLA-B,LILRB2,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|HLA-C|LILRA3,CD4 T Cells,Non-classical Monocytes,HLA-C,LILRA3,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|HLA-F|LILRB2,CD4 T Cells,Non-classical Monocytes,HLA-F,LILRB2,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|HMGB1|TLR4,CD4 T Cells,Non-classical Monocytes,HMGB1,TLR4,7,-0.594618725379069,-0.930858301591538,0.28693131975914554,0.15908999370118473,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|ICAM2|ITGAM_ITGB2,CD4 T Cells,Non-classical Monocytes,ICAM2,ITGAM_ITGB2,7,0.6163131486778467,-0.2551949762937333,0.9352887198548945,0.14052441989530057,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HLA-DRA|CD4,Non-classical Monocytes,Classical Monocytes,HLA-DRA,CD4,7,-0.5765999761251578,-0.9271017951179431,0.3118972696029004,0.17538182452245643,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HLA-DRB1|CD4,Non-classical Monocytes,Classical Monocytes,HLA-DRB1,CD4,7,-0.594618725379069,-0.930858301591538,0.28693131975914554,0.15908999370118473,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HMGB1|TLR4,Non-classical Monocytes,Classical Monocytes,HMGB1,TLR4,7,-0.594618725379069,-0.930858301591538,0.28693131975914554,0.15908999370118473,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HSPA4|TLR4,Non-classical Monocytes,Classical Monocytes,HSPA4,TLR4,7,-0.6545454545454545,-0.9428604735269508,0.19428817335247714,0.11064606224565109,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HSPA8|LDLR,Non-classical Monocytes,Classical Monocytes,HSPA8,LDLR,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
pDCs|NK Cells|SPON2|ITGB2,pDCs,NK Cells,SPON2,ITGB2,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|GRN|TNFRSF1B,Non-classical Monocytes,Classical Monocytes,GRN,TNFRSF1B,7,0.5585812268712466,-0.335693737388207,0.923273528197523,0.19245253188052228,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HLA-A|LILRA1,Non-classical Monocytes,Classical Monocytes,HLA-A,LILRA1,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
pDCs|Non-classical Monocytes|ARF6|SMAP1,pDCs,Non-classical Monocytes,ARF6,SMAP1,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
B Cells|pDCs|CALM1|INSR,B Cells,pDCs,CALM1,INSR,5,-0.7826237921249264,-0.9848616112042113,0.32195194794168586,0.11761376087345812,0.7320516728188036
B Cells|pDCs|CALM3|INSR,B Cells,pDCs,CALM3,INSR,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
Classical Monocytes|pDCs|CD58|CD2,Classical Monocytes,pDCs,CD58,CD2,7,-0.6545454545454545,-0.9428604735269508,0.19428817335247714,0.11064606224565109,0.7320516728188036
Classical Monocytes|pDCs|HLA-A|APLP2,Classical Monocytes,pDCs,HLA-A,APLP2,7,0.5585812268712466,-0.335693737388207,0.923273528197523,0.19245253188052228,0.7320516728188036
Classical Monocytes|pDCs|HLA-B|CD3D,Classical Monocytes,pDCs,HLA-B,CD3D,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
Non-classical Monocytes|Non-classical Monocytes|HLA-C|LILRA3,Non-classical Monocytes,Non-classical Monocytes,HLA-C,LILRA3,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
Non-classical Monocytes|Non-classical Monocytes|HLA-C|LILRB2,Non-classical Monocytes,Non-classical Monocytes,HLA-C,LILRB2,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
Classical Monocytes|CD4 T Cells|CD86|CD28,Classical Monocytes,CD4 T Cells,CD86,CD28,7,0.6179143806533247,-0.25277570831710827,0.9356118072808748,0.1392000219014047,0.7320516728188036
Classical Monocytes|CD4 T Cells|GNAI2|S1PR4,Classical Monocytes,CD4 T Cells,GNAI2,S1PR4,7,-0.6306562238868914,-0.938163955545319,0.2331283038610849,0.12888769568495795,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|IL16|CD4,CD4 T Cells,Non-classical Monocytes,IL16,CD4,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|LGALS1|PTPRC,CD4 T Cells,Non-classical Monocytes,LGALS1,PTPRC,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|LGALS3BP|ITGB1,CD4 T Cells,Non-classical Monocytes,LGALS3BP,ITGB1,5,0.7826237921249264,-0.32195194794168586,0.9848616112042113,0.11761376087345812,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|LRPAP1|SORT1,CD4 T Cells,Non-classical Monocytes,LRPAP1,SORT1,7,-0.5796671338052435,-0.9277462408347306,0.3077324765263319,0.17255328219172716,0.7320516728188036
Non-classical Monocytes|CD8 T Cells|VCAN|SELL,Non-classical Monocytes,CD8 T Cells,VCAN,SELL,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
Classical Monocytes|pDCs|VIM|CD44,Classical Monocytes,pDCs,VIM,CD44,7,-0.594618725379069,-0.930858301591538,0.28693131975914554,0.15908999370118473,0.7320516728188036
Classical Monocytes|CD4 T Cells|CALM1|PTPRA,Classical Monocytes,CD4 T Cells,CALM1,PTPRA,7,-0.5765999761251578,-0.9271017951179431,0.3118972696029004,0.17538182452245643,0.7320516728188036
CD4 T Cells|Non-classical Monocytes|PSAP|LRP1,CD4 T Cells,Non-classical Monocytes,PSAP,LRP1,7,0.5909090909090909,-0.29217101208188023,0.9300906929930112,0.1623798425611914,0.7320516728188036
Non-classical Monocytes|Non-classical Monocytes|HSPA4|TLR4,Non-classical Monocytes,Non-classical Monocytes,HSPA4,TLR4,7,-0.6,-0.9319665602622975,0.27923558310901037,0.15437725048441336,0.7320516728188036
Classical Monocytes|B Cells|TNFSF13B|HLA-DPB1,Classical Monocytes,B Cells,TNFSF13B,HLA-DPB1,7,0.5585812268712466,-0.335693737388207,0.923273528197523,0.19245253188052228,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|ANXA1|FPR1,Non-classical Monocytes,Classical Monocytes,ANXA1,FPR1,7,0.594618725379069,-0.28693131975914554,0.930858301591538,0.15908999370118473,0.7320516728188036
pDCs|Non-classical Monocytes|ADAM17|RHBDF2,pDCs,Non-classical Monocytes,ADAM17,RHBDF2,5,-0.7,-0.978166056012135,0.47664099505035257,0.1881204043741873,0.7320516728188036
pDCs|Non-classical Monocytes|ANXA1|FPR1,pDCs,Non-classical Monocytes,ANXA1,FPR1,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HLA-A|LILRB2,Non-classical Monocytes,Classical Monocytes,HLA-A,LILRB2,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HLA-B|LILRB1,Non-classical Monocytes,Classical Monocytes,HLA-B,LILRB1,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HLA-C|LILRA3,Non-classical Monocytes,Classical Monocytes,HLA-C,LILRA3,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|HLA-C|LILRB1,Non-classical Monocytes,Classical Monocytes,HLA-C,LILRB1,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
Classical Monocytes|pDCs|NAMPT|INSR,Classical Monocytes,pDCs,NAMPT,INSR,5,-0.7,-0.978166056012135,0.47664099505035257,0.1881204043741873,0.7320516728188036
Classical Monocytes|pDCs|IL1B|SIGIRR,Classical Monocytes,pDCs,IL1B,SIGIRR,7,-0.594618725379069,-0.930858301591538,0.28693131975914554,0.15908999370118473,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|GRN|TNFRSF1A,Non-classical Monocytes,Classical Monocytes,GRN,TNFRSF1A,7,0.594618725379069,-0.28693131975914554,0.930858301591538,0.15908999370118473,0.7320516728188036
B Cells|Non-classical Monocytes|HLA-DRA|CD4,B Cells,Non-classical Monocytes,HLA-DRA,CD4,7,-0.6306562238868914,-0.938163955545319,0.2331283038610849,0.12888769568495795,0.7320516728188036
pDCs|Non-classical Monocytes|CD47|SIRPA,pDCs,Non-classical Monocytes,CD47,SIRPA,6,0.6642111641550715,-0.3196834797844627,0.9588881964152767,0.15020042233101144,0.7320516728188036
Classical Monocytes|B Cells|MIF|CD44_CD74,Classical Monocytes,B Cells,MIF,CD44_CD74,7,-0.5666104753973752,-0.9249884188147182,0.32522904797155316,0.18475032190407192,0.7320516728188036
Classical Monocytes|B Cells|SEMA4D|CD72,Classical Monocytes,B Cells,SEMA4D,CD72,6,-0.6642111641550715,-0.9588881964152767,0.3196834797844627,0.15020042233101144,0.7320516728188036
Non-classical Monocytes|Non-classical Monocytes|HMGB1|HAVCR2,Non-classical Monocytes,Non-classical Monocytes,HMGB1,HAVCR2,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
pDCs|CD8 T Cells|TNFSF13B|HLA-DPB1,pDCs,CD8 T Cells,TNFSF13B,HLA-DPB1,7,0.594618725379069,-0.28693131975914554,0.930858301591538,0.15908999370118473,0.7320516728188036
Non-classical Monocytes|Non-classical Monocytes|ICAM4|ITGB1,Non-classical Monocytes,Non-classical Monocytes,ICAM4,ITGB1,5,-0.7071067811865475,-0.9787655951571899,0.46569242878367395,0.18169011381620942,0.7320516728188036
Non-classical Monocytes|Non-classical Monocytes|IL1B|SIGIRR,Non-classical Monocytes,Non-classical Monocytes,IL1B,SIGIRR,7,-0.6126374746329801,-0.9345450465956515,0.26070750440968343,0.1435885753012861,0.7320516728188036
CD8 T Cells|pDCs|TNF|PTPRS,CD8 T Cells,pDCs,TNF,PTPRS,7,-0.5765999761251578,-0.9271017951179431,0.3118972696029004,0.17538182452245643,0.7320516728188036
Classical Monocytes|B Cells|ADAM17|RHBDF2,Classical Monocytes,B Cells,ADAM17,RHBDF2,7,0.6163131486778467,-0.2551949762937333,0.9352887198548945,0.14052441989530057,0.7320516728188036
NK Cells|CD4 T Cells|ARF6|SMAP1,NK Cells,CD4 T Cells,ARF6,SMAP1,7,-0.594618725379069,-0.930858301591538,0.28693131975914554,0.15908999370118473,0.7320516728188036
pDCs|Non-classical Monocytes|GHRL|PTGIR,pDCs,Non-classical Monocytes,GHRL,PTGIR,5,-0.7,-0.978166056012135,0.47664099505035257,0.1881204043741873,0.7320516728188036
pDCs|Non-classical Monocytes|GNAS|ADCY7,pDCs,Non-classical Monocytes,GNAS,ADCY7,7,-0.6126374746329801,-0.9345450465956515,0.26070750440968343,0.1435885753012861,0.7320516728188036
B Cells|Non-classical Monocytes|ICAM2|ITGAM_ITGB2,B Cells,Non-classical Monocytes,ICAM2,ITGAM_ITGB2,6,-0.6688444820557845,-0.9595542877879232,0.3121783955313187,0.14633805003497738,0.7320516728188036
Non-classical Monocytes|Classical Monocytes|C1QA|CD33,Non-classical Monocytes,Classical Monocytes,C1QA,CD33,7,0.626253683333941,-0.2399975259697198,0.93728590461747,0.1324051823043644,0.7320516728188036
NK Cells|B Cells|MIF|TNFRSF14,NK Cells,B Cells,MIF,TNFRSF14,7,-0.6306562238868914,-0.938163955545319,0.2331283038610849,0.12888769568495795,0.7320516728188036
pDCs|Non-classical Monocytes|HLA-B|LILRB2,pDCs,Non-classical Monocytes,HLA-B,LILRB2,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
pDCs|Non-classical Monocytes|HLA-C|LILRA3,pDCs,Non-classical Monocytes,HLA-C,LILRA3,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
pDCs|Non-classical Monocytes|HLA-DPA1|CD4,pDCs,Non-classical Monocytes,HLA-DPA1,CD4,7,-0.6486749731408026,-0.9417168836462837,0.20408585033302043,0.11499598135612583,0.7320516728188036
NK Cells|CD4 T Cells|HMGB1|CXCR4,NK Cells,CD4 T Cells,HMGB1,CXCR4,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
NK Cells|CD4 T Cells|MIF|TNFRSF14,NK Cells,CD4 T Cells,MIF,TNFRSF14,7,-0.6,-0.9319665602622975,0.27923558310901037,0.15437725048441336,0.7320516728188036
Classical Monocytes|B Cells|CD14|ITGA4,Classical Monocytes,B Cells,CD14,ITGA4,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
Classical Monocytes|B Cells|CD14|ITGB1,Classical Monocytes,B Cells,CD14,ITGB1,7,0.5585812268712466,-0.335693737388207,0.923273528197523,0.19245253188052228,0.7320516728188036
CD4 T Cells|pDCs|CALM1|INSR,CD4 T Cells,pDCs,CALM1,INSR,5,-0.7,-0.978166056012135,0.47664099505035257,0.1881204043741873,0.7320516728188036
CD4 T Cells|pDCs|GNAI2|S1PR4,CD4 T Cells,pDCs,GNAI2,S1PR4,6,-0.6546536707079772,-0.9575038658524114,0.33478438100892804,0.15830242337545788,0.7320516728188036
pDCs|CD8 T Cells|LGALS9|CD44,pDCs,CD8 T Cells,LGALS9,CD44,7,0.594618725379069,-0.28693131975914554,0.930858301591538,0.15908999370118473,0.7320516728188036
NK Cells|CD4 T Cells|GNAI2|CXCR3,NK Cells,CD4 T Cells,GNAI2,CXCR3,6,0.6642111641550715,-0.3196834797844627,0.9588881964152767,0.15020042233101144,0.7320516728188036
NK Cells|CD4 T Cells|HLA-A|CD8B,NK Cells,CD4 T Cells,HLA-A,CD8B,5,0.7181848464596079,-0.4478783935976414,0.9796909796463485,0.17179530490798894,0.7320516728188036
NK Cells|CD4 T Cells|HLA-B|CD3D,NK Cells,CD4 T Cells,HLA-B,CD3D,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
NK Cells|CD4 T Cells|HLA-C|CD8B,NK Cells,CD4 T Cells,HLA-C,CD8B,5,0.7181848464596079,-0.4478783935976414,0.9796909796463485,0.17179530490798894,0.7320516728188036
B Cells|Non-classical Monocytes|HLA-C|LILRA3,B Cells,Non-classical Monocytes,HLA-C,LILRA3,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
B Cells|Non-classical Monocytes|HLA-C|LILRB2,B Cells,Non-classical Monocytes,HLA-C,LILRB2,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
NK Cells|CD8 T Cells|PKM|CD44,NK Cells,CD8 T Cells,PKM,CD44,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
Non-classical Monocytes|CD8 T Cells|HLA-B|CD8A,Non-classical Monocytes,CD8 T Cells,HLA-B,CD8A,7,0.5585812268712466,-0.335693737388207,0.923273528197523,0.19245253188052228,0.7320516728188036
Non-classical Monocytes|CD8 T Cells|HLA-B|CD8B,Non-classical Monocytes,CD8 T Cells,HLA-B,CD8B,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
pDCs|Non-classical Monocytes|HMGB1|HAVCR2,pDCs,Non-classical Monocytes,HMGB1,HAVCR2,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
B Cells|Non-classical Monocytes|ANXA2|TLR2,B Cells,Non-classical Monocytes,ANXA2,TLR2,7,0.6560752873022239,-0.19170679879447192,0.9431573785744772,0.10952674231986863,0.7320516728188036
NK Cells|CD8 T Cells|ICAM2|ITGAL_ITGB2,NK Cells,CD8 T Cells,ICAM2,ITGAL_ITGB2,7,0.6179143806533247,-0.25277570831710827,0.9356118072808748,0.1392000219014047,0.7320516728188036
Non-classical Monocytes|Non-classical Monocytes|PTPN6|CD300LF,Non-classical Monocytes,Non-classical Monocytes,PTPN6,CD300LF,7,-0.594618725379069,-0.930858301591538,0.28693131975914554,0.15908999370118473,0.7320516728188036
CD4 T Cells|pDCs|HLA-B|CD3D,CD4 T Cells,pDCs,HLA-B,CD3D,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
CD4 T Cells|pDCs|HLA-F|LILRB1,CD4 T Cells,pDCs,HLA-F,LILRB1,7,0.6181818181818182,-0.25237057864914486,0.9356657174797833,0.1389794392475101,0.7320516728188036
CD4 T Cells|pDCs|ICAM2|ITGAL_ITGB2,CD4 T Cells,pDCs,ICAM2,ITGAL_ITGB2,5,0.7254762501100117,-0.4356255397560784,0.9802940340142675,0.1653703958060164,0.7320516728188036
Non-classical Monocytes|Non-classical Monocytes|SIRPA|CD47,Non-classical Monocytes,Non-classical Monocytes,SIRPA,CD47,6,0.6617647058823529,-0.323597087380279,0.9585351759077573,0.1522570857927946,0.7320516728188036
NK Cells|CD8 T Cells|CCL5|CXCR3,NK Cells,CD8 T Cells,CCL5,CXCR3,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
NK Cells|CD8 T Cells|GNAI2|S1PR4,NK Cells,CD8 T Cells,GNAI2,S1PR4,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
NK Cells|CD8 T Cells|HLA-A|CD8B,NK Cells,CD8 T Cells,HLA-A,CD8B,7,0.5585812268712466,-0.335693737388207,0.923273528197523,0.19245253188052228,0.7320516728188036
pDCs|Non-classical Monocytes|HLA-A|LILRB2,pDCs,Non-classical Monocytes,HLA-A,LILRB2,7,0.6126374746329801,-0.26070750440968343,0.9345450465956515,0.1435885753012861,0.7320516728188036
Non-classical Monocytes|CD8 T Cells|ICAM4|ITGB2,Non-classical Monocytes,CD8 T Cells,ICAM4,ITGB2,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
NK Cells|Classical Monocytes|HLA-B|LILRB1,NK Cells,Classical Monocytes,HLA-B,LILRB1,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
NK Cells|Classical Monocytes|HLA-C|LILRB1,NK Cells,Classical Monocytes,HLA-C,LILRB1,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
CD8 T Cells|pDCs|HLA-B|CD3D,CD8 T Cells,pDCs,HLA-B,CD3D,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
CD8 T Cells|pDCs|HMGB1|THBD,CD8 T Cells,pDCs,HMGB1,THBD,6,0.7142857142857143,-0.23145548589561848,0.9659189152192772,0.11078717201166179,0.7320516728188036
Non-classical Monocytes|pDCs|APP|CD74,Non-classical Monocytes,pDCs,APP,CD74,7,-0.6126374746329801,-0.9345450465956515,0.26070750440968343,0.1435885753012861,0.7320516728188036
Non-classical Monocytes|pDCs|APP|TNFRSF21,Non-classical Monocytes,pDCs,APP,TNFRSF21,7,0.6179143806533247,-0.25277570831710827,0.9356118072808748,0.1392000219014047,0.7320516728188036
Non-classical Monocytes|pDCs|ARF1|INSR,Non-classical Monocytes,pDCs,ARF1,INSR,5,-0.7071067811865475,-0.9787655951571899,0.46569242878367395,0.18169011381620942,0.7320516728188036
CD8 T Cells|pDCs|ARF6|SMAP1,CD8 T Cells,pDCs,ARF6,SMAP1,6,-0.6377481392176932,-0.9550205747827623,0.36030611543410307,0.17307111024125982,0.7320516728188036
CD8 T Cells|Non-classical Monocytes|S100A9|TLR4,CD8 T Cells,Non-classical Monocytes,S100A9,TLR4,5,0.7826237921249264,-0.32195194794168586,0.9848616112042113,0.11761376087345812,0.7320516728188036
Non-classical Monocytes|CD8 T Cells|HLA-DPA1|LAG3,Non-classical Monocytes,CD8 T Cells,HLA-DPA1,LAG3,7,0.594618725379069,-0.28693131975914554,0.930858301591538,0.15908999370118473,0.7320516728188036
Non-classical Monocytes|CD8 T Cells|HLA-DPB1|LAG3,Non-classical Monocytes,CD8 T Cells,HLA-DPB1,LAG3,7,0.594618725379069,-0.28693131975914554,0.930858301591538,0.15908999370118473,0.7320516728188036
Non-classical Monocytes|CD8 T Cells|HLA-DQA1|LAG3,Non-classical Monocytes,CD8 T Cells,HLA-DQA1,LAG3,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
NK Cells|Classical Monocytes|CD47|SIRPA,NK Cells,Classical Monocytes,CD47,SIRPA,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
B Cells|NK Cells|LGALS1|PTPRC,B Cells,NK Cells,LGALS1,PTPRC,6,0.6571428571428573,-0.33089979347454335,0.9578657545058271,0.1561749271137024,0.7320516728188036
B Cells|NK Cells|LGALS9|CD47,B Cells,NK Cells,LGALS9,CD47,7,0.5585812268712466,-0.335693737388207,0.923273528197523,0.19245253188052228,0.7320516728188036
pDCs|Non-classical Monocytes|LGALS9|LRP1,pDCs,Non-classical Monocytes,LGALS9,LRP1,7,0.6163131486778467,-0.2551949762937333,0.9352887198548945,0.14052441989530057,0.7320516728188036
pDCs|Non-classical Monocytes|LGALS9|PTPRC,pDCs,Non-classical Monocytes,LGALS9,PTPRC,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
Non-classical Monocytes|pDCs|CD14|ITGA4,Non-classical Monocytes,pDCs,CD14,ITGA4,7,0.6363636363636364,-0.22409291940433199,0.9392963938369447,0.12439958945247928,0.7320516728188036
Non-classical Monocytes|pDCs|ADAM10|NOTCH2,Non-classical Monocytes,pDCs,ADAM10,NOTCH2,5,-0.7894736842105264,-0.985390874871462,0.30579155307774636,0.11222247808652752,0.7320516728188036
pDCs|CD8 T Cells|ICAM3|ITGAL,pDCs,CD8 T Cells,ICAM3,ITGAL,7,0.6272727272727273,-0.23841520447830555,0.9374894963611712,0.1315867082430069,0.7320516728188036
CD4 T Cells|pDCs|S100A9|CD68,CD4 T Cells,pDCs,S100A9,CD68,6,0.6957252427829382,-0.26607888213012165,0.9633555297189146,0.12478933744028692,0.7320516728188036
Non-classical Monocytes|pDCs|HLA-B|CD3D,Non-classical Monocytes,pDCs,HLA-B,CD3D,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
Non-classical Monocytes|pDCs|HLA-F|LILRB1,Non-classical Monocytes,pDCs,HLA-F,LILRB1,7,0.5765999761251578,-0.3118972696029004,0.9271017951179431,0.17538182452245643,0.7320516728188036
NK Cells|Classical Monocytes|HLA-F|LILRB2,NK Cells,Classical Monocytes,HLA-F,LILRB2,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
pDCs|Non-classical Monocytes|MFNG|NOTCH2,pDCs,Non-classical Monocytes,MFNG,NOTCH2,5,0.7071067811865475,-0.46569242878367395,0.9787655951571899,0.18169011381620942,0.7320516728188036
B Cells|NK Cells|CALM1|PTPRA,B Cells,NK Cells,CALM1,PTPRA,7,-0.6126374746329801,-0.9345450465956515,0.26070750440968343,0.1435885753012861,0.7320516728188036
B Cells|NK Cells|CD22|PTPRC,B Cells,NK Cells,CD22,PTPRC,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
B Cells|NK Cells|CD48|CD2,B Cells,NK Cells,CD48,CD2,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
B Cells|NK Cells|CD72|CD5,B Cells,NK Cells,CD72,CD5,5,-0.7071067811865475,-0.9787655951571899,0.46569242878367395,0.18169011381620942,0.7320516728188036
NK Cells|Classical Monocytes|GNAS|ADCY7,NK Cells,Classical Monocytes,GNAS,ADCY7,7,0.5609681940050744,-0.3326056398592942,0.9237848606026695,0.19014684492175046,0.7320516728188036
NK Cells|Classical Monocytes|HLA-A|LILRB1,NK Cells,Classical Monocytes,HLA-A,LILRB1,5,0.7,-0.47664099505035257,0.978166056012135,0.1881204043741873,0.7320516728188036
NK Cells|NK Cells|CD48|CD2,NK Cells,NK Cells,CD48,CD2,7,0.6306562238868914,-0.2331283038610849,0.938163955545319,0.12888769568495795,0.7320516728188036
NK Cells|NK Cells|CD99|PILRB,NK Cells,NK Cells,CD99,PILRB,7,-0.5585812268712466,-0.923273528197523,0.335693737388207,0.19245253188052228,0.7320516728188036
B Cells|Classical Monocytes|LGALS9|CD44,B Cells,Classical Monocytes,LGALS9,CD44,7,-0.6126374746329801,-0.9345450465956515,0.26070750440968343,0.1435885753012861,0.7320516728188036
pDCs|Non-classical Monocytes|PSEN1|CD44,pDCs,Non-classical Monocytes,PSEN1,CD44,5,0.7181848464596079,-0.4478783935976414,0.9796909796463485,0.17179530490798894,0.7320516728188036
