interaction_id,source_baseline,target_baseline,ligand_complex_baseline,receptor_complex_baseline,interaction_coef_baseline,interaction_ci95_low_baseline,interaction_ci95_high_baseline,n_observations_baseline,interaction_p_value_baseline,fdr_q_value_baseline,n_cHD_baseline,mean_cHD_baseline,n_cSLE_baseline,mean_cSLE_baseline,n_aHD_baseline,mean_aHD_baseline,n_aSLE_baseline,mean_aSLE_baseline,source_scenario,target_scenario,ligand_complex_scenario,receptor_complex_scenario,interaction_coef_scenario,interaction_ci95_low_scenario,interaction_ci95_high_scenario,n_observations_scenario,interaction_p_value_scenario,fdr_q_value_scenario,n_cHD_scenario,mean_cHD_scenario,n_cSLE_scenario,mean_cSLE_scenario,n_aHD_scenario,mean_aHD_scenario,n_aSLE_scenario,mean_aSLE_scenario
CD8 T Cells|Non-classical Monocytes|RPS19|C5AR1,CD8 T Cells,Non-classical Monocytes,RPS19,C5AR1,-0.032363528192803415,-0.056895020887566164,-0.007832035498040669,56,0.009717838257097726,0.11475223026021474,11,0.9911820448975536,33,0.9636211015707657,5,0.984365466995567,7,0.9891680518615827,CD8 T Cells,Non-classical Monocytes,RPS19,C5AR1,-0.014946735526995214,-0.025222548196418122,-0.004670922857572306,56,0.0043599027140657776,0.0578777085292232,11,0.9885771317106027,33,0.9781660056813269,5,0.990314198914114,7,0.9948498084118335
Non-classical Monocytes|Non-classical Monocytes|LGALS9|LRP1,Non-classical Monocytes,Non-classical Monocytes,LGALS9,LRP1,-0.28754752703474634,-0.5073305342854773,-0.0677645197840154,56,0.01033933170745756,0.12152321499881515,11,0.4898462272726562,33,0.41051034340136144,5,0.2928025961512774,7,0.501014239314729,Non-classical Monocytes,Non-classical Monocytes,LGALS9,LRP1,-0.1961701505036938,-0.4258427200363624,0.03350241902897483,56,0.09411815083676944,0.3989570676595699,11,0.4676382061818627,33,0.3823673121921475,5,0.33910542895056517,7,0.4500046854645437
Classical Monocytes|NK Cells|CD48|CD244,Classical Monocytes,NK Cells,CD48,CD244,0.2626388139282866,0.05975366253630182,0.46552396532027135,53,0.011173930348089453,0.1286655861098575,11,0.274249734109947,32,0.40359381625524177,5,0.5177236933197061,5,0.3844289615367143,Classical Monocytes,NK Cells,CD48,CD244,0.24250763731689107,0.05068517860526983,0.4343300960285123,53,0.013217871673514429,0.10966702904119004,11,0.2959169662890208,32,0.4264583811048304,5,0.5023841537550191,5,0.39041793125393764
B Cells|NK Cells|CD48|CD244,B Cells,NK Cells,CD48,CD244,0.20253712801561924,0.04402361000661012,0.36105064602462833,53,0.012269379042360997,0.13718903026569132,11,0.311192955892961,32,0.383043547800308,5,0.5093463364486459,5,0.3786598003403737,B Cells,NK Cells,CD48,CD244,0.24628391921434817,0.036376045329051365,0.45619179309964497,53,0.021469956096939254,0.1520072891663299,11,0.26922793637373155,32,0.4144986585933659,5,0.537304817456439,5,0.43629162046172515
CD8 T Cells|Non-classical Monocytes|CD99|PILRA,CD8 T Cells,Non-classical Monocytes,CD99,PILRA,-0.21590593140613867,-0.3873230559707128,-0.04448880684156453,56,0.013562608547606487,0.14709318369013558,11,0.714462033645566,33,0.6344647546775591,5,0.4929280610511646,7,0.6288367134892964,CD8 T Cells,Non-classical Monocytes,CD99,PILRA,-0.16630013319329273,-0.3127955875663489,-0.019804678820236565,56,0.026085873367721214,0.1710073920772835,11,0.8067497830094266,33,0.7660540625893639,5,0.6322034820144368,7,0.7578078947876669
NK Cells|Non-classical Monocytes|CD52|SIGLEC10,NK Cells,Non-classical Monocytes,CD52,SIGLEC10,-0.22154096269066526,-0.3995812642262987,-0.043500661155031844,55,0.014734376224528771,0.15641354019572265,11,0.613590911043046,32,0.5004632770495014,5,0.7109786778567943,7,0.819392006553915,NK Cells,Non-classical Monocytes,CD52,SIGLEC10,-0.2544018022804544,-0.41436075716904175,-0.09444284739186701,55,0.0018259967366684518,0.032320142239031596,11,0.7242563846384769,32,0.5746943721816419,5,0.7959094085934153,7,0.9007491984170348
Classical Monocytes|Classical Monocytes|LGALS9|CD44,Classical Monocytes,Classical Monocytes,LGALS9,CD44,-0.14170165274456326,-0.2561251234204369,-0.027278182068689608,56,0.01521531979946409,0.15888063278200726,11,0.5450880959104154,33,0.4934717428978914,5,0.46631856379060943,7,0.5564038635226487,Classical Monocytes,Classical Monocytes,LGALS9,CD44,-0.1368379489085657,-0.24776883522827342,-0.025907062588857985,56,0.015619006926103265,0.12136649912553506,11,0.6688727434112005,33,0.6263667384235289,5,0.6065923060350963,7,0.7009242499559903
CD4 T Cells|Classical Monocytes|ANXA1|FPR1,CD4 T Cells,Classical Monocytes,ANXA1,FPR1,-0.21900451537393373,-0.3979684817605273,-0.04004054898734016,56,0.01646340903073467,0.1631914260032258,11,0.4326031542147238,33,0.29137907195594315,5,0.5665320447004747,7,0.6443124778156278,CD4 T Cells,Classical Monocytes,ANXA1,FPR1,-0.2586715185229864,-0.4399917065239799,-0.07735133052199297,56,0.005172561579113553,0.06374723232649328,11,0.5715727656743683,33,0.4099074928887197,5,0.6784306541315832,7,0.7754368998689211
Non-classical Monocytes|NK Cells|CD48|CD244,Non-classical Monocytes,NK Cells,CD48,CD244,0.21295079874224865,0.039330084459245795,0.3865715130252515,53,0.016218894377817462,0.1631914260032258,11,0.297220388636245,32,0.373585327107302,5,0.5135356583445152,5,0.37694979807332357,Non-classical Monocytes,NK Cells,CD48,CD244,-0.030266657720475154,-0.24165452867418044,0.18112121323323013,53,0.7789949989055254,0.9487301477496192,11,0.42798449120329407,32,0.3724464663956785,5,0.4300699282488032,5,0.4047985611616628
CD4 T Cells|Non-classical Monocytes|CD28|CD86,CD4 T Cells,Non-classical Monocytes,CD28,CD86,-0.23201121769439367,-0.4263523830275846,-0.037670052361202744,56,0.01929030222492023,0.17534745943299793,11,0.1424487358000466,33,0.09568113365136391,5,0.024618798385316464,7,0.20986241393102745,CD4 T Cells,Non-classical Monocytes,CD28,CD86,-0.29805357135280236,-0.5491199262128041,-0.04698721649280063,56,0.01997738206394753,0.14479618221232385,11,0.18744325959299266,33,0.13281744335035636,5,0.03686071450823543,7,0.2802884696184015
pDCs|B Cells|TNFSF13B|CD40,pDCs,B Cells,TNFSF13B,CD40,-0.2188105909637569,-0.4042253097926328,-0.03339587213488099,43,0.02072363754844036,0.18103364399330565,10,0.18292495585995897,21,0.19239893883292045,5,0.01704770496126191,7,0.2453322788979803,pDCs,B Cells,TNFSF13B,CD40,-0.2609528503362734,-0.47441199045614413,-0.047493710216402696,43,0.01657295319808924,0.12571768783121984,10,0.2391301868025104,21,0.19840297216055736,5,0.02043507346579394,7,0.24066070916011428
CD8 T Cells|Classical Monocytes|CD99|PILRA,CD8 T Cells,Classical Monocytes,CD99,PILRA,-0.19830156837316287,-0.3666485135710431,-0.029954623175282663,56,0.02095979245011943,0.18103364399330565,11,0.4315772913908628,33,0.4250922427185525,5,0.18915862868297878,7,0.38097514838383134,CD8 T Cells,Classical Monocytes,CD99,PILRA,-0.23732932405198237,-0.4300065298318959,-0.0446521182720688,56,0.015770788021962183,0.12136649912553506,11,0.5681099181871978,33,0.5761781612130912,5,0.3097871726622018,7,0.5551847397400775
CD4 T Cells|Non-classical Monocytes|CD99|PILRA,CD4 T Cells,Non-classical Monocytes,CD99,PILRA,-0.2910047274214043,-0.5372341665601931,-0.044775288282615566,56,0.020538009028084475,0.18103364399330565,11,0.48665550595206264,33,0.27781281974394306,5,0.3604606838356276,7,0.4426227250489124,CD4 T Cells,Non-classical Monocytes,CD99,PILRA,-0.304084568800612,-0.535525046640311,-0.0726440909609131,56,0.010019555083119434,0.09500685266315034,11,0.6177246311198373,33,0.4169973427370044,5,0.49529763573718616,7,0.5986549161549652
NK Cells|Non-classical Monocytes|CD99|PILRA,NK Cells,Non-classical Monocytes,CD99,PILRA,-0.1519845152118937,-0.28124605366384664,-0.022722976759940783,56,0.021194175644274695,0.18160148842095997,11,0.6921688684134476,33,0.563435945738339,5,0.6501239636255878,7,0.6733755561623729,NK Cells,Non-classical Monocytes,CD99,PILRA,-0.1315926253488724,-0.24634007160936044,-0.016845179088384343,56,0.024595898025209756,0.16366311688994656,11,0.7863956629203323,33,0.7030372803928482,5,0.7447619520445821,7,0.7929961948659704
B Cells|NK Cells|FAM3C|LAMP1,B Cells,NK Cells,FAM3C,LAMP1,-0.22765905724528596,-0.42186328606746415,-0.033454828423107735,56,0.021584590063351203,0.18324605945357123,11,0.28837894256882013,33,0.24731505142430166,5,0.019753606666194745,7,0.20634877276696223,B Cells,NK Cells,FAM3C,LAMP1,-0.3365798073748999,-0.5346940545405126,-0.13846556020928727,56,0.0008690290246888711,0.02197401962427574,11,0.33905236948593775,33,0.25143227794903805,5,0.04893499510180275,7,0.29789471093980296
CD4 T Cells|NK Cells|CLEC2B|KLRF1,CD4 T Cells,NK Cells,CLEC2B,KLRF1,-0.22445443756239453,-0.4184424493921516,-0.030466425732637498,55,0.02334246800610518,0.19152798894007814,11,0.5716846630880709,33,0.4205909517427038,5,0.13002539611972547,6,0.20338612233675293,CD4 T Cells,NK Cells,CLEC2B,KLRF1,-0.2122794970936026,-0.4818738616136004,0.05731486742639519,55,0.1227623340327515,0.46231772603823434,11,0.6862634547821952,33,0.5353631390359269,5,0.1954453992279253,6,0.25682458057525964
Classical Monocytes|Classical Monocytes|HBEGF|CD44,Classical Monocytes,Classical Monocytes,HBEGF,CD44,0.19998323442396976,0.025713761006585484,0.374252707841354,50,0.024502315365696983,0.19656301882259136,10,0.328917535901942,28,0.44037113462754157,5,0.4273170092667439,7,0.3387873735683737,Classical Monocytes,Classical Monocytes,HBEGF,CD44,0.18471178185175646,-0.01440821040299009,0.38383177410650304,50,0.06904241750290165,0.3368535675695052,10,0.3946993450245926,28,0.48077731510356086,5,0.5186773341773938,7,0.42004352240460563
Non-classical Monocytes|CD4 T Cells|CD58|CD2,Non-classical Monocytes,CD4 T Cells,CD58,CD2,0.2063641754027048,0.024562609726788004,0.38816574107862156,56,0.026096799715803417,0.2062384171232545,11,0.40272189204117814,33,0.4264475727267189,5,0.5409516101253654,7,0.3583131154082014,Non-classical Monocytes,CD4 T Cells,CD58,CD2,0.2201289974447112,0.017372391619454253,0.42288560326996816,56,0.033345733312951584,0.2035239584962907,11,0.35595243721255293,33,0.42613166596502283,5,0.4831783412595536,7,0.3332285725673123
CD4 T Cells|CD4 T Cells|CLEC2D|KLRB1,CD4 T Cells,CD4 T Cells,CLEC2D,KLRB1,0.18744468299854078,0.01970237614536166,0.3551869898517199,56,0.028511625021625197,0.21767032153971863,11,0.31390850301455864,33,0.34250029028670514,5,0.47993643354807103,7,0.32108353782167676,CD4 T Cells,CD4 T Cells,CLEC2D,KLRB1,0.20434869614612128,0.009105784376374548,0.399591607915868,56,0.040230612882139374,0.2297038219399571,11,0.2959021912331734,33,0.35663863877545804,5,0.42290501545449893,7,0.2792927668506623
Non-classical Monocytes|Classical Monocytes|RPS19|C5AR1,Non-classical Monocytes,Classical Monocytes,RPS19,C5AR1,-0.04860209251843517,-0.09245242985279922,-0.004751755184071123,56,0.02982915197515793,0.221790642125669,11,0.9723265780965995,33,0.9236957906559448,5,0.9716677947460033,7,0.9716390998237837,Non-classical Monocytes,Classical Monocytes,RPS19,C5AR1,-0.030319371435253095,-0.04885404143417427,-0.011784701436331924,56,0.0013452526087936337,0.03016262132329547,11,0.979413473101064,33,0.9551279832489821,5,0.9802639918387493,7,0.9862978734219207
NK Cells|Classical Monocytes|RPS19|C5AR1,NK Cells,Classical Monocytes,RPS19,C5AR1,-0.053534491726416666,-0.1019803828467177,-0.0050886006061156355,56,0.0303240042706217,0.2227580197437821,11,0.9637237355218132,33,0.9144368880333273,5,0.9680049379083366,7,0.9722525821462673,NK Cells,Classical Monocytes,RPS19,C5AR1,-0.03759626215242973,-0.05810895900244778,-0.017083565302411678,56,0.0003277992546557777,0.014394681473475106,11,0.9710359469901259,33,0.9473401972573897,5,0.9724572545160113,7,0.9863577669357048
CD8 T Cells|CD4 T Cells|CLEC2D|KLRB1,CD8 T Cells,CD4 T Cells,CLEC2D,KLRB1,0.2452965908050418,0.02115131949923338,0.4694418621108502,55,0.031959669063357704,0.22685978573905877,11,0.3206194578931221,32,0.34956789889893913,5,0.46978950375750345,7,0.2534413539582787,CD8 T Cells,CD4 T Cells,CLEC2D,KLRB1,0.17625889963246028,-0.021263210267401744,0.3737810095323223,55,0.08029546075849667,0.3582931904433759,11,0.3264484703569371,32,0.36180676441196186,5,0.4537623616078328,7,0.3128617560303973
Classical Monocytes|Non-classical Monocytes|GRN|TNFRSF1B,Classical Monocytes,Non-classical Monocytes,GRN,TNFRSF1B,-0.10534282730792688,-0.20212529672489055,-0.008560357890963224,56,0.032898340748738514,0.2302883852411696,11,0.7632683882724405,33,0.7364903729306681,5,0.6922112053443997,7,0.7707760173105542,Classical Monocytes,Non-classical Monocytes,GRN,TNFRSF1B,-0.09375241036409732,-0.1840048387615924,-0.003499981966602214,56,0.04175324417063361,0.23337865952217313,11,0.8397447404071358,33,0.8407575511175476,5,0.7734791426202642,7,0.8682443636947733
