interaction_id,source,target,ligand_complex,receptor_complex,interaction_coef,interaction_ci95_low,interaction_ci95_high,n_observations,interaction_p_value,fdr_q_value,n_cHD,mean_cHD,n_cSLE,mean_cSLE,n_aHD,mean_aHD,n_aSLE,mean_aSLE
pDCs|B Cells|MIF|CD74,pDCs,B Cells,MIF,CD74,0.0036691346418492587,-0.005004093984621436,0.012342363268319953,44,0.40702186675538343,0.7319707255692919,10,0.9985230072878741,22,0.9983742106685195,5,0.9971653610020121,7,0.9933474297408083
pDCs|B Cells|APP|CD74,pDCs,B Cells,APP,CD74,-0.0030120366492535355,-0.01014484332355935,0.004120770025052278,44,0.4078674796464006,0.7319707255692919,10,0.9999546150220832,22,0.9962536473677361,5,0.9999364551592068,7,0.9992475241541133
CD8 T Cells|NK Cells|CLEC2D|KLRB1,CD8 T Cells,NK Cells,CLEC2D,KLRB1,0.09070632482620694,-0.12448065347984313,0.30589330313225704,56,0.4087073895688459,0.7319707255692919,11,0.7802968852791096,33,0.7008357361297248,5,0.5158934219339262,7,0.3457259479583345
pDCs|Non-classical Monocytes|LTB|LTBR,pDCs,Non-classical Monocytes,LTB,LTBR,-0.09716634984168465,-0.32564624768929823,0.13131354800592893,44,0.40455156805442827,0.7319707255692919,10,0.4208821496784295,22,0.40026783353944034,5,0.3876789933973906,7,0.46423102710008607
pDCs|Non-classical Monocytes|LGALS9|CD47,pDCs,Non-classical Monocytes,LGALS9,CD47,-0.12226895993031145,-0.41415930339549284,0.16962138353486994,43,0.41164473457305695,0.7346715054533031,10,0.366238229636792,21,0.21342687814045355,5,0.33859343398108926,7,0.30805104241506226
Classical Monocytes|Classical Monocytes|MIF|CD74,Classical Monocytes,Classical Monocytes,MIF,CD74,0.05166593718742962,-0.07263748784382101,0.17596936221868026,56,0.41527456568866516,0.7371657139580398,11,0.917970499803669,33,0.9153827538014697,5,0.8867199193216709,7,0.8324662361320421
B Cells|CD8 T Cells|ALOX5|ALOX5AP,B Cells,CD8 T Cells,ALOX5,ALOX5AP,-0.07216172567890791,-0.24601306520993502,0.10168961385211919,49,0.415910616824575,0.7371657139580398,10,0.016169484040738636,27,0.0565851287699052,5,0.0,7,0.11257737040807447
CD4 T Cells|Classical Monocytes|SIRPG|CD47,CD4 T Cells,Classical Monocytes,SIRPG,CD47,0.13006504960252965,-0.18660994126756483,0.44674004047262417,54,0.42082069074291517,0.7420329038470639,11,0.0,31,0.03868164533307718,5,0.14041853383299235,7,0.049035129563539885
Non-classical Monocytes|NK Cells|ALOX5|ALOX5AP,Non-classical Monocytes,NK Cells,ALOX5,ALOX5AP,-0.10886573735252536,-0.37433898799055854,0.15660751328550782,55,0.42154398428665885,0.7420329038470639,11,0.37679816507468583,32,0.31420609496258745,5,0.21714567661350404,7,0.263419343853931
NK Cells|Non-classical Monocytes|ITGAM_ITGB2|ICAM1,NK Cells,Non-classical Monocytes,ITGAM_ITGB2,ICAM1,0.10785029459001087,-0.15604844371434334,0.3717490328943651,46,0.4231320763958225,0.7422863046670743,9,0.04641786535166134,26,0.08990526274814539,5,0.1533485888959258,6,0.08898569170239899
NK Cells|pDCs|ITGAL_ITGB2|ICAM3,NK Cells,pDCs,ITGAL_ITGB2,ICAM3,-0.09634542766418261,-0.33424648699388126,0.14155563166551605,44,0.427341958897118,0.7432670000962597,10,0.22221952434829814,22,0.2297399519510618,5,0.14985822858316775,7,0.253724083850114
pDCs|CD4 T Cells|MIF|TNFRSF14,pDCs,CD4 T Cells,MIF,TNFRSF14,-0.08823962878614042,-0.3063528817783876,0.12987362420610676,44,0.4278240764496455,0.7432670000962597,10,0.238811689269051,22,0.26254807124629154,5,0.19897904893194399,7,0.31095505969532494
Non-classical Monocytes|NK Cells|HBEGF|CD44,Non-classical Monocytes,NK Cells,HBEGF,CD44,0.10004899684565804,-0.14736484950766301,0.34746284319897913,45,0.42802924519162033,0.7432670000962597,8,0.11881311680574838,25,0.2027585143796068,5,0.3754318925908311,7,0.35932829331903143
Non-classical Monocytes|Non-classical Monocytes|GRN|TNFRSF1B,Non-classical Monocytes,Non-classical Monocytes,GRN,TNFRSF1B,-0.03234775634421527,-0.11273148572361237,0.048035973035181825,56,0.4302743495088607,0.7446498843352001,11,0.7990472356060953,33,0.8456660267882086,5,0.7618803056199003,7,0.8408468531462289
pDCs|Classical Monocytes|ANXA1|FPR1,pDCs,Classical Monocytes,ANXA1,FPR1,0.1119769817015718,-0.16740219534918974,0.3913561587523333,43,0.4321216459746928,0.7453373356744701,10,0.16030190035138236,21,0.28002640103782067,5,0.18792207074800885,7,0.19566958973287535
Non-classical Monocytes|Non-classical Monocytes|GRN|TNFRSF1A,Non-classical Monocytes,Non-classical Monocytes,GRN,TNFRSF1A,0.08053094643753295,-0.12931348291478822,0.2903753757898541,56,0.4519514964513026,0.7469552063535999,11,0.34165353678406957,33,0.5126408640564685,5,0.4273935856983515,7,0.5178499665332175
CD4 T Cells|NK Cells|CLEC2D|KLRB1,CD4 T Cells,NK Cells,CLEC2D,KLRB1,0.08346731702274057,-0.1324589149256297,0.2993935489711108,56,0.448670451662355,0.7469552063535999,11,0.7209836628306466,33,0.6404999148184892,5,0.5118105786616904,7,0.34785951362679246
CD8 T Cells|CD8 T Cells|MIF|TNFRSF14,CD8 T Cells,CD8 T Cells,MIF,TNFRSF14,-0.0804928717836631,-0.2841453764329992,0.12315963286567297,56,0.4385357158295893,0.7469552063535999,11,0.21983585288946764,33,0.17873671991543844,5,0.2065008073618409,7,0.24589454617147477
B Cells|CD8 T Cells|MIF|TNFRSF14,B Cells,CD8 T Cells,MIF,TNFRSF14,0.09978221735255172,-0.1567670413280537,0.3563314760331571,56,0.44587620027446084,0.7469552063535999,11,0.3061326237021596,33,0.25053607059975525,5,0.3504927444139759,7,0.1951139739590198
pDCs|Non-classical Monocytes|ANXA1|FPR1,pDCs,Non-classical Monocytes,ANXA1,FPR1,0.1212105347533628,-0.194628822280497,0.4370498917872226,42,0.45194237178803676,0.7469552063535999,9,0.13355957835551865,21,0.2854955015735568,5,0.18809428169218162,7,0.21881967015685697
CD8 T Cells|Non-classical Monocytes|SELL|SELPLG,CD8 T Cells,Non-classical Monocytes,SELL,SELPLG,-0.09260673555643012,-0.3295936414283973,0.1443801703155371,56,0.44374184423475704,0.7469552063535999,11,0.28352624985950614,33,0.31347193036177473,5,0.21555966577783514,7,0.33811208183653385
pDCs|CD4 T Cells|COPA|CD74,pDCs,CD4 T Cells,COPA,CD74,0.09400061774849633,-0.15046929774016202,0.3384705332371547,43,0.45107643005535125,0.7469552063535999,10,0.3234306682455047,21,0.38559882891401986,5,0.3470879073339515,7,0.31525545025397034
NK Cells|Classical Monocytes|HLA-F|LILRB2,NK Cells,Classical Monocytes,HLA-F,LILRB2,-0.08939273849867052,-0.3164321889080395,0.1376467119106984,56,0.44029159828635445,0.7469552063535999,11,0.32616600068093604,33,0.2529568704971314,5,0.28035135397662614,7,0.296534962291492
NK Cells|Classical Monocytes|ITGAM_ITGB2|ICAM1,NK Cells,Classical Monocytes,ITGAM_ITGB2,ICAM1,0.07917119869029976,-0.12547945289647383,0.28382185027707335,45,0.44831203379865114,0.7469552063535999,10,0.06481780656863373,24,0.059365002095636867,5,0.11947926624114524,6,0.03485526307784862
Classical Monocytes|CD8 T Cells|MIF|CD74,Classical Monocytes,CD8 T Cells,MIF,CD74,0.1513149664526236,-0.23363849109552243,0.5362684240007696,56,0.4410568907657989,0.7469552063535999,11,0.4781602257900826,33,0.6250523161206756,5,0.5050566459107962,7,0.5006337697887656
NK Cells|pDCs|KLRF1|CLEC2B,NK Cells,pDCs,KLRF1,CLEC2B,0.09396191868432183,-0.14343933691065958,0.33136317427930323,43,0.43790170469811673,0.7469552063535999,10,0.5615859353358894,22,0.5721447430379419,5,0.2587456286508624,6,0.17534251766859313
Non-classical Monocytes|Non-classical Monocytes|ITGAX_ITGB2|ICAM1,Non-classical Monocytes,Non-classical Monocytes,ITGAX_ITGB2,ICAM1,0.08318338472993966,-0.13043876066356727,0.29680553012344657,47,0.44534408185098906,0.7469552063535999,9,0.13983622759798114,26,0.17013259838409361,5,0.06875964410455357,7,0.015872630160726375
pDCs|NK Cells|CLEC2B|KLRF1,pDCs,NK Cells,CLEC2B,KLRF1,0.09396191868432183,-0.14343933691065958,0.33136317427930323,43,0.43790170469811673,0.7469552063535999,10,0.5615859353358894,22,0.5721447430379419,5,0.2587456286508624,6,0.17534251766859313
Non-classical Monocytes|Non-classical Monocytes|COPA|CD74,Non-classical Monocytes,Non-classical Monocytes,COPA,CD74,-0.03454339402842954,-0.12525528369111727,0.056168495634258186,56,0.4554494281422923,0.7503237373882636,11,0.7295232704152261,33,0.7477132094368838,5,0.7904969625973487,7,0.8432302956474359
Non-classical Monocytes|Classical Monocytes|MIF|TNFRSF14,Non-classical Monocytes,Classical Monocytes,MIF,TNFRSF14,0.11325643478701722,-0.18960788432476214,0.41612075389879655,56,0.4636007463307872,0.7613124077125387,11,0.3265840871498542,33,0.45709584912960116,5,0.24809849999419767,7,0.2653538271869274
Classical Monocytes|pDCs|SELL|SELPLG,Classical Monocytes,pDCs,SELL,SELPLG,0.12107392690859631,-0.20426790223183067,0.4464157560490233,44,0.46576414909034825,0.7624292122052196,10,0.3286515078249278,22,0.48088993027258997,5,0.334038438718572,7,0.36520293425763783
Classical Monocytes|B Cells|HBEGF|CD44,Classical Monocytes,B Cells,HBEGF,CD44,-0.10411122176395582,-0.3932363764426198,0.18501393291470813,50,0.4803346563670471,0.7649149702976341,10,0.4148902891750453,28,0.21033048142366678,5,0.38185112893017265,7,0.28140254294274997
Classical Monocytes|pDCs|LGALS9|CD47,Classical Monocytes,pDCs,LGALS9,CD47,-0.08178193864524563,-0.30845790215381014,0.14489402486331887,44,0.4794849260372974,0.7649149702976341,10,0.3279600858800196,22,0.22511778592251996,5,0.2973424500370139,7,0.27628208872475984
Classical Monocytes|CD4 T Cells|SELL|SELPLG,Classical Monocytes,CD4 T Cells,SELL,SELPLG,-0.10576987874604427,-0.3984506494740509,0.18691089198196237,56,0.47876032820888337,0.7649149702976341,11,0.4611546637848092,33,0.4128428981120016,5,0.3831719074961286,7,0.4406300205693653
CD4 T Cells|Classical Monocytes|MIF|CD74,CD4 T Cells,Classical Monocytes,MIF,CD74,-0.012680767319825259,-0.04817728137200583,0.022815746732355313,56,0.4838166938244224,0.7649149702976341,11,0.9495087055390229,33,0.9560340937965157,5,0.9303502291654233,7,0.9495563847427414
CD8 T Cells|NK Cells|CLEC2B|KLRF1,CD8 T Cells,NK Cells,CLEC2B,KLRF1,-0.09050456899752163,-0.3454860329969304,0.16447689500188717,55,0.48662878460569325,0.7649149702976341,11,0.711975759924779,33,0.6164380766028613,5,0.3223427000595291,6,0.317309585735133
Classical Monocytes|Non-classical Monocytes|MIF|TNFRSF14,Classical Monocytes,Non-classical Monocytes,MIF,TNFRSF14,0.0777660397770975,-0.1351897518887869,0.2907218314429819,56,0.4741586964546328,0.7649149702976341,11,0.2104494232937266,33,0.3230311071531714,5,0.19335035783968518,7,0.22816600192203249
NK Cells|CD8 T Cells|KLRF1|CLEC2B,NK Cells,CD8 T Cells,KLRF1,CLEC2B,-0.09050456899752163,-0.3454860329969304,0.16447689500188717,55,0.48662878460569325,0.7649149702976341,11,0.711975759924779,33,0.6164380766028613,5,0.3223427000595291,6,0.317309585735133
Classical Monocytes|Non-classical Monocytes|ITGAL_ITGB2|ICAM1,Classical Monocytes,Non-classical Monocytes,ITGAL_ITGB2,ICAM1,0.13535712942500433,-0.23446668831487216,0.5051809471648808,44,0.4731548550692548,0.7649149702976341,8,0.1847167141517299,24,0.18106883707355634,5,0.2719611019639599,7,0.132956095460782
Classical Monocytes|NK Cells|APP|CD74,Classical Monocytes,NK Cells,APP,CD74,0.0611687300672909,-0.1074647335992917,0.2298021937338735,55,0.4771205602311196,0.7649149702976341,11,0.29505957694376783,32,0.3078761847971002,5,0.3611434825566145,7,0.312791360342656
CD8 T Cells|CD4 T Cells|CLEC2D|KLRB1,CD8 T Cells,CD4 T Cells,CLEC2D,KLRB1,-0.11531528808940539,-0.43093288421685727,0.2003023080380465,56,0.47392950414632806,0.7649149702976341,11,0.2912910291121993,33,0.19108151943325563,5,0.3400379711029989,7,0.3551437495134606
CD4 T Cells|pDCs|SIRPG|CD47,CD4 T Cells,pDCs,SIRPG,CD47,-0.0769819255496244,-0.2935789089327945,0.13961505783354572,42,0.4860521647982421,0.7649149702976341,10,0.06843950345073965,20,0.18192317656383145,5,0.027157385151335655,7,0.21762298381405185
Non-classical Monocytes|CD8 T Cells|LGALS9|CD44,Non-classical Monocytes,CD8 T Cells,LGALS9,CD44,-0.07406428950763938,-0.280682214255171,0.13255363523989222,56,0.48232441373502866,0.7649149702976341,11,0.5058187670902711,33,0.5430255748549793,5,0.49927284602239325,7,0.6105439432947408
CD4 T Cells|CD8 T Cells|MIF|TNFRSF14,CD4 T Cells,CD8 T Cells,MIF,TNFRSF14,-0.08434352274535972,-0.31626581777764157,0.14757877228692212,56,0.4759800529261181,0.7649149702976341,11,0.22054073576049385,33,0.2048173530209122,5,0.2516310688203056,7,0.32025120882608366
CD8 T Cells|CD4 T Cells|SELL|SELPLG,CD8 T Cells,CD4 T Cells,SELL,SELPLG,0.08920372341386607,-0.16529104858309002,0.34369849541082215,56,0.492087242886732,0.771136715987135,11,0.38776139680513216,33,0.3473939932761686,5,0.3860382810061781,7,0.25646715406334847
Non-classical Monocytes|Non-classical Monocytes|MIF|TNFRSF14,Non-classical Monocytes,Non-classical Monocytes,MIF,TNFRSF14,0.10342021739757909,-0.1931051017555119,0.3999455365506701,56,0.4942380237843763,0.7721530219610013,11,0.1278314087892223,33,0.17476971935601632,5,0.26457003472258844,7,0.20808812789180336
CD8 T Cells|pDCs|MIF|CD74,CD8 T Cells,pDCs,MIF,CD74,0.00665517665011528,-0.012503947776568498,0.025814301076799058,44,0.49598567564313734,0.7725352644865835,10,0.996926600005111,22,0.9959617545940833,5,0.9933959549789634,7,0.9857759329178204
Non-classical Monocytes|Non-classical Monocytes|ITGAL_ITGB2|ICAM1,Non-classical Monocytes,Non-classical Monocytes,ITGAL_ITGB2,ICAM1,0.07098630895069238,-0.1349712440460716,0.27694386194745635,47,0.499338779847218,0.7752521234771892,9,0.03637328617717425,26,0.05798275887313314,5,0.08134580170366665,7,0.03196896544893314
NK Cells|Non-classical Monocytes|SELL|SELPLG,NK Cells,Non-classical Monocytes,SELL,SELPLG,0.09696046478569367,-0.18722375313160802,0.3811446827029954,56,0.5036755692638735,0.7752521234771892,11,0.1972422015919052,33,0.27042630084982633,5,0.2526270166454796,7,0.22885065111770705
Non-classical Monocytes|Classical Monocytes|SELL|SELPLG,Non-classical Monocytes,Classical Monocytes,SELL,SELPLG,-0.061560789950470325,-0.24202808387901592,0.11890650397807528,56,0.5037630529987961,0.7752521234771892,11,0.11764409662209768,33,0.18659333237223977,5,0.04715334322675326,7,0.17766336892736567
CD4 T Cells|NK Cells|SELL|SELPLG,CD4 T Cells,NK Cells,SELL,SELPLG,-0.0793345241196704,-0.31069387067933896,0.15202482243999813,56,0.501530510896923,0.7752521234771892,11,0.4103761178400607,33,0.4166820321172863,5,0.2824859071177813,7,0.3681263455146774
NK Cells|CD8 T Cells|SELL|SELPLG,NK Cells,CD8 T Cells,SELL,SELPLG,-0.08423442041231838,-0.3328347701471637,0.16436592932252697,56,0.506623895383337,0.7756479693356476,11,0.3523674598752676,33,0.3390672681035491,5,0.13364131216133956,7,0.20457554080193946
Non-classical Monocytes|NK Cells|CD48|CD244,Non-classical Monocytes,NK Cells,CD48,CD244,-0.07351800225412408,-0.2935854236731399,0.14654941916489175,53,0.5126185080850176,0.7756479693356476,11,0.45673270442956415,32,0.3690990353321725,5,0.40971664449643397,5,0.3956009776531664
Classical Monocytes|Non-classical Monocytes|LTB|LTBR,Classical Monocytes,Non-classical Monocytes,LTB,LTBR,0.1230326509700889,-0.24484826549735117,0.490913567437529,55,0.512157041522993,0.7756479693356476,11,0.03859926092817272,33,0.05772869214557307,5,0.20722193035648367,6,0.10331871060379512
Classical Monocytes|B Cells|TNFSF13B|TNFRSF13C,Classical Monocytes,B Cells,TNFSF13B,TNFRSF13C,0.07600200466845858,-0.15174725430841124,0.3037512636453284,51,0.51307453224537,0.7756479693356476,11,0.4411720988969145,29,0.42403043959609676,5,0.48842275477990177,6,0.39527909081062546
Non-classical Monocytes|NK Cells|TNFSF13B|HLA-DPB1,Non-classical Monocytes,NK Cells,TNFSF13B,HLA-DPB1,0.10277810343965749,-0.20457604352579334,0.4101322504051083,56,0.512207166231996,0.7756479693356476,11,0.178683552341128,33,0.48699310026397724,5,0.378683905240969,7,0.5842153497241608
Non-classical Monocytes|CD4 T Cells|MIF|CD74,Non-classical Monocytes,CD4 T Cells,MIF,CD74,0.11177875190399444,-0.22188711395654542,0.4454446177645343,56,0.5114433139461865,0.7756479693356476,11,0.46222842964966193,33,0.5690376755539877,5,0.42650964006164155,7,0.4215401340619728
CD8 T Cells|CD8 T Cells|SELL|SELPLG,CD8 T Cells,CD8 T Cells,SELL,SELPLG,-0.08392901446639295,-0.33978594418617986,0.17192791525339396,56,0.5202701567143375,0.7842195324081217,11,0.43527661985301086,33,0.330246299653429,5,0.27999373877383676,7,0.25889243304064785
B Cells|Non-classical Monocytes|GRN|TNFRSF1B,B Cells,Non-classical Monocytes,GRN,TNFRSF1B,0.06428506883854762,-0.13428788738986727,0.26285802506696254,54,0.5257483936126346,0.7878561933437148,10,0.3539840493811478,32,0.3438770828570389,5,0.46713991060934285,7,0.3927478752466863
pDCs|NK Cells|MIF|TNFRSF14,pDCs,NK Cells,MIF,TNFRSF14,-0.07402036957136793,-0.3024155725964208,0.15437483345368497,44,0.5252961972662209,0.7878561933437148,10,0.24442871748093475,22,0.27691547357001745,5,0.20365365816681508,7,0.3101607838272657
Classical Monocytes|NK Cells|HBEGF|CD44,Classical Monocytes,NK Cells,HBEGF,CD44,-0.08201285489161136,-0.33925549309386915,0.17522978331064643,50,0.5320588469092251,0.7949949049748306,10,0.28391176149440134,28,0.25053580611046167,5,0.2906896451633318,7,0.3393265446710035
Classical Monocytes|CD8 T Cells|LGALS9|CD44,Classical Monocytes,CD8 T Cells,LGALS9,CD44,-0.06654054543185423,-0.2791468319128326,0.14606574104912415,56,0.5395982785779607,0.8015997548817104,11,0.16589120728273768,33,0.3173857987376015,5,0.18414247029909886,7,0.4021776071858169
pDCs|Non-classical Monocytes|LGALS9|HAVCR2,pDCs,Non-classical Monocytes,LGALS9,HAVCR2,-0.0837849502077235,-0.35048552072418604,0.182915620308739,41,0.5380728760611777,0.8015997548817104,10,0.19638992258553156,19,0.25121843106685954,5,0.0,7,0.13861345868905148
pDCs|Classical Monocytes|MIF|TNFRSF14,pDCs,Classical Monocytes,MIF,TNFRSF14,0.09159020711775662,-0.20358162426785914,0.3867620385033724,44,0.5430773028944189,0.8044430365640671,10,0.30265659425112484,22,0.3482357032074774,5,0.28448256772159175,7,0.23847146956018767
B Cells|CD8 T Cells|FAM3C|CLEC2D,B Cells,CD8 T Cells,FAM3C,CLEC2D,-0.049482183746156816,-0.21000810688882018,0.11104373939650655,56,0.5457374529024193,0.8060604907811595,11,0.06234221480836016,33,0.1539858246625005,5,0.0,7,0.14112579360029714
NK Cells|Non-classical Monocytes|MIF|TNFRSF14,NK Cells,Non-classical Monocytes,MIF,TNFRSF14,0.07487702191558251,-0.16975073331480717,0.3195047771459722,56,0.548561777776466,0.8079104692753681,11,0.22888637391585512,33,0.2557508295710886,5,0.20230694887407422,7,0.15429438261372516
Classical Monocytes|Classical Monocytes|SPN|ICAM1,Classical Monocytes,Classical Monocytes,SPN,ICAM1,0.06360265997197517,-0.14554511306684476,0.2727504330107951,44,0.551153346708062,0.8094080577369825,10,0.01834530284023439,22,0.07898133330028421,5,0.07141007711062941,7,0.06844344759870406
Non-classical Monocytes|CD4 T Cells|TNFSF13B|HLA-DPB1,Non-classical Monocytes,CD4 T Cells,TNFSF13B,HLA-DPB1,-0.062214480934041194,-0.2676523214712576,0.14322335960317523,56,0.5528114651450587,0.8095301797280917,11,0.43684894038838445,33,0.41250603508793826,5,0.42550824562164224,7,0.46337982125523725
Non-classical Monocytes|pDCs|TNFSF13B|TFRC,Non-classical Monocytes,pDCs,TNFSF13B,TFRC,-0.084068420201096,-0.3645745206607202,0.1964376802585282,38,0.5569308032777017,0.8109417362173901,8,0.38441073698358863,18,0.37950259520665697,5,0.28503441241980215,7,0.3641946908439665
pDCs|CD8 T Cells|MIF|TNFRSF14,pDCs,CD8 T Cells,MIF,TNFRSF14,-0.07207768447397292,-0.31173407328712255,0.16757870433917668,44,0.5555476704572899,0.8109417362173901,10,0.24380363909461594,22,0.2777617179042445,5,0.19583352855120986,7,0.3018692918348113
Classical Monocytes|Non-classical Monocytes|GRN|TNFRSF1A,Classical Monocytes,Non-classical Monocytes,GRN,TNFRSF1A,-0.06841328949304532,-0.2994275098842909,0.16260093089820027,56,0.561624680586982,0.8154663441291208,11,0.4335358587098247,33,0.5023210451703269,5,0.42947941434737674,7,0.5666778903009243
CD4 T Cells|CD8 T Cells|CLEC2D|KLRB1,CD4 T Cells,CD8 T Cells,CLEC2D,KLRB1,0.06694086769950847,-0.16446157293169583,0.29834330833071276,53,0.5707244403320213,0.8240234896928622,11,0.20243084872410735,30,0.13661353633836473,5,0.4431516506636749,7,0.3103934705784238
Non-classical Monocytes|CD8 T Cells|LGALS9|CD47,Non-classical Monocytes,CD8 T Cells,LGALS9,CD47,-0.07747925608904072,-0.34466979460251823,0.1897112824244368,56,0.5698003605826923,0.8240234896928622,11,0.148368585507744,33,0.2395644013193491,5,0.15787027448202753,7,0.32654534638267335
CD4 T Cells|pDCs|MIF|TNFRSF14,CD4 T Cells,pDCs,MIF,TNFRSF14,0.08914846336095178,-0.22563550447007208,0.40393243119197564,44,0.5788453901241762,0.8294671604411037,10,0.4026952757741329,22,0.37315905834183566,5,0.35435547597289807,7,0.23567079517964906
NK Cells|Classical Monocytes|ITGAL_ITGB2|ICAM3,NK Cells,Classical Monocytes,ITGAL_ITGB2,ICAM3,0.047339033088882154,-0.11878221716008125,0.21346028333784556,56,0.5764862313566188,0.8294671604411037,11,0.27739674947191073,33,0.28066290838381514,5,0.4249330553010894,7,0.38086018112411163
Non-classical Monocytes|Non-classical Monocytes|CD99|PILRA,Non-classical Monocytes,Non-classical Monocytes,CD99,PILRA,-0.053346977470330376,-0.24195929462198099,0.13526533968132023,56,0.5793360128372689,0.8294671604411037,11,0.2374957420391679,33,0.1561145219077598,5,0.23071610625301373,7,0.202681863591936
Classical Monocytes|NK Cells|CLEC2B|KLRF1,Classical Monocytes,NK Cells,CLEC2B,KLRF1,-0.0730104403566707,-0.34177983819242175,0.19575895747908034,55,0.594436087406761,0.8308427814627781,11,0.6458639378099127,33,0.4981910566494628,5,0.35757756324452705,6,0.28291512244074785
pDCs|pDCs|MIF|CD74,pDCs,pDCs,MIF,CD74,0.0039183011267880374,-0.010615629991990607,0.018452232245566684,44,0.5972217429626869,0.8308427814627781,10,0.9978623664125763,22,0.9967687187329684,5,0.9926662098504107,7,0.9876542610440147
Non-classical Monocytes|pDCs|LGALS9|CD44,Non-classical Monocytes,pDCs,LGALS9,CD44,-0.07029946670728099,-0.33282562905874824,0.19222669564418626,44,0.5996939142464799,0.8308427814627781,10,0.3703512587165228,22,0.4100647877995173,5,0.21797974953321803,7,0.32799274532349354
NK Cells|Classical Monocytes|KLRF1|CLEC2B,NK Cells,Classical Monocytes,KLRF1,CLEC2B,-0.0730104403566707,-0.34177983819242175,0.19575895747908034,55,0.594436087406761,0.8308427814627781,11,0.6458639378099127,33,0.4981910566494628,5,0.35757756324452705,6,0.28291512244074785
CD4 T Cells|CD4 T Cells|MIF|TNFRSF14,CD4 T Cells,CD4 T Cells,MIF,TNFRSF14,-0.06906301052952507,-0.3169045127584632,0.17877849169941307,56,0.584956240802943,0.8308427814627781,11,0.18812005442660992,33,0.21799833281698844,5,0.2330539078571226,7,0.3319951967770262
Classical Monocytes|CD8 T Cells|COPA|CD74,Classical Monocytes,CD8 T Cells,COPA,CD74,-0.05823241530244627,-0.2699644472138089,0.15349961660891637,56,0.589854684894543,0.8308427814627781,11,0.3334911711573776,33,0.3636667792295253,5,0.3448426866112532,7,0.4332507099858472
pDCs|CD8 T Cells|COPA|CD74,pDCs,CD8 T Cells,COPA,CD74,0.04283600815453631,-0.11152200778059945,0.19719402408967207,43,0.5865026725606342,0.8308427814627781,10,0.34153369920377863,21,0.37873165064390907,5,0.43251347938925316,7,0.4268754226748473
Classical Monocytes|Non-classical Monocytes|ITGAM_ITGB2|ICAM1,Classical Monocytes,Non-classical Monocytes,ITGAM_ITGB2,ICAM1,0.03149614384494762,-0.08155842797412466,0.14455071566401992,47,0.5850445875781896,0.8308427814627781,9,0.017470448482556213,26,0.11375860767336815,5,0.003951900528332808,7,0.06874391587419712
Classical Monocytes|pDCs|MIF|CD74,Classical Monocytes,pDCs,MIF,CD74,0.015421748108105593,-0.040449718359252894,0.07129321457546409,44,0.5885124246879871,0.8308427814627781,10,0.9812811510562012,22,0.9797149426639465,5,0.9537736501530159,7,0.9367856936526556
NK Cells|B Cells|MIF|TNFRSF14,NK Cells,B Cells,MIF,TNFRSF14,0.06689227195825592,-0.18139190228526914,0.315176446201781,56,0.5974646729840373,0.8308427814627781,11,0.22895738412047945,33,0.2569421817092809,5,0.2937710076229091,7,0.2548635332534546
CD4 T Cells|pDCs|MIF|CD74,CD4 T Cells,pDCs,MIF,CD74,-0.0022447589766803056,-0.010549577382848289,0.006060059429487678,44,0.5962711487194303,0.8308427814627781,10,0.9971701751268075,22,0.9967091612515229,5,0.9931136414064209,7,0.9948973865078166
CD8 T Cells|Classical Monocytes|CD99|PILRA,CD8 T Cells,Classical Monocytes,CD99,PILRA,0.06919919114568382,-0.18856828709400977,0.32696666938537744,56,0.5987743858008303,0.8308427814627781,11,0.21591583737979111,33,0.31638072924623023,5,0.24011021832311802,7,0.2713759190438733
pDCs|B Cells|TNFSF13B|TNFRSF13C,pDCs,B Cells,TNFSF13B,TNFRSF13C,-0.06403668536821064,-0.30769322335121957,0.1796198526147983,41,0.6064770793878819,0.8323773779543244,10,0.0890847166459448,20,0.18893783844273515,5,0.03614969271523829,6,0.20003949988023928
Non-classical Monocytes|CD8 T Cells|MIF|CD74,Non-classical Monocytes,CD8 T Cells,MIF,CD74,0.08975802762378626,-0.25399044805783544,0.43350650330540796,56,0.6088072156654656,0.8323773779543244,11,0.5560333489060341,33,0.689081542797045,5,0.5797954270930887,7,0.6230855933603134
pDCs|pDCs|MIF|TNFRSF14,pDCs,pDCs,MIF,TNFRSF14,0.07339119685144879,-0.20277652269837143,0.349558916401269,44,0.6024658554828931,0.8323773779543244,10,0.3580833988557766,22,0.38467609608378783,5,0.3034315284115018,7,0.2566330287880642
Non-classical Monocytes|CD4 T Cells|HBEGF|CD44,Non-classical Monocytes,CD4 T Cells,HBEGF,CD44,0.06405053545331174,-0.18130794886463167,0.3094090197712551,45,0.6088986266747587,0.8323773779543244,8,0.32991551912513084,25,0.4263411158051239,5,0.31295774353954997,7,0.3453328047662313
CD8 T Cells|CD8 T Cells|MIF|CD74,CD8 T Cells,CD8 T Cells,MIF,CD74,0.08453194368956374,-0.23758209589118712,0.4066459832703146,56,0.6070068566585063,0.8323773779543244,11,0.6496330999948737,33,0.7782531254496869,5,0.6254850579889155,7,0.669573139754165
