interaction_id,source_baseline,target_baseline,ligand_complex_baseline,receptor_complex_baseline,interaction_coef_baseline,interaction_ci95_low_baseline,interaction_ci95_high_baseline,n_observations_baseline,interaction_p_value_baseline,fdr_q_value_baseline,n_cHD_baseline,mean_cHD_baseline,n_cSLE_baseline,mean_cSLE_baseline,n_aHD_baseline,mean_aHD_baseline,n_aSLE_baseline,mean_aSLE_baseline,source_scenario,target_scenario,ligand_complex_scenario,receptor_complex_scenario,interaction_coef_scenario,interaction_ci95_low_scenario,interaction_ci95_high_scenario,n_observations_scenario,interaction_p_value_scenario,fdr_q_value_scenario,n_cHD_scenario,mean_cHD_scenario,n_cSLE_scenario,mean_cSLE_scenario,n_aHD_scenario,mean_aHD_scenario,n_aSLE_scenario,mean_aSLE_scenario
Non-classical Monocytes|CD8 T Cells|SELPLG|ITGB2,Non-classical Monocytes,CD8 T Cells,SELPLG,ITGB2,-0.4019999094457761,-0.578450071536546,-0.2255497473550062,56,7.995147921020895e-06,0.00201245207761,11,0.5330428478668058,33,0.4231714495415744,5,0.08604501564354738,7,0.3781735267640921,Non-classical Monocytes,CD8 T Cells,SELPLG,ITGB2,0.10500857551556503,-0.12662713148508925,0.3366442825162193,56,0.3742609453795708,0.6917856575271235,11,0.114874716820369,33,0.2438147282492587,5,0.25104224849586465,7,0.27497368440918935
Classical Monocytes|Non-classical Monocytes|ARF6|SMAP1,Classical Monocytes,Non-classical Monocytes,ARF6,SMAP1,-0.44779761475316426,-0.6474670944405811,-0.24812813506574732,55,1.1046711077639594e-05,0.0021473106840919427,11,0.22435934666934862,32,0.18758248315730763,5,0.1401342206439307,7,0.5511549718850539,Classical Monocytes,Non-classical Monocytes,ARF6,SMAP1,-0.46165618217592,-0.6596311661860459,-0.2636811981657941,55,4.867399212589843e-06,0.001002619075903565,11,0.26237759889251033,32,0.216655760730046,5,0.1524443772132305,7,0.5683787212266862
CD8 T Cells|Non-classical Monocytes|PTPN6|CLEC12A,CD8 T Cells,Non-classical Monocytes,PTPN6,CLEC12A,-0.37524855917765704,-0.5422557626779626,-0.2082413556773515,56,1.063494600860786e-05,0.0021473106840919427,11,0.34368583994841057,33,0.32467679248949005,5,0.0,7,0.3562395117187365,CD8 T Cells,Non-classical Monocytes,PTPN6,CLEC12A,-0.3856942803853148,-0.5840461004131757,-0.1873424603574538,56,0.0001383264258546601,0.005609190359402436,11,0.37462977753078347,33,0.3536288638908241,5,0.0,7,0.3646933667453554
B Cells|B Cells|LTB|CD40,B Cells,B Cells,LTB,CD40,-0.37466746032139797,-0.5431448793440375,-0.2061900412987584,56,1.3086498977686838e-05,0.0022612287135158633,11,0.7837260424354728,33,0.5913593956743218,5,0.6397879946882477,7,0.8220888082484946,B Cells,B Cells,LTB,CD40,-0.3764563666674299,-0.5385724361942276,-0.21434029714063219,56,5.331225358733552e-06,0.001002619075903565,11,0.7878897721017986,33,0.6017843365623001,5,0.6399719706540419,7,0.8303229017819733
CD4 T Cells|Non-classical Monocytes|IL16|CD4,CD4 T Cells,Non-classical Monocytes,IL16,CD4,-0.3777036953422782,-0.5477629966452466,-0.20764439403930973,56,1.3422410250390955e-05,0.0022612287135158633,11,0.292535990180483,33,0.10755431184977275,5,0.08376156621616335,7,0.27648358322773137,CD4 T Cells,Non-classical Monocytes,IL16,CD4,-0.3312382709101569,-0.484068471761665,-0.17840807005864875,56,2.1573533954927384e-05,0.0018968729484813928,11,0.36212278761457634,33,0.17411664199056903,5,0.23772551682471899,7,0.3809576421108685
Non-classical Monocytes|NK Cells|CD48|CD2,Non-classical Monocytes,NK Cells,CD48,CD2,-0.3787067259845953,-0.550638697506093,-0.2067747544630977,56,1.5807576829583037e-05,0.002496609165522271,11,0.5390642074021897,33,0.3566538421524482,5,0.5459690936899987,7,0.7422654544248525,Non-classical Monocytes,NK Cells,CD48,CD2,-0.3843420234711049,-0.5402872776087363,-0.22839676933347355,56,1.3617757137124808e-06,0.001002619075903565,11,0.5556362058137908,33,0.3642836343784136,5,0.5597028398780657,7,0.7526922919137934
CD4 T Cells|Non-classical Monocytes|CD52|SIGLEC10,CD4 T Cells,Non-classical Monocytes,CD52,SIGLEC10,-0.2762399946078873,-0.4031564912837031,-0.14932349793207145,55,1.9904625290979942e-05,0.002958764006488607,11,0.8894844091865892,32,0.6602511782313376,5,0.7977013426169692,7,0.844708106269605,CD4 T Cells,Non-classical Monocytes,CD52,SIGLEC10,-0.2826151149676057,-0.4022303636536167,-0.16299986628159474,55,3.6423863057842448e-06,0.001002619075903565,11,0.8500943333395938,32,0.6283635827216776,5,0.7667218155189108,7,0.8276061798686002
Non-classical Monocytes|Non-classical Monocytes|ARF6|SMAP1,Non-classical Monocytes,Non-classical Monocytes,ARF6,SMAP1,-0.38668335680941107,-0.565056398072047,-0.20831031554677518,55,2.1484300794860095e-05,0.003016157117145081,11,0.4303888284985788,32,0.2647360258018266,5,0.3395900362598991,7,0.560620590372558,Non-classical Monocytes,Non-classical Monocytes,ARF6,SMAP1,-0.356676815400608,-0.5257071472896967,-0.18764648351151939,55,3.537377981112587e-05,0.002708946879729446,11,0.4607876832309827,32,0.2937731503339414,5,0.3568263702241272,7,0.546488652727694
Classical Monocytes|Non-classical Monocytes|GNAI2|S1PR4,Classical Monocytes,Non-classical Monocytes,GNAI2,S1PR4,0.4199965980815562,0.22560758252143678,0.6143856136416757,56,2.2886204457318166e-05,0.003043865192823316,11,0.16663535500562487,33,0.3875874320674964,5,0.5301469642177227,7,0.331102443198038,Classical Monocytes,Non-classical Monocytes,GNAI2,S1PR4,0.43616256395341046,0.23536044435072714,0.6369646835560938,56,2.069656730957601e-05,0.0018968729484813928,11,0.14458899000412465,33,0.3855939583120394,5,0.5287454093096502,7,0.33358781366415446
pDCs|B Cells|GNAI2|S1PR4,pDCs,B Cells,GNAI2,S1PR4,-0.3873292438008448,-0.5677024734990124,-0.20695601410267722,41,2.5675242769184354e-05,0.003244066923886443,10,0.324345312874864,19,0.2457311632603276,5,0.090084573636892,7,0.39879966782320037,pDCs,B Cells,GNAI2,S1PR4,-0.39472466434894643,-0.5823889346167038,-0.20706039408118904,41,3.747811214958542e-05,0.0027392302428963858,10,0.3443358515945907,19,0.25457937681134646,5,0.09759446396900277,7,0.402562653534705
Non-classical Monocytes|NK Cells|ADAM17|ITGB1,Non-classical Monocytes,NK Cells,ADAM17,ITGB1,0.44126378027780705,0.23209742509922288,0.6504301354563913,56,3.552633610280341e-05,0.00359630960137643,11,0.041779570389673525,33,0.2763464320531698,5,0.44082264979538366,7,0.23412573118107285,Non-classical Monocytes,NK Cells,ADAM17,ITGB1,0.4285132773633296,0.2309079519790927,0.6261186027475665,56,2.1353901428271234e-05,0.0018968729484813928,11,0.0636002441740746,33,0.29615218736710536,5,0.4536164218716074,7,0.2576550877013085
Classical Monocytes|CD4 T Cells|CD48|CD2,Classical Monocytes,CD4 T Cells,CD48,CD2,-0.3326058157593675,-0.4897932518772439,-0.17541837964149112,56,3.364942068646655e-05,0.00359630960137643,11,0.546178992795731,33,0.36875201657182477,5,0.41948191344270597,7,0.5746607529781672,Classical Monocytes,CD4 T Cells,CD48,CD2,-0.32728279198729293,-0.4765803150862499,-0.17798526888833602,56,1.7348622034111103e-05,0.0017160678628741566,11,0.4609287711322198,33,0.30545595021694594,5,0.37881440958825907,7,0.5506243806602781
CD4 T Cells|Classical Monocytes|LTB|TNFRSF1A,CD4 T Cells,Classical Monocytes,LTB,TNFRSF1A,-0.39607162150878067,-0.5837778921793723,-0.20836535083818908,56,3.539622000707966e-05,0.00359630960137643,11,0.6573361301079013,33,0.5627743303157056,5,0.4770690685646713,7,0.7785788902812563,CD4 T Cells,Classical Monocytes,LTB,TNFRSF1A,-0.37992217604060674,-0.5669578383991108,-0.1928865136821026,56,6.855680492264193e-05,0.004282996181219788,11,0.6133462581676983,33,0.5584155455710613,5,0.44843617404469827,7,0.773427637488668
NK Cells|Non-classical Monocytes|GNAI2|S1PR4,NK Cells,Non-classical Monocytes,GNAI2,S1PR4,-0.33677826438535935,-0.4964298481062662,-0.1771266806644525,56,3.557884449323734e-05,0.00359630960137643,11,0.3141157532736561,33,0.10396280606386726,5,0.0,7,0.12662531717557052,NK Cells,Non-classical Monocytes,GNAI2,S1PR4,-0.34988590586926194,-0.5135982025709216,-0.1861736091676023,56,2.8039034973205908e-05,0.0022953334147031317,11,0.32927298268961086,33,0.11431559719239354,5,0.0,7,0.13492852037204459
B Cells|CD4 T Cells|FAM3C|CLEC2D,B Cells,CD4 T Cells,FAM3C,CLEC2D,0.1129035151445966,0.059429201951417474,0.1663778283377757,56,3.500577111459387e-05,0.00359630960137643,11,0.007729305623678714,33,0.1206328207682753,5,0.0,7,0.0,B Cells,CD4 T Cells,FAM3C,CLEC2D,0.10600675722520972,0.04011299261608202,0.1719005218343374,56,0.0016154816045200252,0.029962135383832345,11,0.02161224408371371,33,0.13559692338169343,5,0.0,7,0.007977922072770007
B Cells|pDCs|HLA-A|LILRB1,B Cells,pDCs,HLA-A,LILRB1,-0.457868341128854,-0.6769775897683984,-0.2387590924893096,43,4.208971008670068e-05,0.00409079605342664,10,0.6193724682772175,21,0.51420541947361,5,0.3056367520589812,7,0.6583380443842277,B Cells,pDCs,HLA-A,LILRB1,-0.44991350655288465,-0.673145594887391,-0.22668141821837826,43,7.808171665244942e-05,0.004373280465887957,10,0.6269236233332184,21,0.5254417783494538,5,0.31387258226907744,7,0.6623042438381975
CD8 T Cells|B Cells|SELPLG|SELL,CD8 T Cells,B Cells,SELPLG,SELL,0.28948513716571844,0.14989284609828143,0.4290774282331554,56,4.812434055887027e-05,0.004343221735438042,11,0.26945375576778186,33,0.3430206157774475,5,0.46408321318110024,7,0.24816493602504744,CD8 T Cells,B Cells,SELPLG,SELL,0.19731896436015184,0.03550636195517118,0.35913156676513247,56,0.016846687756351637,0.1360341385495877,11,0.41114038754995036,33,0.3772255434858597,5,0.49589962259684084,7,0.2646658141725983
Non-classical Monocytes|CD4 T Cells|GNAI2|S1PR4,Non-classical Monocytes,CD4 T Cells,GNAI2,S1PR4,0.3940979613395661,0.2042267414666082,0.583969181212524,56,4.739514787630486e-05,0.004343221735438042,11,0.12970846802130084,33,0.2601930028916643,5,0.4587823200991714,7,0.19516889362996875,Non-classical Monocytes,CD4 T Cells,GNAI2,S1PR4,0.4548448904640047,0.2656103327187822,0.6440794482092272,56,2.4653235040736458e-06,0.001002619075903565,11,0.14342266025937783,33,0.30845465539638983,5,0.4639496577391998,7,0.17413676241220705
CD8 T Cells|NK Cells|CD48|CD244,CD8 T Cells,NK Cells,CD48,CD244,0.396235982746181,0.20392043976267535,0.5885515257296866,53,5.386336325477198e-05,0.004537090631493627,11,0.23610071214147507,32,0.4185040198744429,5,0.5679301783076606,5,0.35409750329444745,CD8 T Cells,NK Cells,CD48,CD244,0.3685104597405967,0.16446628500959531,0.5725546344715982,53,0.00040049238952197605,0.012848228820610421,11,0.24376150424945955,32,0.4186182889344334,5,0.5564496890144579,5,0.36279601395883504
CD4 T Cells|Non-classical Monocytes|PKM|CD44,CD4 T Cells,Non-classical Monocytes,PKM,CD44,-0.26290610599921477,-0.3903899701355411,-0.13542224186288845,56,5.300304899336199e-05,0.004537090631493627,11,0.6334258028764665,33,0.42413757892840104,5,0.4786843125906131,7,0.5323021946417623,CD4 T Cells,Non-classical Monocytes,PKM,CD44,-0.2743334134355841,-0.41185564797889085,-0.1368111788922773,56,9.237485713940488e-05,0.004873286907754382,11,0.6027205770949942,33,0.3906403555008435,5,0.47383707224956445,7,0.5360902640909978
Non-classical Monocytes|CD8 T Cells|CD48|CD2,Non-classical Monocytes,CD8 T Cells,CD48,CD2,-0.26784528129589236,-0.3992400548787073,-0.1364505077130774,56,6.460083063908166e-05,0.005266009645966431,11,0.6497754516423041,33,0.5628736948348178,5,0.5711435109536765,7,0.7520870354420826,Non-classical Monocytes,CD8 T Cells,CD48,CD2,-0.300909007482272,-0.43583452724144933,-0.16598348772309468,56,1.236310614016403e-05,0.0014665689818704282,11,0.6358483682585945,33,0.4919481821395744,5,0.5387818134511673,7,0.6957906348144192
NK Cells|Non-classical Monocytes|HLA-B|LILRA1,NK Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.20173080692873013,-0.30159797968594915,-0.10186363417151112,56,7.522960328142558e-05,0.005805527435997399,11,0.877924465598214,33,0.77022282822036,5,0.7342171285134659,7,0.828246298064342,NK Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.19396193293195096,-0.29026106681586067,-0.09766279904804125,56,7.891136916519528e-05,0.004373280465887957,11,0.8812892439341087,33,0.7795640925915426,5,0.7398781135462698,7,0.8321148951356546
CD8 T Cells|Non-classical Monocytes|HLA-B|LILRA1,CD8 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.21379426069197505,-0.3196829248108868,-0.1079055965730633,56,7.581416912857705e-05,0.005805527435997399,11,0.875862282981119,33,0.7636698731679553,5,0.7155326744570137,7,0.8171345253358251,CD8 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.24805084007157352,-0.38399467572209933,-0.11210700442104768,56,0.0003485429376844402,0.011820584772326587,11,0.8430601440623794,33,0.725519589619545,5,0.6677257529957086,7,0.7982360386244477
CD4 T Cells|Non-classical Monocytes|HLA-B|LILRA1,CD4 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.26320331776173134,-0.39384990653461216,-0.13255672898885054,56,7.861484732499301e-05,0.00584293291736051,11,0.8328881932874433,33,0.6971625760869548,5,0.661291557621855,7,0.7887692581830977,CD4 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2819647852865752,-0.4270443633742478,-0.1368852071989026,56,0.00013940279326231833,0.005609190359402436,11,0.8187485036324496,33,0.6845392792253098,5,0.633710295550074,7,0.7814658564295094
Classical Monocytes|Non-classical Monocytes|HLA-B|LILRA1,Classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.290292146661841,-0.43522481837589233,-0.14535947494778967,56,8.647797324043309e-05,0.006243709667959269,11,0.7794317575534894,33,0.6433828412103181,5,0.5866391241096627,7,0.7408823544283324,Classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.2848620508009543,-0.42632441863926585,-0.1433996829626427,56,7.921274643352239e-05,0.004373280465887957,11,0.7868886660889172,33,0.6587356889215336,5,0.5905693032840941,7,0.7472783769176647
Classical Monocytes|CD4 T Cells|GNAI2|S1PR4,Classical Monocytes,CD4 T Cells,GNAI2,S1PR4,0.3909139727679548,0.1950529312628581,0.5867750142730515,56,9.15951034258473e-05,0.0064294673988087815,11,0.14565163919862023,33,0.27371122826947025,5,0.5031982186151822,7,0.24034383491807745,Classical Monocytes,CD4 T Cells,GNAI2,S1PR4,0.4022915853372883,0.22894386786775858,0.5756393028068181,56,5.4022350021856055e-06,0.001002619075903565,11,0.2011100585440565,33,0.3422717354141288,5,0.5137529906415061,7,0.25262308217429014
B Cells|Non-classical Monocytes|HLA-B|LILRA1,B Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2859184250700456,-0.4306462830294227,-0.14119056711066852,56,0.00010793508809402073,0.006818799190339759,11,0.80640082238721,33,0.6782154641496962,5,0.6160591706096704,7,0.7737922374422023,B Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2773229461842376,-0.41757066922485586,-0.13707522314361928,56,0.0001063656782189302,0.005260669168577922,11,0.8133262063233311,33,0.6918363874119964,5,0.6219801603773616,7,0.7778132876502645
Non-classical Monocytes|Non-classical Monocytes|HLA-B|LILRA1,Non-classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.26718712123730737,-0.40222200897900706,-0.13215223349560765,56,0.0001052807751011307,0.006818799190339759,11,0.8284487608801069,33,0.692978360029401,5,0.6449871595887096,7,0.7767038799753111,Non-classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.2590806289329869,-0.391736573650477,-0.12642468421549677,56,0.00012926098594545236,0.00552390769580817,11,0.8342058970975245,33,0.7052791672841473,5,0.6500389168190572,7,0.780192815938667
B Cells|Non-classical Monocytes|ARF6|SMAP1,B Cells,Non-classical Monocytes,ARF6,SMAP1,-0.38829286803661855,-0.5843647906708616,-0.19222094540237558,55,0.00010384274941155992,0.006818799190339759,11,0.34799534051865616,32,0.23936749276214753,5,0.25721831934669337,7,0.5368833396268033,B Cells,Non-classical Monocytes,ARF6,SMAP1,-0.39387746446110933,-0.5874734568360784,-0.20028147208614017,55,6.674178272352779e-05,0.004282297086098783,11,0.3788642490338905,32,0.27007870559252933,5,0.2712790234303308,7,0.556370944450079
pDCs|CD4 T Cells|HLA-DRB1|CD4,pDCs,CD4 T Cells,HLA-DRB1,CD4,-0.29859517073728337,-0.44929254456489115,-0.14789779690967558,44,0.0001029564213502286,0.006818799190339759,10,0.6300729718530592,22,0.49105190971446133,5,0.24723276601218194,7,0.4068068746108674,pDCs,CD4 T Cells,HLA-DRB1,CD4,-0.32786309363263666,-0.4886624974510062,-0.16706368981426714,43,6.434492382660078e-05,0.004243190254565285,10,0.5955323641257808,21,0.42872009925876237,5,0.28094027993418147,7,0.4419911086997997
B Cells|Classical Monocytes|LTB|TNFRSF1A,B Cells,Classical Monocytes,LTB,TNFRSF1A,-0.4145545654910894,-0.627368206870119,-0.20174092411205985,56,0.00013456473770084005,0.008293782735854216,11,0.5573827101029086,33,0.4755753164109997,5,0.4051989018402137,7,0.7379460736393941,B Cells,Classical Monocytes,LTB,TNFRSF1A,-0.42150427153734704,-0.6312039836271286,-0.21180455944756546,56,8.161724285702732e-05,0.004403621239604156,11,0.5711562597046275,33,0.48566824330733027,5,0.40642061106478267,7,0.7424368662048325
CD8 T Cells|pDCs|SELPLG|SELL,CD8 T Cells,pDCs,SELPLG,SELL,0.32701799783435764,0.1579141865875052,0.49612180908121006,44,0.00015050370053068673,0.009055305981929652,10,0.26701038446628383,22,0.3616667294156807,5,0.5698901758231635,7,0.3375285229382027,CD8 T Cells,pDCs,SELPLG,SELL,0.34256115969397455,0.187774314962873,0.4973480044250761,44,1.4402957286865294e-05,0.0015542100272281003,10,0.2808734297827178,22,0.3893939518094511,5,0.580640018186285,7,0.3465993805190437
NK Cells|CD8 T Cells|LCK|CD8A_CD8B,NK Cells,CD8 T Cells,LCK,CD8A_CD8B,-0.45884207833628865,-0.6975570096884081,-0.2201271469841692,56,0.00016501382762117208,0.00910455893800032,11,0.35705886145438837,33,0.2591677867955493,5,0.16661643558737507,7,0.5275674392648246,NK Cells,CD8 T Cells,LCK,CD8A_CD8B,-0.3709022534530245,-0.5288192006969757,-0.21298530620907327,56,4.156464976513509e-06,0.001002619075903565,11,0.4116891810007433,33,0.30743641966182006,5,0.3000237059236722,7,0.5666731980377735
NK Cells|CD4 T Cells|SELPLG|ITGB2,NK Cells,CD4 T Cells,SELPLG,ITGB2,0.3149550846103348,0.15058621213205398,0.4793239570886156,56,0.00017293978196439072,0.00910455893800032,11,0.11244476466847636,33,0.2527675364545837,5,0.42572683497484354,7,0.2510945221506161,NK Cells,CD4 T Cells,SELPLG,ITGB2,0.27813740475972615,0.11250344603587323,0.44377136348357904,56,0.0009975065865927982,0.022267028288340606,11,0.16857330612885077,33,0.2735837992025475,5,0.4122178464012503,7,0.2390909347152209
CD4 T Cells|CD4 T Cells|CD48|CD2,CD4 T Cells,CD4 T Cells,CD48,CD2,-0.2707565669092089,-0.4120397348807768,-0.12947339893764104,56,0.0001725846226550878,0.00910455893800032,11,0.6643750796174573,33,0.489126372766468,5,0.5761683051837925,7,0.671676165242012,CD4 T Cells,CD4 T Cells,CD48,CD2,-0.2665879238230726,-0.40340555747237217,-0.12977029017377303,56,0.00013400890200866185,0.005581353216992337,11,0.5752383114326458,33,0.40389709553198877,5,0.5457590044260048,7,0.6410057123484203
CD8 T Cells|Non-classical Monocytes|HLA-C|LILRA1,CD8 T Cells,Non-classical Monocytes,HLA-C,LILRA1,-0.19373502383396113,-0.29418014939471326,-0.09328989827320898,56,0.00015663348382693868,0.00910455893800032,11,0.8467230916541535,33,0.7251375043715138,5,0.6777356086249844,7,0.7498850451763058,CD8 T Cells,Non-classical Monocytes,HLA-C,LILRA1,-0.2042302836615284,-0.3310814890040733,-0.07737907831898347,56,0.0016020152292172025,0.02994633192253259,11,0.7998467704357307,33,0.6830639072180354,5,0.6334082940166706,7,0.7208557144605038
CD8 T Cells|Non-classical Monocytes|GNAI2|S1PR4,CD8 T Cells,Non-classical Monocytes,GNAI2,S1PR4,-0.3262807262689004,-0.49655691333171526,-0.1560045392060856,56,0.0001728892922166059,0.00910455893800032,11,0.27254892154733557,33,0.06359553610614277,5,0.0,7,0.11732734082770764,CD8 T Cells,Non-classical Monocytes,GNAI2,S1PR4,-0.1859259902521897,-0.3340767543606403,-0.037775226143739044,56,0.013904846271289895,0.12271414516000823,11,0.16318452476312034,33,0.04220335988737866,5,0.021712800471742844,7,0.08665762584819088
CD4 T Cells|Classical Monocytes|CALR|LRP1,CD4 T Cells,Classical Monocytes,CALR,LRP1,-0.30943875231806006,-0.47034876425246064,-0.1485287403836595,56,0.00016382547950118982,0.00910455893800032,11,0.3934657991226482,33,0.2575070316377533,5,0.20792366949366378,7,0.38140365432682904,CD4 T Cells,Classical Monocytes,CALR,LRP1,-0.37190152433385115,-0.5338472347221044,-0.20995581394559795,56,6.76424629862964e-06,0.001019901293212703,11,0.3411847738266606,33,0.21843828680388555,5,0.1222335514626431,7,0.37138858877371916
