interaction_id,source,target,ligand_complex,receptor_complex,interaction_coef,interaction_ci95_low,interaction_ci95_high,n_observations,r_squared,condition_number,interaction_p_value,fdr_q_value
B Cells|Classical Monocytes|LGALS1|PTPRC,B Cells,Classical Monocytes,LGALS1,PTPRC,-0.23498937846844017,-0.4462526179592017,-0.023726138977678668,49,0.12260097143320392,12.519203387933214,0.029251547649969532,0.23382724482222483
Non-classical Monocytes|Non-classical Monocytes|PTPN6|CD300LF,Non-classical Monocytes,Non-classical Monocytes,PTPN6,CD300LF,0.22642096408106094,0.022682667138078316,0.43015926102404356,52,0.195454984503866,12.33200631643905,0.029393277215562688,0.23421898500476765
pDCs|Non-classical Monocytes|HLA-C|LILRA1,pDCs,Non-classical Monocytes,HLA-C,LILRA1,-0.22316227230444358,-0.42430660031560197,-0.022017944293285213,42,0.15484970557525846,10.686067420962344,0.029666980638121225,0.2356565820499818
NK Cells|Classical Monocytes|SELPLG|SELL,NK Cells,Classical Monocytes,SELPLG,SELL,0.1749798708166036,0.01709977744359767,0.3328599641896095,52,0.12698754234741527,12.33200631643905,0.029837187431493693,0.23626562837602844
pDCs|Non-classical Monocytes|HMGB1|TLR2,pDCs,Non-classical Monocytes,HMGB1,TLR2,0.23901218793282017,0.02322782055055958,0.4547965553150808,42,0.12589192262265558,10.686067420962344,0.029935580039889276,0.236303984939876
Non-classical Monocytes|Classical Monocytes|HLA-DPA1|CD4,Non-classical Monocytes,Classical Monocytes,HLA-DPA1,CD4,-0.11018749716063769,-0.20980768060994015,-0.010567313711335236,52,0.406249722442634,12.33200631643905,0.030168640957326433,0.237401828841765
Non-classical Monocytes|NK Cells|SELPLG|ITGAM,Non-classical Monocytes,NK Cells,SELPLG,ITGAM,-0.17671745803174593,-0.33691386412891966,-0.016521051934572234,51,0.17883181888325328,12.459437084095054,0.030610852173816292,0.23939803701303183
Non-classical Monocytes|Classical Monocytes|PSAP|LRP1,Non-classical Monocytes,Classical Monocytes,PSAP,LRP1,-0.17368427416523646,-0.3311320194134392,-0.0162365289170337,52,0.1660293932545297,12.33200631643905,0.030611863006812855,0.23939803701303183
CD4 T Cells|NK Cells|ICAM2|ITGAL_ITGB2,CD4 T Cells,NK Cells,ICAM2,ITGAL_ITGB2,-0.19243910010639448,-0.366989949686479,-0.017888250526309935,52,0.13057785966964097,12.33200631643905,0.030708919509340765,0.23941583543393447
Non-classical Monocytes|CD8 T Cells|B2M|KLRD1,Non-classical Monocytes,CD8 T Cells,B2M,KLRD1,-0.07219376689342916,-0.1377458900611726,-0.0066416437256857225,51,0.6253990086738761,12.459437084095054,0.030885512904624372,0.23976473219799427
