interaction_id,source,target,ligand_complex,receptor_complex,interaction_coef,interaction_ci95_low,interaction_ci95_high,n_observations,interaction_p_value,fdr_q_value,n_cHD,mean_cHD,n_cSLE,mean_cSLE,n_aHD,mean_aHD,n_aSLE,mean_aSLE
NK Cells|NK Cells|SPON2|ITGB1,NK Cells,NK Cells,SPON2,ITGB1,-0.021200875309077605,-0.34721855420515496,0.30481680358699975,52,0.8985793921883968,0.9727777817805956,10,0.5718713112269924,30,0.563243087176424,5,0.3029565376107358,7,0.315529188869245
Non-classical Monocytes|Classical Monocytes|GNAI2|ADCY7,Non-classical Monocytes,Classical Monocytes,GNAI2,ADCY7,-0.012073918971150344,-0.19868302606566132,0.17453518812336064,52,0.8990884672160211,0.9728850582323839,10,0.49655918374962316,30,0.47876660607916316,5,0.48159831911017015,7,0.4758796604108605
CD4 T Cells|pDCs|IL16|CD4,CD4 T Cells,pDCs,IL16,CD4,0.011696254405268225,-0.17528528232415294,0.1986777911346894,41,0.9024225797010842,0.9736295604528058,9,0.061146050128699975,20,0.2537525585179441,5,0.15474608293581774,7,0.33565633691979363
CD4 T Cells|pDCs|S100A9|CD36,CD4 T Cells,pDCs,S100A9,CD36,0.016784253302556146,-0.2578317583573301,0.2914002649624424,41,0.9046486961937084,0.9736295604528058,9,0.18668806419656914,21,0.2952007480590279,5,0.10385653858386326,6,0.19558496914376589
Non-classical Monocytes|Non-classical Monocytes|CD99|PILRA,Non-classical Monocytes,Non-classical Monocytes,CD99,PILRA,-0.013369810225556555,-0.2327725352251084,0.2060329147739953,52,0.9049307985177701,0.9736295604528058,10,0.22576756118148236,30,0.16721237882888532,5,0.15417139767768556,7,0.10898602555064507
pDCs|CD4 T Cells|CALM1|PTPRA,pDCs,CD4 T Cells,CALM1,PTPRA,0.013215214835413158,-0.20298684669893527,0.22941727636976159,39,0.9046403429256222,0.9736295604528058,9,0.4969365482769328,18,0.5004307613620397,5,0.4336503873464233,7,0.42392938559611704
Non-classical Monocytes|NK Cells|CALM1|PTPRA,Non-classical Monocytes,NK Cells,CALM1,PTPRA,-0.013229541001185008,-0.22237020290922888,0.19591112090685886,52,0.901330487293322,0.9736295604528058,10,0.16565261728281228,30,0.2251943802820933,5,0.28977957933795573,7,0.3625508833384218
NK Cells|Classical Monocytes|TGFB1|CXCR4,NK Cells,Classical Monocytes,TGFB1,CXCR4,-0.01781678335163378,-0.3112269420052276,0.27559337530196004,52,0.9052633540842742,0.9736295604528058,10,0.42110439560557966,30,0.34892800092638526,5,0.3095952899473667,7,0.25523567861980606
NK Cells|B Cells|VIM|CD44,NK Cells,B Cells,VIM,CD44,-0.01926285210565515,-0.3314981997659651,0.2929724955546548,52,0.9037569422308994,0.9736295604528058,10,0.09057322629059443,30,0.2419900987769584,5,0.3197113519526925,7,0.49039107654471165
Classical Monocytes|Non-classical Monocytes|HMGB1|HAVCR2,Classical Monocytes,Non-classical Monocytes,HMGB1,HAVCR2,0.012608222060861762,-0.1878321674013758,0.2130486115230993,49,0.9018799657429037,0.9736295604528058,10,0.4060361292325073,27,0.42425170151505553,5,0.40709031174468385,7,0.4126976619663703
Classical Monocytes|Classical Monocytes|HLA-DPB1|CD4,Classical Monocytes,Classical Monocytes,HLA-DPB1,CD4,0.015344306600726998,-0.2253422363408121,0.25603084954226607,52,0.9005614739309195,0.9736295604528058,10,0.2544996240750656,30,0.2876948580173879,5,0.17996232169908427,7,0.1978132490406796
Classical Monocytes|Non-classical Monocytes|LGALS9|LRP1,Classical Monocytes,Non-classical Monocytes,LGALS9,LRP1,-0.012444585942834707,-0.21663250151729022,0.1917433296316208,52,0.9049161589803142,0.9736295604528058,10,0.09594613138675427,30,0.354157720337071,5,0.0,7,0.2706561748931514
Non-classical Monocytes|Classical Monocytes|CD14|ITGB2,Non-classical Monocytes,Classical Monocytes,CD14,ITGB2,-0.018315996665473122,-0.31770758841475516,0.2810755950838089,52,0.9045580199769883,0.9736295604528058,10,0.3724842527228306,30,0.5840785628446168,5,0.32906570466245366,7,0.558976011449713
Non-classical Monocytes|pDCs|HLA-DRB5|CD4,Non-classical Monocytes,pDCs,HLA-DRB5,CD4,0.03426749972640042,-0.5039021129792494,0.5724371124320502,36,0.9006826264112613,0.9736295604528058,7,0.6125459555341088,17,0.5204015309427558,5,0.6385762199909232,7,0.5121642956731697
Non-classical Monocytes|B Cells|HBEGF|CD44,Non-classical Monocytes,B Cells,HBEGF,CD44,-0.01793384209986071,-0.3140797610958683,0.2782120768961469,41,0.9055206236491118,0.9736295604528058,7,0.1624166086830481,22,0.1314236500382419,5,0.3264999534385631,7,0.31344083689361757
Non-classical Monocytes|pDCs|VIM|CD44,Non-classical Monocytes,pDCs,VIM,CD44,-0.008586199579053821,-0.14737655972731928,0.13020416056921164,42,0.9034912484581223,0.9736295604528058,9,0.8552680947475483,21,0.8139225134320349,5,0.8611437628924257,7,0.8283843811559661
