interaction_id,source_primary,target_primary,ligand_complex_primary,receptor_complex_primary,interaction_coef_primary,interaction_ci95_low_primary,interaction_ci95_high_primary,n_observations_primary,interaction_p_value_primary,fdr_q_value_primary,n_cHD_primary,mean_cHD_primary,n_cSLE_primary,mean_cSLE_primary,n_aHD_primary,mean_aHD_primary,n_aSLE_primary,mean_aSLE_primary,source_female,target_female,ligand_complex_female,receptor_complex_female,interaction_coef_female,interaction_ci95_low_female,interaction_ci95_high_female,n_observations_female,interaction_p_value_female,fdr_q_value_female,n_cHD_female,mean_cHD_female,n_cSLE_female,mean_cSLE_female,n_aHD_female,mean_aHD_female,n_aSLE_female,mean_aSLE_female
Classical Monocytes|Non-classical Monocytes|LGALS9|CD44,Classical Monocytes,Non-classical Monocytes,LGALS9,CD44,-0.281542182394484,-0.424397102033939,-0.138687262755029,56,0.0001121187056441546,0.005432036881616796,11,0.474375310774505,33,0.40595030418472117,5,0.24099600599363563,7,0.45411318179833576,Classical Monocytes,Non-classical Monocytes,LGALS9,CD44,-0.2547613867963723,-0.39744405208737854,-0.11207872150536599,52,0.0004660684326126277,0.01597604392898909,10,0.4658744791868276,30,0.42423026819515547,5,0.24099600599363563,7,0.45411318179833576
Non-classical Monocytes|CD8 T Cells|GNAI2|S1PR4,Non-classical Monocytes,CD8 T Cells,GNAI2,S1PR4,0.371727354799547,0.18191027726267214,0.5615444323364218,55,0.00012389613596101826,0.005523513661527101,11,0.22620660415255955,32,0.35153263729107614,5,0.4781021422681169,7,0.2317008206070865,Non-classical Monocytes,CD8 T Cells,GNAI2,S1PR4,0.37156558811596296,0.17650852923791407,0.5666226469940119,51,0.00018880012126461034,0.008419614634416562,10,0.23259047235569685,29,0.35775473881062936,5,0.4781021422681169,7,0.2317008206070865
Classical Monocytes|Non-classical Monocytes|MIF|CD44_CD74,Classical Monocytes,Non-classical Monocytes,MIF,CD44_CD74,-0.2489170668069814,-0.37613672080822164,-0.12169741280574115,56,0.0001256401591080301,0.005523513661527101,11,0.4985052690399099,33,0.30862998122960356,5,0.3240595620430666,7,0.38310134103974164,Classical Monocytes,Non-classical Monocytes,MIF,CD44_CD74,-0.22934858102939243,-0.35952903040932016,-0.09916813164946467,52,0.0005543595288207269,0.018270766137383126,10,0.4935065906963093,30,0.32319978866359195,5,0.3240595620430666,7,0.38310134103974164
CD4 T Cells|Non-classical Monocytes|ARF6|SMAP1,CD4 T Cells,Non-classical Monocytes,ARF6,SMAP1,-0.35790448267178504,-0.5405594908623965,-0.1752494744811735,55,0.0001228022200851564,0.005523513661527101,11,0.11126800606024224,32,0.10953416302655629,5,0.056395563412830654,7,0.4125662030509297,CD4 T Cells,Non-classical Monocytes,ARF6,SMAP1,-0.3510790923079385,-0.5307037169575848,-0.17145446765829225,51,0.00012773780468191588,0.0068891320570496906,10,0.08590945237711886,29,0.09100099970727946,5,0.056395563412830654,7,0.4125662030509297
Classical Monocytes|CD4 T Cells|HLA-DRA|CD4,Classical Monocytes,CD4 T Cells,HLA-DRA,CD4,-0.308593721485529,-0.46608704167450987,-0.1511004012965481,55,0.00012284914772256705,0.005523513661527101,11,0.62086773839646,32,0.410237523774849,5,0.41441688458118764,7,0.5123803914451056,Classical Monocytes,CD4 T Cells,HLA-DRA,CD4,-0.297663355003967,-0.45594053295098336,-0.13938617705695064,51,0.0002278076080077267,0.009483990417584832,10,0.6107758373388447,29,0.4110759891987956,5,0.41441688458118764,7,0.5123803914451056
B Cells|CD4 T Cells|HLA-DRA|CD4,B Cells,CD4 T Cells,HLA-DRA,CD4,-0.16973948395527605,-0.256395169543471,-0.08308379836708106,55,0.00012346621184451765,0.005523513661527101,11,0.79974577929103,32,0.682163803742848,5,0.684634314551967,7,0.7367918229590611,B Cells,CD4 T Cells,HLA-DRA,CD4,-0.16641418814351616,-0.2545020921912273,-0.07832628409580503,51,0.00021329098146353825,0.009038205339517434,10,0.7935455496640791,29,0.679288869927657,5,0.684634314551967,7,0.7367918229590611
Non-classical Monocytes|CD8 T Cells|HLA-F|CD8B,Non-classical Monocytes,CD8 T Cells,HLA-F,CD8B,-0.42484720978351265,-0.6424923033088267,-0.2072021162581986,56,0.00013030279316143958,0.00552390769580817,11,0.446962058112407,33,0.35255943351097957,5,0.12460937186104712,7,0.4550539570431324,Non-classical Monocytes,CD8 T Cells,HLA-F,CD8B,-0.44932034990352954,-0.6721175462252379,-0.22652315358182115,52,7.727251722157204e-05,0.0052390766676225844,10,0.4593367157386082,30,0.34046095101716395,5,0.12460937186104712,7,0.4550539570431324
Non-classical Monocytes|Non-classical Monocytes|HLA-B|LILRA1,Non-classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.2590806289329869,-0.391736573650477,-0.12642468421549677,56,0.00012926098594545236,0.00552390769580817,11,0.8342058970975245,33,0.7052791672841473,5,0.6500389168190572,7,0.780192815938667,Non-classical Monocytes,Non-classical Monocytes,HLA-B,LILRA1,-0.26665474502430087,-0.4020704206262897,-0.13123906942231198,52,0.00011362991237926008,0.0067214205883773005,10,0.839914704558742,30,0.7034138586540508,5,0.6500389168190572,7,0.780192815938667
CD4 T Cells|CD4 T Cells|CD48|CD2,CD4 T Cells,CD4 T Cells,CD48,CD2,-0.2665879238230726,-0.40340555747237217,-0.12977029017377303,56,0.00013400890200866185,0.005581353216992337,11,0.5752383114326458,33,0.40389709553198877,5,0.5457590044260048,7,0.6410057123484203,CD4 T Cells,CD4 T Cells,CD48,CD2,-0.2593397736341463,-0.40232733027012024,-0.11635221699817236,52,0.00037822193869534605,0.013598797886728124,10,0.5748334626487261,30,0.41074039693699543,5,0.5457590044260048,7,0.6410057123484203
CD4 T Cells|Non-classical Monocytes|HLA-B|LILRA1,CD4 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2819647852865752,-0.4270443633742478,-0.1368852071989026,56,0.00013940279326231833,0.005609190359402436,11,0.8187485036324496,33,0.6845392792253098,5,0.633710295550074,7,0.7814658564295094,CD4 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.2891319247973979,-0.4373955942145248,-0.14086825538027106,52,0.00013228529945403142,0.006975844791209256,10,0.823771900429025,30,0.6823955365110626,5,0.633710295550074,7,0.7814658564295094
CD8 T Cells|Non-classical Monocytes|PTPN6|CLEC12A,CD8 T Cells,Non-classical Monocytes,PTPN6,CLEC12A,-0.3856942803853148,-0.5840461004131757,-0.1873424603574538,56,0.0001383264258546601,0.005609190359402436,11,0.37462977753078347,33,0.3536288638908241,5,0.0,7,0.3646933667453554,CD8 T Cells,Non-classical Monocytes,PTPN6,CLEC12A,-0.3923573767431018,-0.5978974362649567,-0.1868173172212469,52,0.00018300242514878633,0.008419614634416562,10,0.3704591519940228,30,0.3427951419962764,5,0.0,7,0.3646933667453554
Non-classical Monocytes|CD4 T Cells|HLA-DRB1|CD4,Non-classical Monocytes,CD4 T Cells,HLA-DRB1,CD4,-0.24240439534727265,-0.36828433070771427,-0.11652445998683103,55,0.00016048189082533708,0.006349733480322504,11,0.6144968539164738,32,0.4341376912726987,5,0.5091390426240879,7,0.5711842753275855,Non-classical Monocytes,CD4 T Cells,HLA-DRB1,CD4,-0.24211639410457853,-0.3683940050023302,-0.11583878320682686,51,0.00017134110650221082,0.008131848914594925,10,0.6038683068937951,29,0.4237971454927142,5,0.5091390426240879,7,0.5711842753275855
Classical Monocytes|CD8 T Cells|HLA-E|CD8B,Classical Monocytes,CD8 T Cells,HLA-E,CD8B,-0.18494988806602553,-0.28286615473394816,-0.08703362139810292,56,0.00021382825578367237,0.008321775069351445,11,0.8264468719148759,33,0.7830535916677352,5,0.6861905043265857,7,0.8277471121454706,Classical Monocytes,CD8 T Cells,HLA-E,CD8B,-0.1877108529813024,-0.28690053962326,-0.0885211663393448,52,0.00020798034187473216,0.008973406386704352,10,0.8280792447872092,30,0.7819249996247917,5,0.6861905043265857,7,0.8277471121454706
CD4 T Cells|pDCs|SELPLG|SELL,CD4 T Cells,pDCs,SELPLG,SELL,0.3199906799551517,0.14951934291319818,0.4904620169971052,44,0.0002341171029446818,0.008964419393397979,10,0.2983841039139627,22,0.4062089150716213,5,0.540450503294496,7,0.3282846344970029,CD4 T Cells,pDCs,SELPLG,SELL,0.30247540870250944,0.12922260087235493,0.47572821653266395,42,0.0006220217936656844,0.01874037338607215,9,0.30980201675735036,21,0.40011155666236675,5,0.540450503294496,7,0.3282846344970029
NK Cells|CD4 T Cells|GNAI2|S1PR4,NK Cells,CD4 T Cells,GNAI2,S1PR4,-0.34334687084648646,-0.5267266829588658,-0.1599670587341071,56,0.00024284251413752788,0.0091509226755951,11,0.33442176777243054,33,0.16286860661015462,5,0.0,7,0.17179370968421054,NK Cells,CD4 T Cells,GNAI2,S1PR4,-0.31791304091749134,-0.5065153082748385,-0.12931077356014417,52,0.0009539478641953897,0.024082109380166593,10,0.324158152400852,30,0.1780388211675712,5,0.0,7,0.17179370968421054
CD4 T Cells|Non-classical Monocytes|HLA-A|LILRA1,CD4 T Cells,Non-classical Monocytes,HLA-A,LILRA1,-0.2459147857074866,-0.3784924867780356,-0.11333708463693759,56,0.00027745911575160814,0.010291999074911216,11,0.7542774294277954,33,0.6342827024246998,5,0.5877433482876955,7,0.7136634069920864,CD4 T Cells,Non-classical Monocytes,HLA-A,LILRA1,-0.24168925219503756,-0.3800437542190486,-0.1033347501710265,52,0.0006174534021135829,0.01874037338607215,10,0.7499038464679297,30,0.6341346529772831,5,0.5877433482876955,7,0.7136634069920864
Non-classical Monocytes|Non-classical Monocytes|PSEN1|CD44,Non-classical Monocytes,Non-classical Monocytes,PSEN1,CD44,0.25416866572815283,0.11689004864159352,0.39144728281471214,56,0.0002847032857942151,0.010398240007314872,11,0.32040401958808357,33,0.436516626624663,5,0.46411914896135603,7,0.32606309026978264,Non-classical Monocytes,Non-classical Monocytes,PSEN1,CD44,0.23622806964006482,0.0977804756727855,0.37467566360734417,52,0.0008251578803428111,0.022001119663522365,10,0.32867457416460233,30,0.42684658511309376,5,0.46411914896135603,7,0.32606309026978264
Classical Monocytes|pDCs|HLA-A|LILRB1,Classical Monocytes,pDCs,HLA-A,LILRB1,-0.38928109350092915,-0.6009340246369521,-0.17762816236490622,43,0.00031233409852729585,0.011234562877330309,10,0.6109850513052558,21,0.49956606885333893,5,0.32714792122681163,7,0.605010032275824,Classical Monocytes,pDCs,HLA-A,LILRB1,-0.4029229376240178,-0.6146513665465765,-0.1911945087014591,41,0.00019159679319784843,0.008419614634416562,9,0.6372748149162409,20,0.5122139883412354,5,0.32714792122681163,7,0.605010032275824
CD4 T Cells|Classical Monocytes|MFNG|NOTCH2,CD4 T Cells,Classical Monocytes,MFNG,NOTCH2,-0.19918855999090423,-0.30781219737910337,-0.0905649226027051,56,0.00032553565411484384,0.011534651386099094,11,0.1917660558531419,33,0.06255984448209503,5,0.0,7,0.06998234861985737,CD4 T Cells,Classical Monocytes,MFNG,NOTCH2,-0.18615816171581334,-0.29779743959504373,-0.07451888383658296,52,0.0010822082091931128,0.025940202832477343,10,0.17778354064990604,30,0.06160772755395009,5,0.0,7,0.06998234861985737
B Cells|Non-classical Monocytes|VIM|CD44,B Cells,Non-classical Monocytes,VIM,CD44,-0.30504624216526155,-0.47187939487696295,-0.13821308945356015,56,0.0003387636499775643,0.011820584772326587,11,0.6318407525246904,33,0.4760400525843211,5,0.5066369977319205,7,0.6558825399568127,B Cells,Non-classical Monocytes,VIM,CD44,-0.28187916976423977,-0.44981231784373793,-0.1139460216847416,52,0.0010024472106785936,0.0245237858859825,10,0.6303027197206236,30,0.497669092181276,5,0.5066369977319205,7,0.6558825399568127
Non-classical Monocytes|B Cells|SELPLG|ITGB2,Non-classical Monocytes,B Cells,SELPLG,ITGB2,-0.31450185018050025,-0.48672028981519777,-0.14228341054580276,56,0.0003445859262893124,0.011820584772326587,11,0.3842092556250934,33,0.24756371774990124,5,0.08739456407367052,7,0.26525087637897865,Non-classical Monocytes,B Cells,SELPLG,ITGB2,-0.31537423910429535,-0.48890963568025014,-0.1418388425283406,52,0.00036812872918504645,0.013439530374709465,10,0.39295309867134776,30,0.25543517187236053,5,0.08739456407367052,7,0.26525087637897865
CD8 T Cells|Non-classical Monocytes|HLA-B|LILRA1,CD8 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.24805084007157352,-0.38399467572209933,-0.11210700442104768,56,0.0003485429376844402,0.011820584772326587,11,0.8430601440623794,33,0.725519589619545,5,0.6677257529957086,7,0.7982360386244477,CD8 T Cells,Non-classical Monocytes,HLA-B,LILRA1,-0.254510209412254,-0.39289701821220024,-0.11612340061230772,52,0.000312618809616253,0.011965232826118844,10,0.8483009574799762,30,0.7243010336964614,5,0.6677257529957086,7,0.7982360386244477
pDCs|Non-classical Monocytes|HLA-B|LILRA1,pDCs,Non-classical Monocytes,HLA-B,LILRA1,-0.2740759323865185,-0.424589590884649,-0.12356227388838806,44,0.00035838541455226666,0.011983196818972973,10,0.7998233982987933,22,0.6901315022794254,5,0.592831138256571,7,0.7572151746237216,pDCs,Non-classical Monocytes,HLA-B,LILRA1,-0.2810689497214286,-0.4351954474244396,-0.1269424520184176,42,0.0003512472919906097,0.013023590998339324,9,0.8035781060169606,21,0.6868931926626826,5,0.592831138256571,7,0.7572151746237216
CD4 T Cells|Non-classical Monocytes|PTPN6|CLEC12A,CD4 T Cells,Non-classical Monocytes,PTPN6,CLEC12A,-0.3962417124624624,-0.6144707404510326,-0.17801268447389226,56,0.00037264394506069884,0.012286898966306931,11,0.36916517425841633,33,0.35153298336402256,5,0.0,7,0.37860952156806865,CD4 T Cells,Non-classical Monocytes,PTPN6,CLEC12A,-0.38730256476478997,-0.6118123148714222,-0.1627928146581578,52,0.000721855412004844,0.02039241538913684,10,0.354642511240971,30,0.3459494680442497,5,0.0,7,0.37860952156806865
CD8 T Cells|CD8 T Cells|LCK|CD8A_CD8B,CD8 T Cells,CD8 T Cells,LCK,CD8A_CD8B,-0.2960852188142947,-0.45977299401393323,-0.13239744361465625,56,0.0003922201416585579,0.012755213921882417,11,0.5334343919096358,33,0.4702633928549484,5,0.3539332160418637,7,0.5868474358014709,CD8 T Cells,CD8 T Cells,LCK,CD8A_CD8B,-0.30078780574788133,-0.47082858239795733,-0.13074702909780536,52,0.00052628008576951,0.017589614697620385,10,0.5327418175579574,30,0.46486823156968327,5,0.3539332160418637,7,0.5868474358014709
