interaction_id,source_primary,target_primary,ligand_complex_primary,receptor_complex_primary,interaction_coef_primary,interaction_ci95_low_primary,interaction_ci95_high_primary,n_observations_primary,interaction_p_value_primary,fdr_q_value_primary,n_cHD_primary,mean_cHD_primary,n_cSLE_primary,mean_cSLE_primary,n_aHD_primary,mean_aHD_primary,n_aSLE_primary,mean_aSLE_primary,source_sensitivity,target_sensitivity,ligand_complex_sensitivity,receptor_complex_sensitivity,interaction_coef_sensitivity,interaction_ci95_low_sensitivity,interaction_ci95_high_sensitivity,n_observations_sensitivity,interaction_p_value_sensitivity,fdr_q_value_sensitivity,n_cHD_sensitivity,mean_cHD_sensitivity,n_cSLE_sensitivity,mean_cSLE_sensitivity,n_aHD_sensitivity,mean_aHD_sensitivity,n_aSLE_sensitivity,mean_aSLE_sensitivity
Non-classical Monocytes|B Cells|TNFSF13B|CD40,Non-classical Monocytes,B Cells,TNFSF13B,CD40,0.3061896407281704,0.11991516226488724,0.49246411919145355,56,0.0012743205638748151,0.026079629471024234,11,0.25690976727634063,33,0.34232255361977043,5,0.463219642922679,7,0.24244278853793838,Non-classical Monocytes,B Cells,TNFSF13B,CD40,0.2366766982702646,0.0116939574761694,0.4616594390643597,56,0.039223229519615,0.2412003210430394,11,0.1977636637315408,33,0.3729657989059861,5,0.4011987579973526,7,0.3397241949015333
B Cells|CD4 T Cells|FAM3C|CLEC2D,B Cells,CD4 T Cells,FAM3C,CLEC2D,0.10600675722520972,0.04011299261608202,0.1719005218343374,56,0.0016154816045200252,0.029962135383832345,11,0.02161224408371371,33,0.13559692338169343,5,0.0,7,0.007977922072770007,B Cells,CD4 T Cells,FAM3C,CLEC2D,0.0648214243839219,-0.0445602600126708,0.1742031087805147,56,0.2454355361801643,0.5978856189412535,11,0.0339084876622508,33,0.1516998223356531,5,0.0,7,0.0529699102894802
pDCs|Non-classical Monocytes|GRN|TNFRSF1B,pDCs,Non-classical Monocytes,GRN,TNFRSF1B,-0.2115013356920229,-0.3455001570461892,-0.07750251433785657,44,0.0019776256535867513,0.03353488072582105,10,0.8311523155665765,22,0.686356206742863,5,0.6811863261976782,7,0.7478915530659875,pDCs,Non-classical Monocytes,GRN,TNFRSF1B,-0.165333687392064,-0.2587577829012858,-0.0719095918828421,44,0.0005232349910659,0.020752017156041,10,0.8886870021643467,22,0.794548006307582,5,0.779691042752068,7,0.8508857342873674
Non-classical Monocytes|Classical Monocytes|LGALS9|CD44,Non-classical Monocytes,Classical Monocytes,LGALS9,CD44,-0.1236163059216343,-0.2031999025604968,-0.04403270928277181,56,0.002331526589930919,0.03874237147724263,11,0.7188932733677654,33,0.630240491025356,5,0.6598915920600876,7,0.6948551156393125,Non-classical Monocytes,Classical Monocytes,LGALS9,CD44,-0.0945247555887137,-0.164978915206786,-0.0240705959706415,56,0.0085489459743899,0.0892640079305778,11,0.810305047561209,33,0.7601637915461766,5,0.7690719452659281,7,0.8134554448396095
B Cells|NK Cells|CD48|CD244,B Cells,NK Cells,CD48,CD244,0.2265967041758566,0.07730866546724871,0.3758847428844645,53,0.0029305596118996027,0.04341539365459152,11,0.28917845420049654,32,0.38534232945886926,5,0.5195738140647131,5,0.3891409851472293,B Cells,NK Cells,CD48,CD244,0.2477843783958774,0.0401842175871857,0.4553845392045691,53,0.0193175707367205,0.1627742845684325,11,0.2670370474738947,32,0.4012493079130723,5,0.5499659750948931,5,0.4363938571381932
Classical Monocytes|Classical Monocytes|LGALS9|CD44,Classical Monocytes,Classical Monocytes,LGALS9,CD44,-0.15177466597162592,-0.2580104155504899,-0.045538916392761905,56,0.005108356510740271,0.06349339453663562,11,0.5618411642377537,33,0.5055340309491445,5,0.4829809223927418,7,0.5784484550757586,Classical Monocytes,Classical Monocytes,LGALS9,CD44,-0.1332717127738811,-0.2378427123334015,-0.0287007132143607,56,0.0124931911062523,0.1189166709002542,11,0.6948435019816668,33,0.6422029713565877,5,0.6449839366365084,7,0.7256151187853105
CD4 T Cells|B Cells|CD40LG|CD40,CD4 T Cells,B Cells,CD40LG,CD40,-0.1915811737944074,-0.3282499789876572,-0.05491236860115761,56,0.006005866648516912,0.06989180109597623,11,0.11477911197333647,33,0.05958515466578334,5,0.0,7,0.13638721648685426,CD4 T Cells,B Cells,CD40LG,CD40,-0.2871886409473247,-0.4566404202521416,-0.1177368616425079,56,0.0008944923329341,0.0227573277925752,11,0.1378507705302242,33,0.0651486638797749,5,0.0,7,0.2144865342968754
Classical Monocytes|B Cells|TNFSF13B|CD40,Classical Monocytes,B Cells,TNFSF13B,CD40,0.27802342620826226,0.07825175646085061,0.47779509595567393,56,0.00637788219636165,0.07244541786680649,11,0.12166298617024629,33,0.3355428799218578,5,0.38833877468190076,7,0.32419524222525,Classical Monocytes,B Cells,TNFSF13B,CD40,0.008466511799989,-0.271153171993596,0.288086195593574,56,0.9526772394831696,0.9725778121406562,11,0.1887121053756868,33,0.3782899828779228,5,0.2463375173882037,7,0.4274488830904507
Classical Monocytes|NK Cells|CD48|CD244,Classical Monocytes,NK Cells,CD48,CD244,0.2821961615075648,0.07852811943618071,0.48586420357894894,53,0.006614267118261379,0.07441834188982234,11,0.27090895538708354,32,0.407283071502497,5,0.5263170953483693,5,0.38049504995621797,Classical Monocytes,NK Cells,CD48,CD244,0.2369028981523403,0.0317205422866409,0.4420852540180398,53,0.0236376491370001,0.1869192562525856,11,0.3014696972420898,32,0.4162072744817363,5,0.509593877944303,5,0.3874285570316091
pDCs|B Cells|TNFSF13B|CD40,pDCs,B Cells,TNFSF13B,CD40,-0.2522869383538037,-0.43477566328632056,-0.06979821342128686,43,0.006736232062847852,0.07543308923207924,10,0.21500913201679972,21,0.19597363399794604,5,0.017994390948546955,7,0.251245831283497,pDCs,B Cells,TNFSF13B,CD40,-0.2716575148887278,-0.4925040827559512,-0.0508109470215044,43,0.015913219834917,0.1455967982914834,10,0.2548134449106449,21,0.1963599643695232,5,0.0234049362788335,7,0.2366089706264397
Non-classical Monocytes|Non-classical Monocytes|LGALS9|LRP1,Non-classical Monocytes,Non-classical Monocytes,LGALS9,LRP1,-0.2934609798530353,-0.5138766549051559,-0.07304530480091481,56,0.009067675342544726,0.0931890097974077,11,0.4917868916353138,33,0.402524304952915,5,0.3042206500598351,7,0.5084190432304717,Non-classical Monocytes,Non-classical Monocytes,LGALS9,LRP1,-0.1911528259250625,-0.422120855644976,0.0398152037948509,56,0.1047824819487011,0.411131265050629,11,0.4585963881302066,33,0.3641727585557697,5,0.3476092079424988,7,0.4443384042931244
B Cells|NK Cells|FAM3C|LAMP1,B Cells,NK Cells,FAM3C,LAMP1,-0.2594770661349778,-0.455222188061876,-0.06373194420807962,56,0.009374076717835165,0.09551097909073253,11,0.3175617291229835,33,0.25717420438672656,5,0.026538294937884753,7,0.22562783633660552,B Cells,NK Cells,FAM3C,LAMP1,-0.3427312129807198,-0.5453858331418966,-0.140076592819543,56,0.0009173899194605,0.0227573277925752,11,0.3446078822591834,33,0.2451152155078835,5,0.056735970883382,7,0.299974517112802
pDCs|Classical Monocytes|GRN|TNFRSF1B,pDCs,Classical Monocytes,GRN,TNFRSF1B,-0.18126554292050212,-0.31870871871802336,-0.043822367122980876,44,0.009741326547072859,0.09733861540765558,10,0.7149376993347533,22,0.578498565439761,5,0.5832512007041162,7,0.628077609729626,pDCs,Classical Monocytes,GRN,TNFRSF1B,-0.1359946920854585,-0.2312809993123118,-0.0407083848586052,44,0.0051531139019567,0.0679153986052763,10,0.8070650214142141,22,0.7151710489061825,5,0.7206203657807319,7,0.7647210853581589
NK Cells|Non-classical Monocytes|CD52|SIGLEC10,NK Cells,Non-classical Monocytes,CD52,SIGLEC10,-0.2358945527097368,-0.415710500038684,-0.056078605380789626,55,0.010134342101846936,0.10024553395743593,11,0.6287427238496869,32,0.5052216846480494,5,0.7134920171907938,7,0.8258655306988931,NK Cells,Non-classical Monocytes,CD52,SIGLEC10,-0.2588545937270823,-0.4126928113830024,-0.1050163760711622,55,0.0009740490494876,0.0227573277925752,11,0.7393274830645393,32,0.5825241443235987,5,0.8027803590322371,7,0.9048316140183787
CD4 T Cells|Non-classical Monocytes|CD28|CD86,CD4 T Cells,Non-classical Monocytes,CD28,CD86,-0.24393357314421432,-0.4322981895952248,-0.0555689566932038,53,0.011143451718168699,0.10667159023763102,11,0.12841045249452526,30,0.07716274496911414,5,0.011863251494723847,7,0.20454911711352702,CD4 T Cells,Non-classical Monocytes,CD28,CD86,-0.2832173802884298,-0.5161457954798505,-0.0502889650970091,53,0.017166697464671,0.1521324568420849,11,0.15431083097894,30,0.1051112163178139,5,0.0289271439166148,7,0.2629449095439186
Non-classical Monocytes|Non-classical Monocytes|RPS19|C5AR1,Non-classical Monocytes,Non-classical Monocytes,RPS19,C5AR1,-0.03978988146678608,-0.0716682512842376,-0.007911511649334568,56,0.014429721320677418,0.12531697822328075,11,0.9914198928718406,33,0.9600187572078733,5,0.9791486206928302,7,0.9875373664956489,Non-classical Monocytes,Non-classical Monocytes,RPS19,C5AR1,-0.0201615642192144,-0.0327556254371014,-0.0075675030013274,56,0.001702996394651,0.0336669287250236,11,0.9896557785785988,33,0.9741096921722175,5,0.9879428373426083,7,0.9925583151554416
NK Cells|Non-classical Monocytes|RPS19|C5AR1,NK Cells,Non-classical Monocytes,RPS19,C5AR1,-0.039756156627912764,-0.07161855569066135,-0.00789375756516418,56,0.014463711892661721,0.12531697822328075,11,0.9868963891329887,33,0.9577267497311006,5,0.9772740718143957,7,0.9878605890404204,NK Cells,Non-classical Monocytes,RPS19,C5AR1,-0.0210634459934981,-0.033075672439402,-0.0090512195475943,56,0.0005886344776629,0.020752017156041,11,0.980022719993112,33,0.9695166413124124,5,0.981968073564446,7,0.9925254408772444
CD8 T Cells|Non-classical Monocytes|RPS19|C5AR1,CD8 T Cells,Non-classical Monocytes,RPS19,C5AR1,-0.031051442925221218,-0.05649421791689747,-0.005608667933544968,56,0.016755780052355108,0.13598412581814961,11,0.9925882127014813,33,0.9684495085419006,5,0.9833237780704106,7,0.990236516836051,CD8 T Cells,Non-classical Monocytes,RPS19,C5AR1,-0.0163986608745353,-0.0258623083139599,-0.0069350134351107,56,0.0006831930563504,0.020752017156041,11,0.9931345996841898,33,0.9815124820921398,5,0.9920667036019588,7,0.996843246884444
B Cells|Non-classical Monocytes|RPS19|C5AR1,B Cells,Non-classical Monocytes,RPS19,C5AR1,-0.029317120078132364,-0.0533059647059409,-0.005328275450323827,56,0.016606733733664312,0.13598412581814961,11,0.9930755437001136,33,0.9697168819417391,5,0.9843517211463706,7,0.9903101794661284,B Cells,Non-classical Monocytes,RPS19,C5AR1,-0.0152553676505665,-0.0235074985407137,-0.0070032367604193,56,0.0002908646781416,0.0135913131422534,11,0.9943524912981612,33,0.9826537525976254,5,0.993468368208698,7,0.9970249971587288
Classical Monocytes|Non-classical Monocytes|RPS19|C5AR1,Classical Monocytes,Non-classical Monocytes,RPS19,C5AR1,-0.04377911492138509,-0.07949079414842797,-0.008067435694342213,56,0.016273240558544465,0.13598412581814961,11,0.983297263762884,33,0.948757352460831,5,0.9655885061065543,7,0.9748277097258864,Classical Monocytes,Non-classical Monocytes,RPS19,C5AR1,-0.0229475657932228,-0.0402877311764585,-0.0056074004099871,56,0.0094929941313934,0.0956744898732597,11,0.9760672755161952,33,0.9628631550147912,5,0.9654968075124554,7,0.9752402528042742
NK Cells|Non-classical Monocytes|CD99|PILRA,NK Cells,Non-classical Monocytes,CD99,PILRA,-0.1509229222598375,-0.2763028984452977,-0.025542946074377293,56,0.01831160639045645,0.14587836768773024,11,0.7010191941048679,33,0.5746227416528329,5,0.6615810069337763,7,0.6861074767415788,NK Cells,Non-classical Monocytes,CD99,PILRA,-0.1122153176165341,-0.2165438849537828,-0.0078867502792854,56,0.0350199132302726,0.2250029425045016,11,0.797034500477907,33,0.7178777892964078,5,0.7687681422880525,7,0.8018267487230873
CD4 T Cells|Non-classical Monocytes|RPS19|C5AR1,CD4 T Cells,Non-classical Monocytes,RPS19,C5AR1,-0.029529910373682577,-0.05417745842448785,-0.0048823623228773025,56,0.01886400160439844,0.14881766835778373,11,0.9929124909977278,33,0.9694600959441446,5,0.9840028120493145,7,0.9900803273694139,CD4 T Cells,Non-classical Monocytes,RPS19,C5AR1,-0.0150939514557905,-0.0237157742985779,-0.006472128613003,56,0.000600813921834,0.020752017156041,11,0.9939860242976042,33,0.9824560811208836,5,0.9931726614459404,7,0.9967366697250106
CD4 T Cells|NK Cells|SIRPG|CD47,CD4 T Cells,NK Cells,SIRPG,CD47,-0.26736761546893617,-0.4947479055885498,-0.03998732534932253,54,0.021186451645179915,0.15282939309467206,11,0.2627816983753581,31,0.21708901736636796,5,0.04041439686136685,7,0.2620893313213129,CD4 T Cells,NK Cells,SIRPG,CD47,-0.3054266932397744,-0.5174208312664005,-0.0934325552131483,54,0.0047460592743404,0.0641966965002891,11,0.2977968113686601,31,0.2397732788530654,5,0.0289389935019646,7,0.2763421542261444
NK Cells|NK Cells|CD48|CD244,NK Cells,NK Cells,CD48,CD244,0.23635930591190218,0.03356098103022409,0.4391576307935803,53,0.022352888432092453,0.15739548903914227,11,0.3283294509873578,32,0.3964407610829244,5,0.5284613437310834,5,0.3602133479147479,NK Cells,NK Cells,CD48,CD244,0.2758663071044525,0.1124096658736961,0.4393229483352089,53,0.000940193083889,0.0227573277925752,11,0.2970239506158237,32,0.4172792899939054,5,0.5700028612604491,5,0.4143918935340782
NK Cells|CD4 T Cells|MIF|TNFRSF14,NK Cells,CD4 T Cells,MIF,TNFRSF14,0.23462000005363431,0.03375542282234467,0.43548457728492396,56,0.022059767498290975,0.15739548903914227,11,0.20110238850704656,33,0.24792458576511073,5,0.3060450772686439,7,0.11824727447307373,NK Cells,CD4 T Cells,MIF,TNFRSF14,0.1832357920523856,-0.0157696776984321,0.3822412618032034,56,0.0711292072911155,0.3549554616275085,11,0.1963987556116856,33,0.2541375570795709,5,0.2761484388590504,7,0.15065144827455
Classical Monocytes|Non-classical Monocytes|CD1D|LILRB2,Classical Monocytes,Non-classical Monocytes,CD1D,LILRB2,-0.16635664330767141,-0.3111454369929747,-0.021567849622368157,52,0.024327219221412108,0.16740605395182298,10,0.5010398037142461,30,0.4150781789626899,5,0.3370369685624165,7,0.4174319871185318,Classical Monocytes,Non-classical Monocytes,CD1D,LILRB2,-0.1313122177827281,-0.3207584595606706,0.0581340239952142,52,0.17429755372994,0.533267515578507,10,0.4938172646118201,30,0.405765557685215,5,0.3556071928895858,7,0.3988677037457089
pDCs|Classical Monocytes|HLA-F|LILRB2,pDCs,Classical Monocytes,HLA-F,LILRB2,-0.2196990525230016,-0.4124269852673328,-0.02697111977867042,44,0.0254666805369596,0.1722447281901484,10,0.13911963942087696,22,0.2087539462788689,5,0.0,7,0.2893333593809935,pDCs,Classical Monocytes,HLA-F,LILRB2,-0.2266276954476192,-0.4506226794599778,-0.0026327114352607,44,0.0473673957889158,0.2766686526761673,10,0.1766450820645626,22,0.2178178064472664,5,0.0133907556546164,7,0.2811911754849395
Classical Monocytes|Classical Monocytes|COPA|CD74,Classical Monocytes,Classical Monocytes,COPA,CD74,-0.17076831822390626,-0.3246415421043296,-0.016895094343482936,56,0.029617704103053002,0.19054858954105103,11,0.5752216930781008,33,0.5038580006116884,5,0.5234046349582853,7,0.6228092607157791,Classical Monocytes,Classical Monocytes,COPA,CD74,-0.1255143538831563,-0.2383532427439015,-0.0126754650224111,56,0.0292477172927288,0.2147618098351802,11,0.6872357846191591,33,0.6474667026575563,5,0.6763704134057146,7,0.7621156853272681
Classical Monocytes|Classical Monocytes|HBEGF|CD44,Classical Monocytes,Classical Monocytes,HBEGF,CD44,0.19001310113648984,0.013451363955052587,0.3665748383179271,50,0.034920081095569516,0.20579964380852184,10,0.33610026005335775,28,0.4398603250587697,5,0.44044895377387594,7,0.35419591764279806,Classical Monocytes,Classical Monocytes,HBEGF,CD44,0.1989807304070066,-0.0246766493065207,0.4226381101205339,50,0.0812085353156882,0.369391036745697,10,0.3986773301867854,28,0.4851097231350026,5,0.543701734213755,7,0.4311533967549656
CD8 T Cells|Classical Monocytes|ANXA1|FPR1,CD8 T Cells,Classical Monocytes,ANXA1,FPR1,-0.23963038597700925,-0.4648792243620915,-0.01438154759192703,56,0.037059993332105856,0.21563829453534142,11,0.22884439070775964,33,0.19801423860577397,5,0.07457355924881814,7,0.2833737931238417,CD8 T Cells,Classical Monocytes,ANXA1,FPR1,-0.2231942541542307,-0.4856850745797322,0.0392965662712707,56,0.0956049620978971,0.4027946763796651,11,0.2649860510183452,33,0.2738553840984652,5,0.1882560478182789,7,0.4203196350526296
Non-classical Monocytes|NK Cells|CD48|CD244,Non-classical Monocytes,NK Cells,CD48,CD244,0.18638279482648507,0.01091771037946751,0.3618478792735026,53,0.037350143862901135,0.2167952115660814,11,0.3233177552611426,32,0.3691914291490806,5,0.5090398571447985,5,0.36853073620625143,Non-classical Monocytes,NK Cells,CD48,CD244,-0.073518002254124,-0.2935854236731399,0.1465494191648917,53,0.5126185080850176,0.7756479693356476,11,0.4567327044295641,32,0.3690990353321725,5,0.4097166444964339,5,0.3956009776531664
Classical Monocytes|B Cells|LGALS9|CD44,Classical Monocytes,B Cells,LGALS9,CD44,0.17555673177258682,0.009138368424713245,0.3419750951204604,56,0.03867863413200512,0.21914815615603855,11,0.22647368140930427,33,0.17904240424848758,5,0.4115622950608505,7,0.188574286127447,Classical Monocytes,B Cells,LGALS9,CD44,0.1227621989130507,-0.1126111972876259,0.3581355951137274,56,0.3066645328504536,0.656567967132527,11,0.1509296166073446,33,0.146357415163458,5,0.3712786411565967,7,0.2439442407996593
Classical Monocytes|Classical Monocytes|TNFSF13B|HLA-DPB1,Classical Monocytes,Classical Monocytes,TNFSF13B,HLA-DPB1,-0.18937919395685,-0.36940577444705686,-0.009352613466643123,56,0.0392280530045189,0.21964008922813175,11,0.5846502499752567,33,0.5245336035944463,5,0.5245813481209568,7,0.6538438956969964,Classical Monocytes,Classical Monocytes,TNFSF13B,HLA-DPB1,-0.1636315364711462,-0.3131179887046447,-0.0141450842376477,56,0.0319189106494395,0.2158726325501568,11,0.7073773086520491,33,0.6637964166896748,5,0.6626476481833239,7,0.7826982926920959
NK Cells|Classical Monocytes|RPS19|C5AR1,NK Cells,Classical Monocytes,RPS19,C5AR1,-0.05230313398423614,-0.10212025475860512,-0.0024860132098671536,56,0.03961205855724259,0.22074888970632373,11,0.9624708619582759,33,0.9167293554282826,5,0.9646468819482397,7,0.9712085094024826,NK Cells,Classical Monocytes,RPS19,C5AR1,-0.035519945554971,-0.0573838611729552,-0.0136560299369868,56,0.0014518372630027,0.0298497741273367,11,0.9697859299090305,33,0.9469110756833088,5,0.9731526651671772,7,0.9857977564964268
CD4 T Cells|Non-classical Monocytes|SIRPG|CD47,CD4 T Cells,Non-classical Monocytes,SIRPG,CD47,-0.25635623910703487,-0.5013290570837869,-0.011383421130282817,54,0.04026307249628395,0.22228961420041415,11,0.27362392315529954,31,0.17680315403772429,5,0.07372542656908121,7,0.23326089655854082,CD4 T Cells,Non-classical Monocytes,SIRPG,CD47,-0.2601998128573044,-0.4841852491196298,-0.036214376594979,54,0.0227949121329809,0.1830716380680033,11,0.3161039614675994,31,0.2053262608842864,5,0.0828593884485463,7,0.2322815007225378
pDCs|Non-classical Monocytes|CD99|PILRA,pDCs,Non-classical Monocytes,CD99,PILRA,-0.2184276555877665,-0.4273829648423434,-0.00947234633318958,44,0.040480411496413425,0.22297099046980387,10,0.615252989540527,22,0.42617524993884365,5,0.47209297522545074,7,0.501442891211534,pDCs,Non-classical Monocytes,CD99,PILRA,-0.1754355907360895,-0.3573060072163277,0.0064348257441487,44,0.0586753877055782,0.3046378715218909,10,0.7285652785843086,22,0.568480282116709,5,0.6437950142572975,7,0.6591456085257873
